step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2358.1722,14351.3153,61686.9538,-516281.3147,-437884.8734,-454594.36089999997
2000,2330.7386,14295.9849,62681.4216,-516788.7055,-437480.56039999996,-454107.2839
3000,2341.3578,14313.7706,62027.6186,-516506.9828,-437824.2358,-454479.3642
4000,2380.9722,14281.0317,61497.7034,-515547.612,-437387.9047,-454049.9086
5000,2377.8187,14388.0992,61364.8495,-516028.176,-437897.40859999997,-454663.32649999997
6000,2434.0575,14386.8947,62071.7289,-516401.3284,-437508.6473,-454329.5995
7000,2395.9115,14436.1595,61975.4031,-516454.1867,-437646.7126,-454478.7836
8000,2402.3615,14401.7027,61817.0975,-516351.6575,-437730.4958,-454534.55999999994
9000,2347.5588,14405.8725,62244.4876,-516898.6496,-437900.7307,-454654.162
10000,2341.297,14312.5501,61788.7914,-516661.6952,-438219.0567,-454872.90380000003
11000,2366.9551,14482.0046,62617.6777,-517993.3345,-438526.6971,-455375.6568
12000,2386.5802,14493.6923,62854.0247,-518288.8964,-438554.59920000006,-455434.8717
13000,2369.8218,14303.9335,61983.0071,-516665.5249,-438008.7625,-454682.51780000003
14000,2391.3197,14391.8013,61988.9685,-516503.913,-437731.8235,-454514.9445
15000,2364.0083,14320.2555,61950.3413,-516235.8313,-437601.22620000003,-454285.49
16000,2345.4332,14385.0794,61750.9424,-516003.2692,-437521.81419999996,-454252.3268
17000,2385.2873,14329.1972,62137.0294,-515986.7211,-437135.20720000006,-453849.6917
18000,2366.8228,14383.0877,61844.155,-516092.604,-437498.5385,-454248.449
19000,2386.316,14289.8493,61824.4497,-516489.0818,-437988.4668,-454664.6321
20000,2375.7324,14350.2681,61852.777,-516929.1857,-438350.40819999995,-455076.40869999997
21000,2388.0969,14349.4483,61271.5122,-515578.9013,-437569.84390000004,-454307.38910000003
22000,2410.5725,14446.3301,62033.1027,-516813.9104,-437923.9051,-454780.8077
23000,2353.029,14329.0782,61761.1355,-516523.7582,-438080.5155,-454762.6227
24000,2360.3061,14375.9879,61842.1395,-516127.7978,-437549.3643,-454285.6583
25000,2381.3936,14312.8402,61950.1134,-516398.9286,-437754.58139999997,-454448.81519999995
26000,2340.5732,14254.4534,61696.6123,-516165.6384,-437873.9995,-454469.0261
27000,2355.6905,14364.4617,61906.5836,-516004.974,-437378.2382,-454098.3904
28000,2375.2816,14379.4988,62054.6164,-516391.345,-437581.9482,-454336.7286
29000,2360.8532,14348.3903,62143.1973,-517436.0573,-438583.6165,-455292.86
30000,2359.7319,14378.8369,62038.507,-517016.8141,-438239.7383,-454978.30710000003
31000,2392.1383,14381.2323,62023.2497,-517230.2104,-438433.5901,-455206.9607
32000,2405.0496,14383.6181,61772.9578,-516798.7743,-438237.14879999997,-455025.8165
33000,2402.1529,14413.6638,61961.8011,-516814.2607,-438036.6429,-454852.4596
34000,2352.7414,14280.7594,62598.0668,-517145.9672,-437914.3996,-454547.90040000004
35000,2360.8753,14314.0329,61877.5637,-516118.6625,-437566.1906,-454241.0988
36000,2398.0064,14337.7844,61685.4657,-515868.9972,-437447.74069999997,-454183.5315
37000,2373.7049,14375.5633,61786.9728,-516080.4663,-437544.22529999993,-454293.4935
38000,2378.7419,14358.1504,62132.0927,-516308.2352,-437439.2502,-454176.1425
39000,2356.6953,14344.1242,62090.5762,-516646.5969,-437855.2012,-454556.0207
40000,2403.0553,14405.299,62248.7821,-517280.5154,-438223.37899999996,-455031.73329999996
41000,2368.8938,14460.7198,61586.7144,-516381.9379,-437965.60990000004,-454795.2235
42000,2366.1183,14344.8693,61717.5711,-515679.0344,-437250.4757,-453961.4633
43000,2381.2748,14364.068,61678.733,-515461.6714,-437037.5956,-453782.9384
44000,2387.8535,14356.1346,61790.1526,-516204.3411,-437670.20040000003,-454414.18850000005
45000,2367.4423,14505.8278,61832.3192,-516143.0033,-437437.414,-454310.68409999995
46000,2372.6562,14323.7442,61575.7884,-515729.1029,-437456.9141,-454153.3145
47000,2381.307,14308.693,62194.7531,-516482.0718,-437597.31869999995,-454287.31869999995
48000,2349.2951,14530.5146,61797.2169,-515957.9913,-437280.9647,-454160.7744
49000,2359.2484,14334.5457,62187.0071,-516788.245,-437907.4438,-454601.2379
50000,2377.5908,14331.8377,61919.2205,-516185.2968,-437556.64780000004,-454266.0763
51000,2403.5014,14452.3383,62180.1294,-516432.8672,-437396.8981,-454252.7378
52000,2361.2814,14344.2812,62385.9722,-517200.6304,-438109.0956,-454814.6582
53000,2382.5204,14334.1242,61668.1698,-516133.3376,-437748.52320000005,-454465.16780000005
54000,2380.1929,14290.7674,62215.6411,-517208.6082,-438322.00680000003,-454992.9671
55000,2368.7061,14439.9073,61700.585,-516405.526,-437896.3276,-454704.941
56000,2412.2862,14386.0704,62211.1108,-516695.2894,-437685.82200000004,-454484.1786
57000,2413.9196,14370.2337,61667.5432,-515694.0164,-437242.3199,-454026.4732
58000,2387.5755,14372.2096,61676.1841,-515928.3408,-437492.3716,-454252.1567
59000,2374.9647,14405.0518,61695.6598,-516073.4172,-437597.74090000003,-454377.7574
60000,2370.305,14283.5978,61773.161,-516128.9093,-437701.8455,-454355.7483
61000,2384.9079,14400.9711,61809.8706,-515997.3212,-437401.5716,-454187.4506
62000,2350.0723,14382.2034,62160.466,-516860.6776,-437967.9359,-454700.2116
63000,2373.2007,14338.6192,62049.3783,-516811.6871,-438050.4889,-454762.3088
64000,2361.669,14316.4986,62511.6778,-517462.1848,-438272.3394,-454950.507
65000,2400.1807,14346.422,62512.1363,-517582.7782,-438324.0392,-455070.6419
