step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2349.3779,14337.6142,61958.3067,-516189.0772,-437543.7784,-454230.7705
2000,2358.1186,14399.3668,61770.8569,-515876.9159,-437348.5736,-454106.059
3000,2370.7171,14380.3405,61285.0788,-514473.3597,-436437.22329999995,-453188.28089999995
4000,2383.8561,14416.875,61596.1349,-515173.374,-436776.50800000003,-453577.2391
5000,2395.5052,14241.0228,62272.7351,-516411.0744,-437501.8113,-454138.3393
6000,2376.8603,14340.392,62194.6124,-515958.2029,-437046.3382,-453763.5905
7000,2378.8462,14346.5713,61797.2353,-516060.174,-437537.5212,-454262.9387
8000,2363.2712,14368.9688,62405.9944,-516105.4079,-436967.1735,-453699.41349999997
9000,2371.5232,14320.7063,62928.4662,-517078.2378,-437457.54209999996,-454149.7716
10000,2399.664,14424.2135,61950.6154,-515924.934,-437150.4411,-453974.3186
11000,2421.893,14406.1036,61999.7793,-515849.7072,-437021.9313,-453849.9279
12000,2369.2556,14417.4813,62448.4626,-516444.4222,-437209.2227,-453995.95959999994
13000,2365.9088,14268.5784,61461.5949,-515447.0324,-437350.9503,-453985.4375
14000,2388.2666,14387.015,62491.3934,-516584.3479,-437317.6729,-454092.9545
15000,2355.8194,14319.4281,61588.8212,-515658.2037,-437394.135,-454069.3825
16000,2379.0847,14327.2642,61841.4753,-515190.8926,-436643.0684,-453349.41730000003
17000,2358.5096,14308.5903,62612.4633,-516820.0154,-437540.45219999994,-454207.5521
18000,2368.263,14223.6899,61576.1672,-515600.0076,-437431.8875,-454023.8404
19000,2398.5125,14390.4727,62081.1643,-515964.5047,-437094.3552,-453883.3404
20000,2331.4114,14365.9991,62000.3543,-515828.3666,-437130.6018,-453828.0123
21000,2406.0083,14469.6307,62294.7982,-516481.2458,-437310.8086,-454186.44759999996
22000,2360.8761,14337.4568,61869.5465,-516135.3249,-437567.44550000003,-454265.7784
23000,2385.9519,14531.4389,62215.9392,-516503.8742,-437370.5442,-454287.935
24000,2358.7508,14296.4258,62292.2391,-516453.3084,-437505.89269999997,-454161.0693
25000,2381.0235,14359.1104,61838.3925,-515853.8101,-437275.2837,-454015.4176
26000,2376.1567,14458.7232,62271.0111,-516159.3745,-437053.4835,-453888.3634
27000,2356.3635,14328.213,61790.3343,-515221.0227,-436746.11189999996,-453430.6884
28000,2371.0235,14324.2401,62024.4798,-515537.6571,-436817.91370000003,-453513.1773
29000,2422.7787,14400.1095,61835.6365,-515274.2853,-436615.7606,-453438.64879999997
30000,2368.6079,14308.6321,61761.5036,-514897.7689,-436459.02530000004,-453136.2653
31000,2421.5598,14459.8086,61755.5729,-515641.0598,-437004.1185,-453885.4869
32000,2392.4879,14405.6403,62474.4948,-516943.4196,-437670.7966,-454468.92480000004
33000,2401.5314,14316.5305,61518.0172,-515286.2113,-437050.1322,-453768.1941
34000,2387.5862,14451.1887,62304.0629,-516577.0786,-437434.2408,-454273.0157
35000,2377.9181,14359.0651,62392.5257,-516349.9033,-437220.3944,-453957.3776
36000,2404.4596,14375.9257,62105.3611,-515794.5442,-436908.7978,-453689.1831
37000,2403.144,14394.1188,62193.8988,-516552.1577,-437560.9961,-454358.25889999996
38000,2370.4236,14311.2515,62033.1587,-515806.5779,-437091.7441,-453773.4192
39000,2384.9699,14364.4293,62068.5648,-516178.8695,-437360.9055,-454110.3047
40000,2371.9202,14392.7961,61947.1309,-516606.7307,-437894.8835,-454659.5998
41000,2411.8536,14326.0568,61963.5357,-515714.2885,-437012.8424,-453750.7528
42000,2375.2132,14420.052,62094.8571,-516685.2178,-437795.0955,-454590.36069999996
43000,2418.9493,14480.7405,62467.2734,-516774.4993,-437407.5361,-454307.2259
44000,2365.4346,14418.8042,61951.8368,-516342.8421,-437606.7665,-454391.0053
45000,2394.5648,14367.285,62211.8928,-516263.7558,-437290.0132,-454051.863
46000,2354.2247,14375.2298,61727.0397,-515186.2611,-436729.7669,-453459.2214
47000,2394.7557,14352.6045,61791.225,-515541.9717,-437003.3865,-453750.7467
48000,2382.2381,14409.3643,61692.5167,-515471.6836,-436987.5645,-453779.1669
49000,2379.8329,14395.9294,62069.2628,-516317.2222,-437472.1971,-454247.95940000005
50000,2354.3594,14305.6072,61463.1204,-516004.526,-437881.439,-454541.4056
51000,2387.2772,14393.27,62049.2723,-515718.7086,-436888.88910000003,-453669.4363
52000,2377.8674,14357.4063,62211.2546,-515761.744,-436815.2157,-453550.4894
53000,2373.6232,14436.3098,62197.2683,-516630.8966,-437623.69529999996,-454433.6283
54000,2385.5434,14429.4606,62112.7179,-516433.4064,-437505.6845,-454320.6885
55000,2347.0902,14349.7506,62095.1991,-516298.7487,-437506.7088,-454203.5496
56000,2354.0308,14346.4358,61929.8712,-516055.5401,-437425.2023,-454125.6689
57000,2383.6494,14396.4443,62121.1151,-516249.5198,-437348.311,-454128.4047
58000,2343.9153,14287.8164,61955.1117,-516180.8701,-437594.0267,-454225.7584
59000,2402.3854,14339.3367,61323.4864,-515371.4078,-437306.1993,-454047.9214
60000,2416.7679,14501.0111,61881.9358,-515753.7617,-436954.04689999996,-453871.8259
61000,2402.0459,14503.6407,62317.9963,-516511.9699,-437288.287,-454193.9736
62000,2392.7317,14224.5948,62457.5359,-516461.745,-437386.8826,-454004.2091
63000,2390.4853,14358.3197,62277.6467,-516923.9111,-437897.45940000005,-454646.26440000004
64000,2403.8128,14409.0011,61818.5123,-515373.7879,-436742.4617,-453555.2756
65000,2352.4134,14363.2326,61794.0676,-515853.8056,-437344.092,-454059.738
66000,2396.3387,14399.4305,61991.7595,-515925.249,-437137.72030000004,-453933.4895
67000,2401.4662,14399.6392,62749.1695,-517478.6475,-437928.3726,-454729.478
68000,2392.9466,14389.4127,62138.4599,-517025.9704,-438105.15119999996,-454887.5105
69000,2400.2614,14396.1685,62266.9001,-516640.8363,-437577.5063,-454373.9362
70000,2401.7962,14405.0761,61789.8226,-516034.0649,-437437.37,-454244.2423
71000,2360.808,14317.9261,61529.2361,-515857.0132,-437649.04299999995,-454327.7771
72000,2400.7109,14452.6445,61792.2676,-516039.6941,-437394.07110000006,-454247.4265
73000,2403.292,14387.4116,61985.3049,-516012.3748,-437236.3663,-454027.0699
74000,2401.9645,14370.1236,61883.7228,-515553.7225,-436897.9116,-453669.9997
75000,2358.7382,14416.4557,61965.8462,-516032.3037,-437291.2636,-454066.4575
76000,2365.5551,14346.8879,61925.1408,-515967.3829,-437329.79910000006,-454042.24210000003
77000,2387.9317,14388.8428,62166.1871,-516260.191,-437317.22939999995,-454094.0039
78000,2382.4036,14319.3115,62386.2484,-516721.7458,-437633.78229999996,-454335.4974
79000,2366.4778,14333.5987,61557.8018,-515856.6972,-437598.8189,-454298.8954
80000,2389.9956,14336.5475,62555.9153,-517503.5991,-438221.1407,-454947.6838
81000,2362.9003,14425.1259,61600.5973,-516284.7415,-437896.118,-454684.1442
82000,2389.0953,14431.6922,61585.7481,-515588.3747,-437181.8391,-454002.62659999996
83000,2361.6654,14335.8003,62294.4037,-516457.2886,-437465.4192,-454162.8849
84000,2358.3579,14411.3696,61677.6693,-515167.1449,-436719.7481,-453489.4756
85000,2372.044,14325.8084,61786.9296,-515485.3653,-437000.5833,-453698.43570000003
86000,2377.8518,14404.8054,61795.8359,-515658.1923,-437079.69920000003,-453862.3564
87000,2335.7187,14320.0577,61437.4384,-514609.967,-436516.7522,-453172.5286
88000,2399.3858,14406.0153,62288.0721,-516638.29,-437544.8168,-454350.2179
89000,2386.0091,14282.0602,62497.8479,-516777.7638,-437611.84660000005,-454279.9159
90000,2404.5308,14396.2738,61839.2148,-516303.5757,-437663.5563,-454464.36089999997
91000,2405.6794,14370.9288,61770.7511,-514738.1408,-436190.7815,-452967.3897
