step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2343.5457,14378.0883,61627.6703,-515722.7901,-437373.4858,-454095.1198
2000,2355.6376,14421.2675,62035.3818,-516199.9618,-437387.6749,-454164.57999999996
3000,2388.5928,14386.6496,62178.825,-515942.4284,-436988.361,-453763.60339999996
4000,2400.1736,14355.8131,62637.0629,-516468.3498,-437075.30020000006,-453831.2869
5000,2352.5236,14312.8857,61944.1462,-515428.5521,-436818.99659999995,-453484.40589999995
6000,2400.6678,14350.105,62051.6521,-516433.8374,-437631.41250000003,-454382.1853
7000,2375.7364,14414.6004,62495.2702,-516882.7714,-437597.1644,-454387.50120000006
8000,2408.9852,14378.4373,61807.3391,-515227.1246,-436632.363,-453419.7855
9000,2403.8915,14278.6813,62336.1576,-516729.9209,-437711.1905,-454393.76330000005
10000,2403.2526,14345.6052,61972.579,-515578.9933,-436857.55649999995,-453606.41429999995
11000,2405.8975,14489.2457,61936.597,-516629.5321,-437797.7919,-454692.9351
12000,2381.1536,14315.9216,62057.8012,-516170.7162,-437415.8398,-454112.91500000004
13000,2358.2117,14323.2024,62213.7236,-516162.7511,-437267.61340000003,-453949.02749999997
14000,2370.1795,14368.6991,62387.7232,-516673.3516,-437546.7498,-454285.6284
15000,2372.5742,14439.8774,61865.0878,-515991.2849,-437313.7455,-454126.19710000005
16000,2358.4022,14313.0365,61810.3102,-516648.3472,-438166.5983,-454838.037
17000,2388.7711,14378.6097,61763.1987,-515485.7115,-436955.132,-453722.51279999997
18000,2380.6761,14235.5237,62085.5964,-516792.5483,-438090.75210000004,-454706.95190000004
19000,2365.4455,14365.7174,62278.3205,-516963.1833,-437953.6999,-454684.8628
20000,2342.0435,14391.9298,62468.6968,-516456.2996,-437253.62950000004,-453987.60280000005
21000,2372.2986,14372.4979,62232.4169,-516039.5753,-437062.3619,-453807.1584
22000,2367.1083,14330.8412,61504.079,-515064.6649,-436862.63639999996,-453560.58589999995
23000,2356.2942,14249.4186,61754.0999,-515698.6216,-437338.8089,-453944.52170000004
24000,2374.0704,14306.1777,61737.5336,-515674.1969,-437256.4152,-453936.66329999996
25000,2412.4246,14366.0343,61871.7924,-515954.8023,-437304.551,-454083.0099
26000,2375.7365,14294.3117,61965.7154,-516144.6575,-437508.89389999997,-454178.9421
27000,2386.3361,14331.6464,61651.5209,-515979.0089,-437609.5055,-454327.488
28000,2404.2312,14279.5204,62286.534,-516752.8147,-437782.5291,-454466.2807
29000,2366.6422,14293.6125,62075.9887,-516763.2954,-438027.052,-454687.3067
30000,2435.9484,14432.1914,61682.3455,-515641.0372,-437090.5519,-453958.6917
31000,2368.643,14325.5388,61771.069,-515356.5746,-436891.3238,-453585.5056
32000,2351.3531,14300.9225,61622.823,-515820.1494,-437545.05079999997,-454197.3264
33000,2361.8564,14324.518,61772.0886,-515096.1171,-436637.6541,-453324.02849999996
34000,2386.1332,14336.2724,61762.619,-515815.8216,-437330.797,-454053.2026
35000,2393.9174,14445.8075,61981.1893,-515996.7739,-437175.8597,-454015.58459999994
36000,2396.5272,14310.6348,61585.6843,-515889.9639,-437597.1176,-454304.27959999995
37000,2356.9828,14327.3329,61992.7472,-516184.7925,-437507.72959999996,-454192.0453
38000,2408.7111,14344.6426,61817.4264,-515329.4583,-436758.67819999997,-453512.0319
39000,2385.1474,14392.2788,62019.223,-516224.8113,-437428.1621,-454205.5883
40000,2411.6321,14456.9898,62533.609,-517153.6078,-437751.37690000003,-454619.9988
41000,2371.1108,14354.8031,62283.8789,-516470.8289,-437461.0361,-454186.95
42000,2397.1155,14410.345,62238.7077,-516851.8752,-437805.707,-454613.1675
43000,2377.3744,14334.3603,61963.4957,-516119.0119,-437443.7815,-454155.51619999995
44000,2383.492,14383.3615,61567.3154,-515675.1725,-437341.0036,-454107.85709999996
45000,2355.5505,14348.9021,61992.1115,-516470.2036,-437773.6395,-454478.0921
46000,2402.8444,14338.9753,62012.0101,-515831.4506,-437077.6208,-453819.44049999997
47000,2408.7371,14515.0354,61994.5291,-516504.1925,-437585.8909,-454509.6634
48000,2365.4921,14352.3965,62270.4707,-516139.5903,-437151.23099999997,-453869.1196
49000,2367.8046,14286.8829,61876.2171,-516641.9373,-438111.0327,-454765.7202
50000,2391.6782,14320.3713,61942.9888,-516366.6712,-437711.63289999997,-454423.6824
51000,2384.4615,14343.9126,62160.4046,-517371.8876,-438483.1089,-455211.483
52000,2414.2592,14362.9878,61544.3334,-515938.1316,-437616.5512,-454393.7982
53000,2378.1075,14315.578,62433.5726,-516881.4834,-437754.22530000005,-454447.9108
54000,2377.4588,14421.7039,62294.5878,-516463.5685,-437369.81799999997,-454168.9807
55000,2392.4859,14435.2577,61368.8649,-515054.6138,-436858.00529999996,-453685.7489
56000,2342.3631,14266.844,61559.1769,-515741.3853,-437573.0013,-454182.2084
57000,2377.0667,14341.7749,61900.4544,-516524.02,-437904.72400000005,-454623.56560000003
58000,2388.2189,14382.2697,62505.8012,-516949.1521,-437672.86230000004,-454443.3509
59000,2380.2992,14302.2485,62318.0424,-516978.7169,-437978.12679999997,-454660.6745
60000,2373.134,14357.506,62647.48,-516938.1172,-437559.9972,-454290.6372
61000,2375.2502,14443.6815,62083.0986,-516230.4545,-437328.4242,-454147.35589999997
62000,2388.7036,14460.7995,61935.4731,-515991.1586,-437206.18240000005,-454055.6855
63000,2394.2672,14393.6065,61988.1835,-515904.7297,-437128.67250000004,-453916.54620000004
64000,2409.5713,14474.5869,62342.3254,-516529.071,-437302.58739999996,-454186.7456
65000,2403.1046,14412.711,62060.2379,-516510.2588,-437634.20530000003,-454450.0209
66000,2404.6155,14369.501,62020.3766,-516781.8349,-437987.3418,-454761.4583
67000,2365.4759,14379.4015,62487.2332,-516891.7429,-437659.6323,-454404.5097
68000,2380.5562,14252.4125,61963.9662,-516608.3229,-438011.38800000004,-454644.3567
69000,2376.8395,14343.8368,61528.3585,-516288.287,-438039.2522,-454759.92850000004
70000,2377.6735,14391.477,61916.4395,-516236.7155,-437551.12549999997,-454320.276
71000,2373.683,14372.9162,62289.3453,-516905.9955,-437870.05100000004,-454616.65020000003
72000,2386.1369,14275.063,61731.1163,-515878.7542,-437486.438,-454147.63790000003
73000,2379.8575,14343.6967,61848.223,-516192.1307,-437620.35349999997,-454343.9077
74000,2354.6053,14312.7242,61498.2681,-515231.8101,-437066.2125,-453733.542
75000,2393.4209,14353.7559,62598.9471,-516997.3401,-437651.21619999997,-454398.393
76000,2400.5562,14385.588,62450.1145,-516643.5472,-437407.28849999997,-454193.43269999995
77000,2390.3123,14403.899,61762.6202,-515352.8368,-436796.00529999996,-453590.2166
78000,2379.5421,14343.1253,62088.4926,-516854.4598,-438043.29980000004,-454765.9672
79000,2382.8478,14364.5781,62205.7838,-516699.1775,-437745.9678,-454493.3937
80000,2404.6062,14429.9178,62046.0436,-516528.6002,-437648.0326,-454482.5566
81000,2354.7124,14391.0351,61554.2653,-515321.8785,-437021.86569999997,-453767.6132
82000,2341.617,14406.3951,62574.3468,-517810.3359,-438487.977,-455235.9891
83000,2356.7522,14330.5194,61577.7462,-515581.9381,-437316.9203,-454004.19190000003
84000,2385.7531,14439.754,62268.4844,-516524.9968,-437431.0053,-454256.5124
85000,2380.7671,14402.9166,61846.293,-516984.2213,-438354.2446,-455137.92829999997
86000,2366.9537,14258.1451,62145.3349,-516820.8194,-438050.3857,-454675.48449999996
87000,2386.5633,14275.7486,61988.1635,-516303.4797,-437653.00430000003,-454315.3162
88000,2397.9441,14404.3694,62262.2298,-516745.2601,-437680.7168,-454483.0303
89000,2373.3211,14301.1691,62313.15,-516860.9657,-437873.32550000004,-454547.8157
90000,2387.1908,14372.0169,62329.5892,-517323.8856,-438235.08869999996,-454994.2964
91000,2370.461,14412.4278,62045.1172,-517105.7578,-438277.7518,-455060.64060000004
92000,2376.3529,14393.569,62029.1748,-516294.2192,-437495.1225,-454265.0444
93000,2392.7477,14520.977,61477.5212,-515710.5926,-437319.3467,-454233.07139999996
94000,2386.8767,14479.2748,62014.5771,-516653.1301,-437772.40150000004,-454638.553
95000,2369.8365,14398.1914,62406.0931,-516425.9612,-437251.84020000004,-454019.8681
96000,2379.559,14346.6901,62197.2259,-517064.3216,-438140.84660000005,-454867.0957
97000,2380.3498,14361.4139,61971.7858,-516219.6695,-437506.12,-454247.8837
98000,2416.027,14331.6107,62643.9637,-517695.3865,-438303.78510000004,-455051.4228
99000,2366.4472,14351.9427,62251.4732,-516798.1089,-437828.2458,-454546.6357
100000,2378.9372,14395.9627,62085.9596,-515953.9387,-437093.0792,-453867.9791
101000,2357.7933,14450.6107,62188.186,-516876.9065,-437880.31649999996,-454688.7205
102000,2368.3008,14340.4633,62279.5665,-516854.5553,-437866.2247,-454574.9888
103000,2386.9683,14451.236,61947.1373,-515941.9615,-437156.6199,-453994.8242
104000,2368.9072,14368.9778,61737.7646,-516655.4581,-438179.8085,-454917.6935
105000,2370.9256,14406.3877,61813.4409,-515664.1203,-437073.3661,-453850.6794
106000,2377.1508,14438.0858,61878.8816,-516328.2731,-437634.15489999996,-454449.39149999997
107000,2375.7153,14331.1205,62301.8809,-516887.914,-437879.1973,-454586.0331
108000,2360.8778,14341.9947,62241.0926,-516481.9964,-437538.03130000003,-454240.9038
109000,2356.125,14305.5902,62594.4701,-516981.6733,-437725.488,-454387.20320000005
110000,2377.5772,14389.5606,62407.6625,-516636.6215,-437461.8212,-454228.95900000003
111000,2390.6419,14199.1192,61919.5278,-516182.0476,-437672.7587,-454262.5198
112000,2387.3153,14311.072,61877.5001,-515790.0642,-437214.1768,-453912.5641
113000,2374.0609,14333.1442,62081.3578,-515795.3905,-437006.82759999996,-453714.0327
114000,2368.5865,14456.2657,62202.8438,-516945.7866,-437918.0906,-454742.94279999996
115000,2376.8498,14388.8753,62338.7916,-516485.7131,-437381.1964,-454146.9215
116000,2392.8655,14363.7004,62362.4035,-516893.2875,-437774.3181,-454530.88399999996
117000,2364.9063,14360.7627,61393.6577,-514923.0806,-436803.7539,-453529.4229
118000,2342.1792,14214.6426,62042.6153,-515919.6768,-437320.23970000003,-453877.0615
119000,2345.8963,14246.652,62365.4775,-516534.0282,-437576.0024,-454168.5507
120000,2378.568,14324.0068,61687.7976,-516207.1735,-437816.8011,-454519.3759
