step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2359.7549,14321.978,62169.6201,-516060.4169,-437209.0639,-453890.7968
2000,2363.9712,14440.6858,61657.615,-516895.3015,-438433.0295,-455237.6865
3000,2345.3939,14225.8987,61494.1344,-516017.8936,-437952.46660000004,-454523.75920000003
4000,2353.39,14325.6572,61655.2089,-516038.3483,-437704.0922,-454383.1394
5000,2407.1085,14236.8984,62126.4668,-515793.7552,-437023.28150000004,-453667.2884
6000,2372.8552,14361.7131,62465.0151,-517528.799,-438329.2156,-455063.7839
7000,2371.857,14380.8532,62475.6372,-517964.7267,-438736.37930000003,-455489.0895
8000,2376.9038,14383.9473,62345.8369,-517373.2805,-438266.5925,-455027.4436
9000,2391.3271,14363.0914,62298.2975,-516976.8017,-437924.0857,-454678.5042
10000,2376.9108,14435.3505,61721.0812,-516129.449,-437596.1065,-454408.3678
11000,2359.0854,14284.1255,62173.0279,-517011.8434,-438195.6046,-454838.8155
12000,2393.2584,14329.6793,62332.2114,-517348.6805,-438293.53140000004,-455016.4691
13000,2385.8864,14328.112,62148.7305,-516460.5961,-437597.86720000004,-454311.8656
14000,2348.0397,14276.6434,62319.9556,-516550.6692,-437606.0305,-454230.7136
15000,2343.2986,14523.6373,61912.9499,-516838.0035,-438058.1177,-454925.0536
16000,2371.8656,14398.4888,62013.0842,-516523.2904,-437739.8518,-454510.2062
17000,2343.1402,14408.7144,61783.0272,-516104.2649,-437569.3831,-454321.2377
18000,2362.4067,14374.5319,61174.0591,-515556.8082,-437645.8105,-454382.7491
19000,2365.3241,14390.8327,62183.6806,-516681.6553,-437741.81789999997,-454497.97469999996
20000,2382.8435,14346.4104,61904.0264,-515942.9161,-437309.6358,-454038.88969999994
21000,2400.1242,14364.1656,61729.1396,-516278.3121,-437784.88269999996,-454549.1725
22000,2386.7687,14423.3143,61468.2221,-516111.431,-437833.1259,-454643.20889999997
23000,2350.4075,14460.0505,61884.6424,-516846.3629,-438151.2625,-454961.7205
24000,2350.9445,14422.4272,61737.3799,-516217.3343,-437706.58269999997,-454479.9544
25000,2379.5775,14473.6904,62043.3673,-516193.1692,-437296.534,-454149.8019
26000,2372.6513,14402.9524,61785.3284,-515957.0439,-437396.11179999996,-454171.7155
27000,2369.488,14449.3259,61815.1166,-516153.6173,-437519.68679999997,-454338.5007
28000,2360.8097,14408.2765,62554.1279,-517344.3422,-438021.12810000003,-454790.2143
29000,2407.8421,14378.4161,61854.1917,-516213.504,-437573.0541,-454359.3123
30000,2385.9691,14348.1013,62396.244,-517363.1481,-438232.83369999996,-454966.9041
31000,2374.5408,14460.0806,61752.2363,-516186.9309,-437600.0732,-454434.6946
32000,2402.3435,14315.0806,62165.8923,-516908.0855,-438024.7691,-454742.1932
33000,2368.8364,14393.2188,62292.1452,-516742.6401,-437688.4397,-454450.49490000005
34000,2345.0722,14409.2026,62126.9075,-516549.6376,-437668.45530000003,-454422.73010000004
35000,2385.1299,14333.5113,61962.5994,-517011.1494,-438329.9088,-455048.55
36000,2392.6699,14303.7011,62256.5152,-517239.7103,-438286.82409999997,-454983.19509999995
37000,2369.369,14333.1176,62411.2392,-517072.0101,-437958.2843,-454660.7709
38000,2378.847,14411.298,61904.1519,-516625.3227,-437931.0258,-454721.1708
39000,2386.3825,14423.3595,61331.7607,-516146.452,-438004.9493,-454814.6913
40000,2367.1827,14425.9931,61711.8998,-516198.4031,-437693.3275,-454486.5033
41000,2388.0232,14310.3316,62035.5059,-517039.108,-438305.24730000005,-455003.6021
42000,2364.9928,14342.9166,62149.1584,-516667.082,-437810.0142,-454517.9236
43000,2368.8875,14259.8494,61466.1593,-515471.5401,-437376.64389999997,-454005.3808
44000,2422.4319,14392.3425,62067.6832,-516398.3207,-437515.86309999996,-454330.63749999995
45000,2407.3847,14347.4836,61542.1803,-515731.916,-437434.86740000005,-454189.7357
46000,2387.7031,14361.2291,61576.9987,-515796.912,-437470.98110000003,-454219.9133
47000,2359.3272,14263.4468,61974.5259,-516504.7451,-437907.4452,-454530.2192
48000,2363.4023,14342.686,62452.8544,-516661.6804,-437502.7377,-454208.826
49000,2367.3778,14403.9725,61959.2805,-516596.6128,-437865.982,-454637.3323
