step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2381.3596,14227.5547,62111.9961,-515869.6511,-437148.7407,-453757.655
2000,2340.8884,14302.7157,61033.2229,-514806.3603,-437129.5333,-453773.1374
3000,2329.8743,14309.4483,61879.7144,-515819.2477,-437300.2107,-453939.5333
4000,2386.9963,14394.1053,61767.1448,-515404.9111,-436856.6647,-453637.7663
5000,2378.37,14357.8434,61417.5268,-515158.7556,-437005.0154,-453741.2288
6000,2352.8257,14325.7621,62244.9291,-516202.7988,-437279.2819,-453957.8697
7000,2365.676,14339.2922,61930.2585,-516051.9334,-437416.7067,-454121.6749
8000,2358.4407,14374.1912,62112.4145,-516702.0852,-437857.0388,-454589.67069999996
9000,2356.4584,14390.6142,61686.2619,-515461.978,-437028.6435,-453775.7161
10000,2385.7523,14421.9503,61786.4608,-515450.8182,-436856.65479999996,-453664.3574
11000,2366.4913,14413.6397,62020.5646,-516387.9917,-437587.29610000004,-454367.42710000003
12000,2365.3037,14321.6349,61578.7295,-515121.6659,-436855.9978,-453542.9364
13000,2400.2708,14290.4089,62045.2571,-516355.6169,-437619.6801,-454310.35980000003
14000,2401.5116,14310.4213,62392.8774,-516341.7785,-437236.9682,-453948.9011
15000,2413.8011,14248.2457,62105.7109,-515909.6301,-437141.8724,-453803.9192
16000,2397.9358,14297.3729,62315.1775,-515903.3568,-436892.8706,-453588.1793
17000,2362.7169,14367.8637,61942.4437,-515989.9492,-437316.9249,-454047.50549999997
18000,2364.2243,14309.036,62126.4654,-516562.8511,-437763.1254,-454436.38570000004
19000,2354.8405,14421.7571,62447.4579,-516346.9851,-437122.9296,-453899.5272
20000,2392.8448,14365.0899,62532.1198,-516624.8152,-437334.7607,-454092.6954
21000,2344.6723,14343.8727,62009.9645,-515583.8917,-436885.3822,-453573.9272
22000,2380.0519,14330.9824,62597.8581,-516499.2298,-437190.33739999996,-453901.37169999996
23000,2374.5766,14369.7763,62079.6655,-516268.5522,-437444.5338,-454188.8867
24000,2399.7055,14398.2032,62150.6783,-516212.5023,-437263.9153,-454061.824
25000,2350.0076,14333.8009,62098.2963,-515830.8471,-437048.74230000004,-453732.5508
26000,2383.0926,14463.2878,62034.5603,-516354.0706,-437473.12989999994,-454319.51029999997
27000,2380.4425,14303.8344,62185.4494,-516399.0472,-437529.3209,-454213.5978
28000,2399.3831,14504.9191,61997.6491,-515838.1658,-436936.2145,-453840.51670000004
29000,2361.8407,14301.0215,61689.6049,-515047.2034,-436694.7363,-453357.5985
30000,2359.3524,14366.1304,62261.3991,-516434.1374,-437447.25549999997,-454172.7383
31000,2358.4794,14331.4754,62431.9583,-516685.6249,-437563.7118,-454253.6666
32000,2376.8488,14277.4117,61956.5925,-515571.0425,-436960.1895,-453614.44999999995
33000,2388.9738,14402.8029,61293.9301,-514413.5142,-436327.8074,-453119.5841
34000,2399.7394,14382.5824,62399.8364,-516311.1508,-437128.9926,-453911.31440000003
35000,2374.8582,14287.2685,61130.5269,-514481.7952,-436689.1416,-453351.2683
36000,2368.1337,14363.7486,61407.5297,-515351.8128,-437212.4008,-453944.2831
37000,2347.9007,14329.5387,62285.6165,-516022.396,-437059.34010000003,-453736.7795
38000,2361.4895,14387.1032,62146.838,-515953.8213,-437058.39060000004,-453806.9833
39000,2380.1567,14279.8103,62011.162,-516260.9255,-437589.7965,-454249.7635
40000,2384.7365,14372.8238,61886.903,-516142.3429,-437497.8796,-454255.4399
41000,2386.6511,14447.8044,62329.2568,-517149.6699,-437985.95759999997,-454820.4131
42000,2376.1828,14177.9607,61667.5884,-516169.5705,-437947.83859999996,-454501.98209999996
43000,2397.2804,14310.4057,62174.5048,-516379.6446,-437497.4537,-454205.1398
44000,2348.4858,14347.4344,62041.6615,-516411.4723,-437673.89060000004,-454369.81080000004
45000,2374.311,14404.7888,62099.0789,-516329.8814,-437451.7027,-454230.8025
46000,2349.4721,14398.0439,62738.294,-517451.645,-437965.835,-454713.351
47000,2374.8795,14334.4832,62325.8978,-517100.5651,-438065.30460000003,-454774.66730000003
48000,2368.7062,14279.5272,62054.5291,-516471.6238,-437768.8613,-454417.0947
49000,2403.6807,14368.4721,61850.9056,-515947.0723,-437324.0139,-454096.1667
50000,2398.6429,14451.7818,62545.9675,-516406.8422,-437010.45,-453860.87470000004
51000,2395.6604,14389.5271,61981.2872,-515813.2153,-437046.7406,-453831.92809999996
52000,2339.6673,14317.7576,62054.8826,-516177.5889,-437465.2814,-454122.70629999996
53000,2358.1671,14409.5396,62291.3958,-516848.7617,-437789.6592,-454557.3659
54000,2381.723,14298.6597,62300.4948,-517152.2811,-438171.4036,-454851.78630000004
