step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2346.8218,14389.876,62342.8541,-517072.4743,-437992.92240000004,-454729.6202
2000,2372.0759,14295.8474,61877.9893,-516208.0274,-437662.1148,-454330.0381
3000,2406.2972,14332.1305,62538.8998,-517116.6816,-437839.3541,-454577.7818
4000,2442.7487,14356.3176,61939.6545,-516117.2292,-437378.5084,-454177.5747
5000,2339.8826,14389.7067,62085.1251,-516160.4142,-437345.6998,-454075.2891
6000,2372.9602,14298.6724,61689.6039,-515673.0033,-437311.7668,-453983.3994
7000,2355.2805,14342.3695,61346.5728,-515624.9188,-437580.696,-454278.34599999996
8000,2378.6647,14377.5581,62009.5887,-516319.01,-437553.1985,-454309.4213
9000,2371.2547,14394.7451,62331.0266,-516399.7632,-437302.73679999996,-454068.7366
10000,2378.2169,14334.6931,61783.8564,-515520.3284,-437023.56200000003,-453736.472
11000,2350.1027,14348.6857,62632.7279,-517174.5494,-437843.0331,-454541.8215
12000,2360.3057,14381.546,61831.4122,-516149.8548,-437576.59089999995,-454318.44259999995
13000,2363.7417,14428.1022,61964.7929,-516156.4279,-437399.79110000003,-454191.635
14000,2373.1514,14345.3615,62130.4509,-516382.925,-437533.9612,-454252.4741
15000,2365.244,14270.0174,61928.6025,-515962.8724,-437399.0085,-454034.2699
16000,2374.8353,14237.5386,61534.4185,-515239.2435,-437092.45109999995,-453704.82499999995
17000,2371.6111,14373.3323,61797.7749,-515402.6821,-436859.96379999997,-453604.90719999996
18000,2351.5058,14310.4315,61704.959,-515618.2902,-437251.39389999997,-453913.3312
19000,2393.5313,14307.31,61634.9391,-515953.9238,-437618.1434,-454318.9847
20000,2363.6143,14397.1378,62034.4277,-516093.1235,-437297.9437,-454058.6958
21000,2362.4167,14336.7496,61964.2628,-516614.8455,-437951.4164,-454650.5827
22000,2407.6705,14474.5119,61578.8746,-516196.7599,-437735.70290000003,-454617.8853
23000,2378.8173,14352.5123,61555.1184,-516273.4691,-437987.0211,-454718.3507
24000,2429.8662,14461.7233,62143.6918,-516608.2534,-437572.9721,-454464.5616
25000,2354.9116,14296.9407,62242.5454,-516871.4239,-437977.02619999996,-454628.8785
26000,2357.0902,14292.1345,62191.7507,-516881.1987,-438040.2233,-454689.44800000003
27000,2382.1233,14400.1409,62153.6083,-517117.713,-438181.8405,-454964.10469999997
28000,2350.6418,14379.0004,61921.2631,-516646.4077,-437995.5024,-454725.1446
29000,2395.337,14471.4564,62548.6793,-517257.629,-437842.15630000003,-454708.9497
30000,2395.038,14462.0074,61924.456,-516769.3519,-437987.8505,-454844.8959
31000,2386.8056,14311.5232,62059.379,-516138.8297,-437381.1219,-454079.4507
32000,2403.5183,14352.8923,61764.61,-516690.1077,-438169.0871,-454925.4977
33000,2406.6179,14448.6896,61538.9227,-516025.0966,-437630.8664,-454486.1739
34000,2386.0611,14278.7396,61841.8737,-516757.1922,-438250.51780000003,-454915.3185
35000,2406.635,14328.4552,61885.3019,-516330.7981,-437710.406,-454445.4962
36000,2347.0268,14392.2318,62390.2564,-516855.8164,-437726.3014,-454465.56
37000,2387.7089,14385.9673,61953.7301,-516503.1214,-437775.71510000003,-454549.3913
38000,2393.6402,14349.5655,62234.1504,-516449.8428,-437472.4867,-454215.6924
39000,2361.6379,14375.415,62635.5351,-517365.2139,-437992.6259,-454729.6788
40000,2353.3107,14220.0936,61387.6852,-515580.2143,-437619.1248,-454192.5291
41000,2377.0322,14375.2427,61719.5434,-515912.8193,-437441.001,-454193.27589999995
42000,2342.5316,14326.4538,61895.8696,-516081.8902,-437517.03520000004,-454186.02060000005
