step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2353.7544,14407.9282,62233.889,-516406.6654,-437411.09380000003,-454172.7764
2000,2389.3386,14450.2894,61601.853,-515144.8457,-436703.36470000003,-453542.9927
3000,2364.1988,14346.0183,62059.8208,-516064.7294,-437294.6915,-454004.9086
4000,2375.2149,14293.2566,62470.1165,-516697.9885,-437559.4005,-454227.872
5000,2404.9279,14370.9663,62381.0337,-517089.0214,-437932.0935,-454707.98770000006
6000,2435.246,14366.7978,62204.858,-516732.9918,-437726.09,-454528.1338
7000,2340.0935,14310.5288,62285.607,-516403.3892,-437467.15989999997,-454117.78219999996
8000,2379.5936,14444.605,62119.0431,-516097.9986,-437154.7569,-453978.9555
9000,2387.8277,14405.795,61539.2652,-514894.6169,-436561.72900000005,-453355.3517
10000,2364.6377,14297.4881,62422.4616,-516503.9808,-437419.3934,-454081.51920000004
11000,2366.9243,14210.9356,61677.5792,-515816.5893,-437561.1502,-454139.0101
12000,2381.847,14380.9695,62165.0689,-517023.1324,-438095.247,-454858.0635
13000,2371.4356,14403.2334,61851.7629,-515978.4775,-437352.04559999995,-454126.71459999995
14000,2400.0459,14410.6936,62118.6624,-516251.4183,-437322.0164,-454132.7559
15000,2386.8798,14288.8783,62208.3393,-515999.5267,-437115.42929999996,-453791.1874
16000,2373.4464,14385.4212,62270.9683,-516636.9717,-437607.1358,-454366.0034
17000,2407.7098,14408.0462,61903.411,-516415.061,-437695.894,-454511.64999999997
18000,2388.1165,14294.4175,61924.6566,-516184.4576,-437577.267,-454259.80100000004
19000,2366.769,14363.2013,61774.2495,-516060.9112,-437556.6914,-454286.6617
20000,2356.3268,14290.6335,62031.7015,-515676.1351,-436997.4733,-453644.4336
21000,2338.2468,14301.0897,61996.5888,-515171.1456,-436535.2203,-453174.5568
22000,2405.2805,14400.1714,61658.607,-515211.3283,-436747.2694,-453552.7213
23000,2369.8542,14382.4726,62290.2991,-516473.8915,-437431.26560000004,-454183.5924
24000,2378.4403,14374.5427,62057.0798,-516270.3424,-437460.2796,-454213.2626
25000,2377.1995,14384.8732,61909.6159,-515727.6496,-437055.961,-453818.0337
26000,2386.8955,14449.3167,62389.6649,-516585.4437,-437359.5666,-454195.7788
27000,2361.6393,14408.3486,62159.0582,-516738.5356,-437809.4895,-454579.4774
28000,2395.0472,14416.9955,62404.1172,-516685.713,-437469.5531,-454281.5958
29000,2370.568,14326.0176,62851.3107,-517247.1701,-437699.27379999997,-454395.85939999996
30000,2364.5942,14289.6911,62169.7492,-516414.1144,-437590.0799,-454244.3652
31000,2364.4923,14377.9113,61936.0305,-516003.5449,-437325.11079999997,-454067.5144
32000,2375.5144,14335.3092,61570.8467,-515685.564,-437403.8937,-454114.7173
33000,2390.7722,14314.5134,61590.0142,-515487.4057,-437192.1059,-453897.3915
34000,2394.3078,14367.6434,62222.552,-516119.665,-437135.1618,-453897.11299999995
35000,2375.504,14281.1693,61793.1895,-515625.7969,-437175.9341,-453832.60740000004
36000,2378.1568,14407.7736,61750.5357,-516509.375,-437972.9089,-454758.8393
37000,2406.0876,14410.9054,61955.5465,-515989.3646,-437216.82509999996,-454033.8181
38000,2370.1341,14368.6407,61968.4053,-515889.9442,-437182.76410000003,-453921.53890000004
39000,2380.1958,14387.2034,61578.8903,-515846.5682,-437500.27869999997,-454267.6779
40000,2388.2368,14358.3224,61899.8832,-515991.8901,-437345.4477,-454092.00690000004
41000,2367.9725,14336.7057,62106.8035,-516581.5537,-437770.072,-454474.7502
42000,2393.1667,14334.548,61983.1793,-516076.0362,-437365.1422,-454092.85689999996
43000,2378.0414,14422.5843,62348.5543,-517189.5396,-438040.3596,-454840.9853
44000,2372.9969,14350.8956,62018.6367,-516286.5809,-437544.0517,-454267.9442
45000,2359.379,14465.6902,61781.326,-515489.6977,-436883.3025,-453708.3717
46000,2342.3096,14327.81,62104.9835,-516027.5635,-437252.4604,-453922.57999999996
47000,2391.1778,14464.79,62257.0531,-516543.9541,-437430.93319999997,-454286.90099999995
48000,2340.8455,14312.6531,62529.3515,-516790.2471,-437607.397,-454260.8956
49000,2372.5722,14372.6567,62282.8443,-516601.1149,-437573.0417,-454318.2706
50000,2365.8027,14375.7782,61925.5527,-515721.7328,-437054.5992,-453796.1801
51000,2370.8428,14341.3291,62667.0615,-516710.6413,-437331.4079,-454043.5798
52000,2348.7802,14347.9882,61929.4962,-516257.0359,-437630.7713,-454327.5397
53000,2402.9584,14295.4096,62232.3541,-515946.6891,-437015.967,-453714.335
54000,2414.1443,14371.3078,62531.3827,-516385.6654,-437068.8306,-453854.2827
55000,2385.8087,14455.4512,61949.666,-515786.6104,-436995.6845,-453836.94440000004
56000,2391.8333,14469.3099,62202.4701,-516708.9635,-437645.3502,-454506.49340000004
57000,2355.1169,14407.8744,62110.4422,-516273.5377,-437400.1042,-454163.0955
58000,2375.1306,14361.1559,62145.9738,-516477.9164,-437595.6561,-454331.9426
59000,2387.0572,14361.6159,62215.2384,-515993.6137,-437029.7022,-453778.37529999996
60000,2367.3668,14417.4516,62426.5022,-516377.1579,-437165.8373,-453950.6557
61000,2374.5823,14323.5693,61880.9021,-515878.6633,-437299.6096,-453997.7612
62000,2382.092,14395.61,61569.8347,-515673.8736,-437326.3369,-454104.0389
63000,2370.8418,14259.9883,62401.8936,-516331.6089,-437298.8852,-453929.7153
64000,2352.4198,14344.7455,62203.5394,-516454.9748,-437554.2701,-454251.4354
65000,2327.3366,14436.2851,61955.545,-516022.2912,-437303.1245,-454066.7462
66000,2387.6723,14386.2205,61937.9371,-516170.7542,-437458.9243,-454232.81710000004
67000,2428.4503,14349.576,62205.4001,-516069.0259,-437085.5995,-453863.62580000004
68000,2390.2889,14361.0263,62079.9425,-516622.2984,-437791.0407,-454542.3559
69000,2346.4666,14356.9426,61957.3561,-515754.9335,-437094.16819999996,-453797.5774
70000,2374.219,14354.7943,62408.2683,-516516.7424,-437379.4608,-454108.4741
71000,2367.4228,14272.9943,62248.2086,-516325.9448,-437437.31909999996,-454077.7362
72000,2397.7876,14359.9491,62117.8269,-516355.1205,-437479.5569,-454237.29360000003
73000,2372.0508,14299.3761,61274.3849,-515310.1854,-437364.37360000005,-454035.8005
74000,2399.1014,14316.5232,62477.2369,-516894.1911,-437701.3296,-454416.9542
75000,2354.0487,14316.6586,62896.2688,-516919.8186,-437352.8425,-454023.5498
76000,2382.7115,14350.0578,61979.8846,-515775.6162,-437062.9623,-453795.7316
77000,2368.4517,14407.1293,62081.6344,-515685.0749,-436827.8595,-453603.4405
78000,2360.0077,14426.343,62076.8347,-515638.5065,-436775.3211,-453561.6718
79000,2382.558,14268.4192,61684.9577,-515767.9555,-437432.0206,-454082.9978
80000,2369.9113,14399.954,61842.0664,-515601.5103,-436989.5786,-453759.4439
81000,2396.453,14453.7723,62043.9261,-515430.1126,-436535.9612,-453386.1865
82000,2376.1848,14367.7035,61913.4719,-516554.0021,-437896.6419,-454640.5302
83000,2398.816,14553.4763,62110.9335,-516655.7712,-437592.5454,-454544.83770000003
84000,2349.4581,14382.7997,61990.3128,-515829.1374,-437106.56680000003,-453838.8246
85000,2367.5891,14386.6304,61495.6201,-515267.677,-437017.8374,-453772.0569
86000,2376.3384,14532.7172,62086.2494,-516205.2824,-437209.97740000003,-454119.03300000005
87000,2383.416,14410.7193,62067.2561,-516216.9401,-437355.54870000004,-454149.684
88000,2372.33,14295.5542,62141.0537,-515886.9279,-437077.99,-453745.8742
89000,2356.6964,14325.1384,62358.1596,-516877.3827,-437837.3883,-454519.2231
90000,2365.6704,14266.7469,62267.3731,-516247.3836,-437347.5932,-453980.0105
91000,2363.1161,14369.8835,61776.4031,-515921.1071,-437411.70440000005,-454144.704
92000,2390.3631,14420.909,61922.9076,-515936.5796,-437202.3999,-454013.672
93000,2378.6859,14445.6385,61652.1443,-515829.6581,-437353.18940000003,-454177.5138
94000,2387.1316,14450.8601,62078.8736,-516330.4176,-437413.5523,-454251.544
95000,2362.4915,14414.2556,62020.494,-516628.31,-437831.0689,-454607.816
96000,2372.5641,14389.118,61799.2766,-515592.0447,-437031.086,-453792.76810000004
97000,2376.2751,14398.2702,61672.6711,-515656.1789,-437208.9625,-453983.5078
98000,2361.8559,14374.7956,61637.3703,-515200.5016,-436826.47980000003,-453563.1313
99000,2374.8255,14342.3776,62441.9828,-516510.3815,-437351.19560000004,-454068.3987
100000,2372.2176,14415.6746,61501.9354,-515089.0372,-436799.2096,-453587.1018
101000,2406.2945,14490.9624,62092.9977,-516342.4813,-437352.2267,-454249.4836
102000,2407.8765,14434.1731,61898.3148,-516242.8305,-437502.46609999996,-454344.5157
103000,2388.1793,14381.3725,61619.3381,-515274.6818,-436885.7919,-453655.3437
104000,2365.2796,14409.1606,61365.9982,-514906.3962,-436765.95780000003,-453540.39800000004
105000,2396.0266,14435.2414,62011.3782,-516020.0094,-437177.36319999996,-454008.6312
106000,2371.6613,14355.6629,62276.8761,-516572.7518,-437568.55150000006,-454295.87570000003
107000,2401.4355,14477.5434,62060.3163,-516654.0277,-437714.7325,-454593.7114
108000,2379.5042,14350.003,62464.3243,-516797.8767,-437604.04520000005,-454333.55240000004
109000,2386.9786,14370.7263,62369.9243,-516452.656,-437325.0268,-454082.7317
110000,2430.637,14433.8918,62074.8518,-516302.634,-437363.25340000005,-454227.7822
111000,2363.3092,14299.4508,62079.7427,-516765.6456,-438023.1429,-454685.9029
112000,2377.693,14315.5243,61728.2579,-516081.9404,-437660.46520000004,-454353.6825
113000,2418.5727,14489.5705,62050.472,-516129.3264,-437170.7112,-454078.8544
114000,2366.0809,14382.2965,61655.414,-515575.6619,-437171.8705,-453920.2479
115000,2376.5015,14475.4991,61973.0927,-515631.9016,-436806.8083,-453658.8089
116000,2381.2605,14438.4508,61839.6903,-516273.013,-437613.6114,-454433.32269999996
117000,2395.7003,14420.0876,62327.2315,-517286.7905,-438143.7711,-454959.559
118000,2371.26,14363.784,61802.345,-516266.2666,-437728.8776,-454463.9216
119000,2370.166,14425.0396,61729.5593,-515901.0356,-437376.2707,-454171.4763
120000,2362.8519,14439.1892,62288.5792,-516425.4466,-437334.8263,-454136.86740000005
121000,2363.9755,14428.1817,62206.3884,-517000.864,-438002.3184,-454794.4756
122000,2375.4318,14323.7773,62285.6523,-516674.7755,-437689.9141,-454389.1232
123000,2394.1371,14434.2873,62546.0216,-516874.8393,-437500.3933,-454328.8177
124000,2394.9651,14418.033,61763.4752,-515642.1213,-437065.648,-453878.6461
125000,2396.6426,14361.1512,62419.0591,-516401.2888,-437224.4359,-453982.22969999997
126000,2368.0819,14422.2924,62076.1113,-515983.0457,-437116.5601,-453906.9344
127000,2402.3727,14365.1934,62207.9198,-516201.5899,-437226.10400000005,-453993.6701
128000,2387.3531,14355.1728,61891.8145,-515884.2748,-437249.9344,-453992.46030000004
129000,2384.5672,14459.7636,61560.4737,-515633.0404,-437228.23589999997,-454072.56669999997
130000,2368.1528,14421.3507,62205.8585,-516621.9828,-437626.62080000003,-454416.1243
131000,2352.9618,14382.5843,62050.0211,-516433.3995,-437647.8323,-454383.3784
132000,2375.8969,14441.0235,62164.9822,-516202.7297,-437220.8271,-454037.74750000006
133000,2391.8648,14411.9462,62896.3315,-517258.8999,-437558.7574,-454362.5684
134000,2364.8757,14489.6049,62441.5009,-516565.2673,-437269.2858,-454123.7664
135000,2373.0265,14398.5382,62305.011,-516539.9405,-437463.36480000004,-454234.9295
136000,2362.0834,14422.9259,61844.0033,-515421.7517,-436792.7391,-453577.74840000004
137000,2396.5192,14426.8871,61997.898,-515977.4555,-437156.15119999996,-453979.5575
138000,2382.2348,14339.1769,61949.5714,-516518.8584,-437847.8753,-454569.287
139000,2363.5617,14412.0669,61938.8903,-516168.5864,-437454.0675,-454229.69609999994
140000,2389.2409,14402.2518,62037.1694,-515611.6231,-436782.961,-453574.4537
141000,2377.5143,14388.859,61940.0407,-515642.7623,-436936.3483,-453702.7216
142000,2423.717,14377.157,62012.8055,-515687.3857,-436873.7062,-453674.58019999997
143000,2354.8484,14425.3922,62504.6955,-516322.7814,-437037.8453,-453818.08589999995
144000,2346.8113,14446.221,62306.1048,-517208.7253,-438109.5882,-454902.62049999996
