step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2378.2691,14294.733,61735.0634,-515563.2179,-437155.1524,-453828.1545
2000,2378.7806,14268.0649,61798.8675,-515724.8695,-437279.1565,-453926.002
3000,2358.3546,14366.3501,61977.6352,-516120.2862,-437417.94629999995,-454142.65099999995
4000,2409.9992,14414.0763,62114.9289,-516538.6152,-437599.6108,-454423.6863
5000,2391.0732,14315.3835,61815.3272,-515881.8092,-437360.02530000004,-454066.482
6000,2330.2649,14410.6045,61576.0278,-515036.9533,-436720.0561,-453460.9255
7000,2380.876,14330.1401,61991.224,-515749.6633,-437047.4232,-453758.4393
8000,2378.3238,14401.2676,62169.8747,-516349.6816,-437400.21550000005,-454179.8069
9000,2370.0159,14400.5631,61966.4265,-516161.0062,-437424.0007,-454194.5797
10000,2369.3552,14368.6445,61831.3931,-515831.8687,-437262.47589999996,-454000.4756
11000,2387.9174,14371.6351,62258.654,-516006.8342,-436988.62769999995,-453748.1802
12000,2368.5864,14282.2971,61305.1223,-514246.8828,-436290.87700000004,-452941.76050000003
13000,2372.8768,14399.7882,61843.1529,-516184.811,-437568.99309999996,-454341.6581
14000,2377.4801,14382.5226,62172.0696,-516207.3929,-437275.3206,-454035.3233
15000,2383.0439,14250.003,62106.8652,-516233.3568,-437493.4447,-454126.4916
16000,2404.4718,14206.5862,61907.8113,-515894.4681,-437375.5988,-453986.6568
17000,2381.8439,14389.2184,62319.078,-516133.557,-437043.41669999994,-453814.479
18000,2365.1895,14343.5065,62318.6297,-516539.8072,-437512.4815,-454221.1775
19000,2394.5071,14427.5767,62163.8375,-516455.9554,-437470.0341,-454292.11789999995
20000,2380.2146,14369.8008,62294.6676,-516726.9006,-437682.2176,-454432.233
21000,2386.7427,14347.7122,61950.537,-516001.6467,-437316.6548,-454051.1097
22000,2411.6215,14362.4945,61496.8322,-515303.1437,-437032.19550000003,-453806.3115
23000,2377.5788,14419.4488,61802.9384,-515659.9108,-437059.9448,-453856.9724
24000,2371.7128,14390.712,62083.799,-516845.5493,-437999.32550000004,-454761.7503
25000,2389.1061,14385.4087,62898.4481,-517239.5721,-437566.6092,-454341.124
26000,2384.8031,14352.295,61743.4168,-515831.4151,-437350.9002,-454087.9983
27000,2378.6127,14360.5862,61666.7564,-515620.5871,-437214.6318,-453953.8307
28000,2376.3462,14357.9419,62047.9718,-515972.4467,-437190.18679999997,-453924.4749
29000,2393.6125,14382.6735,62400.4549,-517019.8923,-437843.1514,-454619.4374
30000,2395.6778,14337.276,61863.6768,-515995.2251,-437398.5945,-454131.54829999997
31000,2388.0767,14433.8604,62267.9903,-516359.4199,-437269.4925,-454091.4296
32000,2430.5401,14403.749,61360.5534,-514842.393,-436647.5505,-453481.8396
33000,2385.5634,14290.9654,61955.9828,-516366.8125,-437734.30090000003,-454410.8297
34000,2372.4523,14379.6803,62103.8182,-516936.1465,-438080.1957,-454832.3283
35000,2380.4403,14353.4967,61817.1986,-515929.6313,-437378.49569999997,-454112.4327
36000,2357.398,14362.3246,62085.6059,-516415.552,-437610.2235,-454329.9461
37000,2381.1617,14372.7952,61596.472,-515175.586,-436825.1571,-453579.114
38000,2394.5946,14334.6853,61493.0243,-515301.9679,-437079.6637,-453808.9436
39000,2369.8533,14277.1474,62065.5053,-516211.321,-437498.815,-454145.8157
40000,2359.2257,14349.5566,62208.5139,-516369.6022,-437452.30600000004,-454161.0883
41000,2412.1882,14423.1033,61806.5675,-516153.6364,-437511.7774,-454347.0689
