step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2412.2291,14345.503,61654.7083,-516001.3498,-437588.9094,-454346.6415
2000,2364.0021,14313.5947,61909.0179,-515668.3057,-437081.691,-453759.28780000005
3000,2394.5339,14374.8383,62145.0598,-515930.4473,-437016.01529999997,-453785.3875
4000,2388.6147,14348.2284,61924.0655,-516032.5993,-437371.69070000004,-454108.5338
5000,2401.1174,14462.6986,61959.4098,-516470.8004,-437647.5746,-454511.3906
6000,2389.2358,14330.413,61571.1041,-515730.0461,-437439.29319999996,-454158.942
7000,2363.4509,14319.8015,61708.2001,-516289.8817,-437898.4292,-454581.6816
8000,2382.0322,14396.7203,62092.9561,-516295.4503,-437423.7417,-454202.4942
9000,2365.1154,14291.362,62133.4878,-515604.1052,-436814.14,-453470.6174
10000,2388.3467,14221.1872,61814.6894,-515454.2621,-437030.0388,-453639.5727
11000,2398.799,14318.4805,62010.8283,-515740.6583,-437012.5505,-453729.83
12000,2356.9437,14319.3348,62623.3623,-516611.0526,-437311.4118,-453987.6903
13000,2355.9047,14366.2505,62320.4315,-516639.58,-437596.99330000003,-454319.1485
14000,2383.9449,14353.4821,62279.0009,-517162.35,-438145.92209999997,-454883.3491
15000,2394.9628,14228.3944,62168.7559,-517045.1976,-438253.0845,-454876.4417
16000,2395.9939,14252.6453,62061.3289,-516570.883,-437860.9149,-454509.55409999995
17000,2376.5734,14343.4523,62397.5622,-516548.6538,-437431.0659,-454151.0916
18000,2361.0091,14258.112,61630.3048,-515738.3147,-437488.88879999996,-454108.0099
19000,2405.0086,14369.426,62072.8267,-516567.4099,-437720.1486,-454494.58320000005
20000,2389.7006,14365.3306,62135.1979,-516369.2545,-437479.0254,-454234.0566
21000,2402.5969,14437.5271,61785.7172,-515457.1999,-436831.3587,-453671.4827
22000,2410.4249,14352.3979,62342.0562,-516670.7037,-437565.8247,-454328.6475
23000,2364.5476,14405.5594,62542.805,-517284.2633,-437971.3513,-454741.4583
24000,2373.5181,14316.8664,62145.8792,-516932.5017,-438096.238,-454786.6225
25000,2398.3702,14341.9531,62164.6231,-516150.6335,-437245.6871,-453986.0104
26000,2369.4394,14298.497,62045.534,-516197.3291,-437483.8587,-454151.7951
27000,2392.5477,14289.781,61555.5918,-514972.1249,-436734.2044,-453416.5331
28000,2375.9947,14258.3866,62519.4528,-516900.0866,-437746.25249999994,-454380.63379999995
29000,2363.5811,14374.7925,61844.7123,-515816.7521,-437233.6662,-453972.03979999997
30000,2379.8087,14339.6882,61871.5299,-516459.6844,-437868.65760000004,-454588.1545
31000,2362.0287,14346.131,61748.4338,-515732.2396,-437275.64609999995,-453983.8058
32000,2398.8643,14327.9449,61177.2117,-514758.9818,-436854.9609,-453581.7701
33000,2360.7052,14316.7028,61739.5943,-515819.5622,-437402.5599,-454079.9679
34000,2382.6551,14354.1237,62637.9624,-517083.5109,-437708.7697,-454445.5485
35000,2381.0557,14272.6528,62488.8352,-516623.7287,-437481.18499999994,-454134.8935
36000,2374.4338,14380.1688,61999.4484,-516391.9549,-437637.90390000003,-454392.5065
37000,2371.8121,14482.2611,62182.0217,-516795.669,-437759.57409999997,-454613.6473
38000,2411.5885,14344.6333,62447.9812,-516838.5787,-437634.3757,-454390.59750000003
39000,2391.247,14377.0429,61342.9465,-514779.4257,-436668.1893,-453436.4792
40000,2388.4588,14297.3924,62764.322,-517767.6005,-438317.4273,-455003.2785
41000,2377.3757,14403.8021,62580.5162,-517719.8349,-438358.1409,-455139.3187
42000,2407.5885,14375.779,62246.3328,-516504.4827,-437474.7824,-454258.1499
43000,2388.3243,14341.7641,62205.7264,-516002.2523,-437066.4375,-453796.5259
44000,2380.9441,14333.1709,61972.7941,-516249.8663,-437562.9572,-454277.0722
45000,2367.6754,14324.8511,61287.4497,-515144.4143,-437164.4381,-453856.9646
46000,2363.9016,14331.1103,62093.9914,-515887.7388,-437098.7355,-453793.7474
47000,2362.7221,14254.3942,62029.2506,-516679.1242,-438032.75730000006,-454649.87360000005
48000,2346.7343,14316.1913,61998.5643,-516666.8556,-438005.3657,-454668.29130000004
