step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2398.1294,14356.1296,61845.7382,-516126.0399,-437526.0427,-454280.30169999995
2000,2377.9805,14401.1184,61622.5927,-515528.6119,-437126.9203,-453906.01920000004
3000,2362.9014,14335.2375,62094.6954,-516158.6112,-437365.7769,-454063.91579999996
4000,2401.8865,14365.3174,61795.5856,-515243.2924,-436680.50289999996,-453447.7068
5000,2410.4461,14320.7856,61987.6702,-516146.2225,-437427.3206,-454158.5523
6000,2396.4759,14421.7498,62352.3665,-516378.3102,-437207.718,-454025.9437
7000,2393.1566,14319.682,61882.2354,-516035.3838,-437440.30980000005,-454153.1484
8000,2376.8427,14245.763,62430.6106,-516877.7691,-437824.55279999995,-454447.15849999996
9000,2378.2081,14403.6096,62045.6607,-515941.6298,-437114.1514,-453895.9691
10000,2408.2329,14291.7465,62238.6622,-516793.466,-437854.82440000004,-454554.8038
11000,2358.6306,14378.9042,62099.0818,-515953.8706,-437117.254,-453854.78880000004
12000,2352.8794,14338.6697,61709.3862,-515373.8112,-436972.8759,-453664.425
13000,2377.31,14289.0044,62212.1209,-516347.7539,-437469.3186,-454135.63300000003
14000,2376.6214,14325.634,61733.883,-515484.9304,-437048.792,-453751.04740000004
15000,2412.7295,14465.9322,62013.535,-516271.5267,-437379.32999999996,-454257.9917
16000,2386.6368,14452.7855,61899.9253,-515776.237,-437036.8894,-453876.3117
17000,2392.1085,14397.5023,61961.2768,-515892.3595,-437141.4719,-453931.0827
18000,2382.7199,14391.2995,62481.5973,-517349.556,-438093.93929999997,-454867.95869999996
19000,2411.9011,14401.1664,62236.316,-516360.0958,-437310.7123,-454123.7798
20000,2369.7304,14408.7618,62318.9873,-516723.7446,-437626.26509999996,-454404.7573
21000,2382.6546,14519.8292,62437.1553,-516900.8529,-437561.2138,-454463.6976
22000,2411.4051,14397.3734,61510.5601,-515210.0313,-436890.69269999996,-453699.47119999997
23000,2401.125,14457.8405,62203.4751,-516410.2796,-437347.83900000004,-454206.8045
24000,2376.6629,14295.5259,61825.0316,-516504.2407,-438007.02030000003,-454679.20910000004
25000,2410.0691,14337.5583,62150.8118,-516812.4364,-437913.9972,-454661.6246
26000,2351.8355,14385.3585,62371.9647,-517175.9687,-438066.81000000006,-454804.004
27000,2394.1973,14311.2281,61982.2989,-515562.0327,-436874.3084,-453579.7338
28000,2385.7522,14369.4709,61631.3331,-515634.6619,-437248.1057,-454003.3288
29000,2379.358,14374.796,61434.5628,-515316.3712,-437127.6544,-453881.8084
30000,2431.565,14480.4184,62258.8641,-516628.9923,-437458.1448,-454370.1282
31000,2389.6121,14418.2306,62227.3334,-517150.3233,-438115.1472,-454922.9899
32000,2390.9529,14442.8684,62238.8959,-516187.9436,-437115.2264,-453949.0477
33000,2405.8288,14377.8269,61412.4061,-515227.3395,-437031.2777,-453814.9334
34000,2377.939,14311.4037,61783.0174,-515885.9055,-437413.5454,-454102.8881
35000,2341.9972,14318.5493,62513.0185,-517095.088,-437921.523,-454582.0695
36000,2373.6143,14425.4415,62280.179,-516676.4891,-437597.25430000003,-454396.3101
37000,2414.6649,14357.8985,61734.5909,-515785.6483,-437278.494,-454051.0574
38000,2371.7512,14366.7126,62309.1791,-516490.3021,-437442.6592,-454181.12299999996
39000,2354.2201,14398.7839,61487.9914,-515428.2213,-437187.22589999996,-453940.2299
40000,2401.0309,14439.0588,61971.0297,-516635.0024,-437823.88300000003,-454663.9727
41000,2382.4844,14295.4918,61994.5348,-516461.7247,-437789.2137,-454467.1899
42000,2385.3665,14322.6045,62848.4817,-517331.6232,-437775.1705,-454483.14149999997
43000,2349.0334,14423.2671,61765.4004,-515973.4633,-437435.7624,-454208.0629
44000,2403.232,14329.1972,61682.2838,-515706.2141,-437291.5011,-454023.9303
45000,2387.3572,14313.0535,62075.5796,-515809.6785,-437033.6882,-453734.0989
46000,2395.9967,14341.5912,61727.2912,-515730.9683,-437266.0892,-454003.67710000003
47000,2389.0282,14355.1773,62378.0564,-516331.3405,-437209.0786,-453953.2841
48000,2396.7004,14197.0837,62187.4858,-515827.4716,-437046.2017,-453639.98579999997
49000,2389.401,14458.7333,61508.0035,-515213.2135,-436857.07570000004,-453705.21
50000,2406.2215,14465.0523,61735.982,-516103.1983,-437495.9425,-454367.2163
51000,2366.688,14278.5251,62322.3812,-516350.7301,-437383.1358,-454028.3489
52000,2400.0051,14396.4546,61959.7919,-515983.0489,-437226.7973,-454023.257
53000,2379.6741,14393.2674,62317.3891,-516696.2253,-437605.8947,-454378.8362
54000,2343.4404,14293.2883,61828.0499,-516236.3701,-437771.5915,-454408.3202
