step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2386.2781,14229.1717,62360.951,-516245.236,-437268.8352,-453884.285
2000,2331.1912,14345.1721,61914.1399,-515377.975,-436787.47179999994,-453463.83509999997
3000,2381.5293,14395.3856,62016.211,-516031.4944,-437238.36850000004,-454015.2834
4000,2381.2947,14305.8274,61906.5551,-516291.1753,-437697.49809999997,-454384.6202
5000,2429.4949,14349.5524,61968.675,-516280.8728,-437533.1505,-454312.1978
6000,2385.7829,14377.4469,61657.7179,-515538.0183,-437117.0706,-453880.3004
7000,2398.8416,14359.5525,62048.2501,-516535.3774,-437728.7332,-454487.1273
8000,2402.8121,14403.1222,61921.9706,-516406.0346,-437678.12970000005,-454484.064
9000,2379.5588,14330.3825,62190.121,-516656.65,-437756.58770000003,-454466.52900000004
10000,2384.3993,14377.8947,62005.6811,-516677.6446,-437909.66949999996,-454671.9635
11000,2390.0942,14345.1846,62148.8665,-516393.3823,-437509.23699999996,-454244.5158
12000,2405.0526,14364.9983,62175.5213,-516381.6213,-437436.0491,-454206.1
13000,2366.2825,14193.9574,61554.8117,-516100.7214,-437985.6698,-454545.90969999996
14000,2381.6855,14297.7582,61875.7742,-515984.5084,-437429.2905,-454108.7342
15000,2372.0462,14256.6925,61988.4127,-516475.6938,-437858.54240000003,-454487.2811
16000,2415.0514,14316.9943,62448.4594,-517031.7372,-437851.23209999996,-454583.2778
17000,2369.6153,14334.9495,62151.3086,-516282.4321,-437426.5587,-454131.1235
18000,2354.4992,14340.2941,61853.9066,-516533.7935,-437985.0936,-454679.88690000004
19000,2387.2023,14332.0783,62156.6438,-517175.591,-438299.6666,-455018.9472
20000,2350.6032,14341.1743,61685.2333,-515559.777,-437182.7662,-453874.5437
21000,2376.4408,14364.7506,62226.0834,-516365.6978,-437398.423,-454139.6144
22000,2348.7814,14363.0961,62587.715,-517042.873,-437743.2805,-454455.15800000005
23000,2384.8253,14361.4922,61882.6628,-515970.1656,-437341.1853,-454087.5028
24000,2411.1713,14372.649,61955.471,-516322.2356,-437582.94430000003,-454366.7646
25000,2369.0898,14310.005,61301.8398,-515684.9567,-437704.02209999994,-454383.11689999996
26000,2382.7928,14409.3234,61402.8113,-516501.5545,-438306.62700000004,-455098.7432
27000,2399.019,14351.6713,62362.3137,-517535.1766,-438422.1726,-455172.8629
28000,2365.4811,14380.5459,62536.6437,-516699.9061,-437417.2354,-454163.2624
29000,2407.4314,14323.3651,61993.7673,-516350.941,-437626.3772,-454357.1737
30000,2344.1433,14391.6727,62066.4911,-516186.7013,-437384.3942,-454120.21020000003
31000,2376.0854,14323.0723,62062.7588,-516846.2099,-438084.2934,-454783.4511
