step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2405.941,14333.3631,62292.8497,-516280.3726,-437248.21880000003,-453987.5229
2000,2361.6377,14345.4075,62129.8467,-516295.7922,-437458.90030000004,-454165.94550000003
3000,2376.6381,14405.9451,62484.054,-516972.8728,-437706.2356,-454488.8188
4000,2344.8728,14266.5614,61820.3828,-516096.4159,-437664.59890000004,-454276.0331
5000,2372.1689,14320.9958,62084.7872,-516127.3044,-437349.35250000004,-454042.5172
6000,2391.5729,14394.9299,62094.8518,-516639.7456,-437758.39100000006,-454544.8938
7000,2363.4598,14334.5144,61866.7134,-515934.5255,-437369.8379,-454067.8121
8000,2388.9186,14301.1093,61999.7751,-516287.9347,-437598.13169999997,-454288.1596
9000,2365.1682,14324.2324,61583.0235,-516030.6405,-437758.2164,-454447.61699999997
10000,2393.4041,14306.9158,61838.759,-516301.3008,-437762.2219,-454462.5418
11000,2389.1347,14287.7303,62185.2734,-516566.5407,-437704.4023,-454381.2673
12000,2363.7539,14270.7508,61918.4259,-516163.3438,-437610.41319999995,-454244.9179
13000,2348.0475,14183.0963,62015.3306,-516435.0696,-437888.5952,-454419.739
14000,2377.1913,14252.9747,61680.9485,-515244.1911,-436933.07660000003,-453563.2426
15000,2381.637,14291.0752,62188.0722,-516667.2385,-437806.4541,-454479.1663
16000,2389.7247,14269.6259,62039.5403,-515800.8015,-437101.9106,-453761.2612
17000,2374.5448,14402.1935,61536.8488,-515340.9119,-437027.3248,-453804.0631
18000,2394.3722,14288.5434,61450.0338,-515575.8013,-437442.8519,-454125.7675
19000,2384.5362,14337.646,61674.8739,-516350.8857,-437953.8296,-454676.0118
20000,2407.7261,14355.4431,62174.1114,-516800.6729,-437863.3923,-454626.5615
21000,2386.0263,14323.1265,61684.1374,-515742.0332,-437348.743,-454057.8958
22000,2385.2057,14254.1726,62432.19,-516809.9291,-437738.3608,-454377.7391
23000,2368.2884,14340.6499,61973.41,-516394.9353,-437712.587,-454421.5253
24000,2374.6045,14254.9974,61142.1162,-515016.4179,-437244.6998,-453874.3017
25000,2367.9237,14316.5916,61958.8986,-515770.1095,-437126.69560000004,-453811.2109
26000,2396.7002,14313.8024,62428.847,-516280.2917,-437140.9421,-453851.4447
27000,2356.802,14327.5687,61683.4988,-515453.7103,-437085.8408,-453770.2115
28000,2372.6104,14244.0637,62121.1542,-516111.1706,-437373.3423,-453990.0164
29000,2390.8872,14223.0451,61895.4706,-516198.0207,-437688.6178,-454302.5501
30000,2373.7158,14307.1789,62566.05,-517326.6631,-438079.7184,-454760.6131
31000,2364.5945,14278.3636,62178.835,-516094.4674,-437272.6743,-453915.6324
32000,2386.8443,14336.1358,61900.9737,-516323.205,-437699.2512,-454422.2313
33000,2339.5751,14295.8589,61950.4612,-516225.9609,-437640.06570000004,-454275.4997
34000,2397.8826,14345.9325,61621.6562,-515937.0553,-437571.58400000003,-454315.39910000004
35000,2357.3361,14352.1434,61794.7846,-516370.2438,-437865.9797,-454575.4592
36000,2375.8724,14366.3388,61820.0325,-515543.5524,-436981.3087,-453723.51989999996
37000,2368.8579,14384.6079,62610.8523,-517234.7373,-437870.4192,-454623.885
38000,2391.6302,14248.9734,62360.4697,-516153.1274,-437152.0541,-453792.6577
39000,2353.8532,14287.3755,61498.7574,-515496.8952,-437356.90910000005,-453998.1378
40000,2361.3143,14352.5973,62280.9471,-516828.5752,-437833.71650000004,-454547.62810000003
41000,2359.1978,14292.8564,62037.3813,-516356.1326,-437666.6971,-454318.7513
42000,2359.3032,14330.4971,62366.8537,-516482.1192,-437425.46520000004,-454115.26550000004
43000,2368.6446,14268.4374,61929.376,-515311.0587,-436744.6007,-453381.6827
44000,2401.1195,14416.5857,61647.9856,-515848.296,-437382.6052,-454200.31039999996
45000,2366.2645,14339.3956,62220.3839,-516382.1477,-437456.1037,-454161.76379999996
46000,2378.9578,14290.1154,62218.2877,-516476.2436,-437588.88269999996,-454257.9559
47000,2374.1289,14447.5454,61660.9836,-515517.4191,-437034.7612,-453856.4355
48000,2371.6318,14281.8062,61924.184,-515800.2006,-437222.5786,-453876.0166
