step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2365.4164,13980.4644,62016.764,-515651.5181,-437288.8733,-453634.75409999996
2000,2371.2809,13933.3652,61879.9232,-515836.9222,-437652.35289999994,-453956.99899999995
3000,2315.1908,13900.835,62696.3776,-516942.1803,-438029.7769,-454245.8027
4000,2381.465,13990.5204,62262.4024,-516132.6468,-437498.25899999996,-453870.24439999997
5000,2376.7168,13898.786,62666.621,-516539.0434,-437596.9196,-453872.42240000004
6000,2352.9176,13869.6191,62587.6184,-517099.7813,-438289.62619999994,-454512.1629
7000,2375.3059,13862.5057,62316.0051,-516297.6628,-437743.84609999997,-453981.6577
8000,2353.6319,14000.6342,61914.4472,-515838.417,-437569.7037,-453923.9698
9000,2384.2377,13987.3209,62382.0575,-516920.8225,-438167.2064,-454538.765
10000,2353.0279,13917.1157,61992.121,-516518.1096,-438255.84500000003,-454525.98860000004
11000,2370.2443,14031.4706,61871.338,-516106.5303,-437833.4774,-454235.1923
12000,2390.4437,13943.9362,62128.2283,-516544.7344,-438082.1262,-454416.5061
13000,2388.8956,13883.8267,62684.3372,-516407.1309,-437450.0714,-453722.7937
14000,2352.6198,13894.0735,61610.8851,-514737.2068,-436879.6284,-453126.3217
15000,2381.3707,13945.198,62444.0913,-516428.8542,-437658.1942,-453984.7629
16000,2320.8456,13830.6063,62007.5105,-515777.0326,-437618.07019999996,-453769.5221
17000,2369.6018,13870.6062,61728.7783,-515439.8675,-437470.8812,-453711.0892
18000,2340.9747,13854.677,61597.8393,-514913.2536,-437119.7626,-453315.4143
19000,2384.0247,13864.6433,62008.6728,-515217.252,-436959.9112,-453208.5792
20000,2376.8029,13811.9799,62447.5185,-516698.4669,-438062.1656,-454250.9484
21000,2322.9048,13848.9023,61919.0225,-515423.3342,-437332.5046,-453504.31169999996
22000,2347.7427,13899.832,62133.5663,-515845.9102,-437464.7692,-453712.3439
23000,2353.6682,13955.0657,62008.1781,-515283.7666,-436966.85459999996,-453275.58849999995
24000,2372.3515,13861.2164,62045.6341,-515993.2618,-437714.0598,-453947.62769999995
25000,2384.982,14045.3894,62637.3914,-516657.7263,-437589.96349999995,-454020.33489999996
26000,2343.858,13987.9364,61986.7315,-515889.9149,-437571.38899999997,-453903.1834
27000,2363.812,13921.0044,62258.8781,-516072.5111,-437528.8166,-453813.63300000003
28000,2360.1055,13903.3368,62285.971,-515488.4451,-436939.0318,-453202.4741
29000,2336.9479,13887.7081,62049.0118,-515616.6478,-437342.98,-453567.636
30000,2352.2165,13889.5574,61671.8538,-515667.5812,-437753.9535,-453995.72740000003
31000,2392.3035,13965.2239,61734.1231,-515241.3797,-437149.7292,-453507.25659999996
32000,2335.5396,13751.7716,62109.6844,-516387.8577,-438190.8621,-454278.1733
33000,2356.2843,13966.8212,61811.5767,-515793.7336,-437659.0514,-453982.1569
34000,2392.2868,13924.9587,61969.1782,-516491.9602,-438205.5365,-454522.78199999995
35000,2370.1209,13873.6759,62251.4296,-516271.8048,-437776.5784,-454020.3752
36000,2353.691,13862.8241,61969.142,-514983.0744,-436797.4173,-453013.9324
37000,2375.7384,13901.7228,61352.3393,-515119.4664,-437489.66589999996,-453767.1271
38000,2370.2729,13865.2311,62626.0479,-517203.5725,-438342.02060000005,-454577.5246
39000,2376.3117,13777.8001,62440.5179,-516396.8921,-437802.2624,-453956.3742
40000,2372.254,13916.2927,61630.0778,-515423.7836,-437505.15910000005,-453793.7058
41000,2332.4819,13853.2683,62246.2414,-516471.2379,-438039.2463,-454224.9965
42000,2362.4963,13966.9909,62236.5776,-516353.7242,-437787.6594,-454117.1466
43000,2378.6243,13853.9733,61363.9718,-515100.3494,-437503.78,-453736.3776
44000,2350.1146,13915.0306,62211.314,-516787.6642,-438311.205,-454576.3502
45000,2370.8638,13924.5326,62479.6639,-516770.1609,-437995.1006,-454290.49700000003
46000,2392.4824,13917.2165,62519.3748,-516289.4614,-437460.38769999996,-453770.0866
47000,2375.3934,13899.6379,62084.6454,-515665.7285,-437306.0518,-453581.08310000005
48000,2397.8894,13907.8654,62127.6535,-516084.8884,-437651.4801,-453957.2349
49000,2368.5776,13960.1412,61938.547,-515504.0074,-437236.7416,-453565.4604
50000,2390.9308,13838.5203,62104.8248,-515400.97,-437066.69409999996,-453296.14519999997
51000,2354.255,13920.2538,61877.0107,-515954.3183,-437802.7988,-454077.3076
52000,2390.6818,13891.9051,62476.081,-516415.8218,-437657.1539,-453939.74079999997
53000,2367.1361,13962.9118,62084.4,-516513.5065,-438099.0586,-454429.1065
54000,2324.9243,13882.2276,62240.5506,-516250.928,-437803.2255,-454010.3774
55000,2372.1415,13962.2008,62400.6512,-516605.7798,-437870.78630000004,-454205.1286
56000,2376.3713,13933.6665,62000.7085,-516128.2224,-437817.4761,-454127.5139
57000,2381.1662,13873.3037,62051.056,-515749.7583,-437444.2324,-453698.7023
58000,2367.8212,13998.0471,62330.4005,-516447.5903,-437751.32149999996,-454117.1898
59000,2363.8823,14007.2592,62294.6692,-515745.2714,-437079.46070000005,-453450.6022
60000,2362.1113,13837.7159,62009.4829,-515916.4909,-437707.1808,-453907.008
61000,2379.9879,13989.2025,61627.6537,-515084.3382,-437087.4941,-453456.6845
62000,2380.3668,13993.3418,61931.0062,-515765.5448,-437460.82999999996,-453834.53859999997
63000,2400.4933,14011.1641,62553.4531,-516941.9042,-437976.7937,-454388.4511
64000,2352.5015,13940.307,61766.3039,-515459.0531,-437399.94070000004,-453692.7492
65000,2370.7371,13935.1971,62619.556,-516468.3427,-437542.8525,-453848.7867
66000,2364.4223,13954.9584,61842.8884,-515527.3051,-437365.03599999996,-453684.4167
67000,2365.1789,13920.6875,61622.5825,-515297.6581,-437389.20920000004,-453675.0756
68000,2327.3044,13947.0955,61967.8882,-515770.2538,-437527.9657,-453802.3656
69000,2388.8782,13995.7149,61867.1668,-515478.889,-437227.1291,-453611.7222
70000,2381.3146,13880.7061,62017.7007,-516051.5109,-437771.7895,-454033.8102
71000,2364.2891,13931.6458,61924.0145,-515889.9503,-437670.00090000004,-453965.93580000004
