step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2392.3035,13985.0982,61851.1882,-515618.3622,-437389.77229999995,-453767.174
2000,2358.7965,13968.51,62382.2219,-516775.6426,-438066.1142,-454393.4207
3000,2383.4553,13880.2629,62122.001,-516032.7225,-437647.0033,-453910.7215
4000,2361.6424,13915.5665,62071.4496,-516098.8386,-437750.1801,-454027.389
5000,2332.314,13866.5187,61641.2707,-515676.0512,-437835.94779999997,-454034.7805
6000,2394.34,13899.9349,61795.7213,-516189.9464,-438099.9502,-454394.22510000004
7000,2353.8056,13929.1656,62082.3626,-516202.5342,-437837.2004,-454120.1716
8000,2363.2594,13852.6081,62379.6786,-516168.0599,-437572.51379999996,-453788.3813
9000,2377.283,13959.7238,62346.5113,-516724.0697,-438040.5516,-454377.5584
10000,2361.5851,13919.7492,61850.0858,-515544.2888,-437412.8687,-453694.203
11000,2369.6186,13871.3518,62008.4656,-516151.6981,-437902.2621,-454143.2325
12000,2354.1159,13883.7572,61579.5436,-515412.7575,-437595.3408,-453833.21390000003
13000,2354.3139,13842.7124,62064.4705,-515834.038,-437572.5412,-453769.5675
14000,2367.2151,13928.4077,62093.5719,-515434.358,-437045.1633,-453340.7861
15000,2344.3281,13959.2581,62227.9892,-516332.8604,-437801.28500000003,-454104.8712
16000,2358.2435,13883.5716,62237.311,-516676.5804,-438197.4543,-454439.2694
17000,2356.2199,13930.044,62281.247,-515887.0267,-437319.5158,-453605.77969999996
18000,2367.6633,13880.1945,62467.08,-516264.6253,-437549.6875,-453797.5453
19000,2328.0824,13935.45,62199.6487,-516448.4668,-437985.2857,-454248.8181
20000,2341.6503,13868.238,62007.5781,-516024.443,-437806.97660000005,-454016.86490000004
21000,2372.5684,13978.1913,62256.2586,-516627.7634,-438020.7451,-454371.5048
22000,2376.2167,13938.0081,61749.1375,-515941.9645,-437878.6022,-454192.827
23000,2386.7865,13909.9036,62135.5681,-516546.7475,-438114.4893,-454411.1794
24000,2325.565,13879.3403,62335.3272,-516429.6326,-437889.4001,-454094.3054
25000,2363.2043,13841.7753,61578.1729,-514542.1012,-436758.94869999995,-452963.92829999997
26000,2332.7197,13875.878,61766.494,-515900.389,-437925.29730000003,-454133.895
27000,2373.0907,13941.8108,61752.8546,-515760.2042,-437692.4481,-454007.34959999996
28000,2339.3689,13996.3009,62266.8439,-517149.8564,-438547.3427,-454883.0125
29000,2342.5361,13884.4563,62434.5776,-516494.2006,-437832.6306,-454059.62299999996
30000,2367.5687,13911.2654,62499.6698,-516992.3345,-438213.8306,-454492.66469999996
31000,2365.8306,13933.2558,62560.203,-517077.3601,-438218.0707,-454517.1571
32000,2364.8957,13952.0672,61427.6652,-515865.6232,-438120.99509999994,-454437.958
33000,2333.9831,13803.9422,62089.2304,-516143.5431,-437916.3874,-454054.3127
34000,2343.9425,13878.6878,62525.5263,-516597.7398,-437849.5832,-454072.21349999995
35000,2354.4651,13902.3547,62401.2075,-516685.7132,-438027.6859,-454284.5057
36000,2366.879,13930.1042,62302.4598,-516428.4371,-437828.9941,-454125.97729999997
37000,2351.3345,13918.8388,62274.8486,-516183.5549,-437638.533,-453908.70629999996
38000,2357.4593,13839.3482,62423.5542,-516723.4209,-438103.0592,-454299.8667
39000,2372.0466,13959.3865,62590.0157,-516405.7491,-437484.3003,-453815.7334
40000,2351.8572,13909.2485,62300.0663,-516026.3948,-437465.2228,-453726.3285
41000,2347.4826,13966.4485,61841.7389,-516184.6199,-438028.9499,-454342.881
42000,2378.5601,13906.7683,61791.1369,-515967.1885,-437890.7232,-454176.0516
43000,2346.6531,13942.1592,62176.0294,-516491.989,-438027.1473,-454315.9596
44000,2373.1104,13902.4929,62050.6896,-515959.4305,-437633.1376,-453908.74090000003
45000,2343.7102,13856.8725,61759.2833,-515644.9511,-437685.0851,-453885.6678
46000,2379.2104,13914.6529,61577.5722,-515212.3691,-437340.9336,-453634.7969
47000,2401.597,14018.223,62204.0599,-516566.1656,-437942.2857,-454362.1057
48000,2343.6871,13940.0703,62171.1752,-516354.0987,-437899.1661,-454182.9235
49000,2361.4766,13945.0936,61602.3469,-515345.1679,-437436.25080000004,-453742.821
50000,2360.7311,13764.6324,61766.8637,-515390.0605,-437497.83330000006,-453623.19680000003
51000,2365.5192,13878.2428,62111.4426,-516236.159,-437880.9544,-454124.7164
52000,2387.3103,13892.8668,61813.1276,-515447.1476,-437353.84290000005,-453634.02
