step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2356.4852,13901.2016,62441.9298,-516174.0322,-437474.4156,-453732.10240000003
2000,2345.572,13849.7708,61829.7715,-515443.6471,-437418.5328,-453613.8756
3000,2345.5711,13858.8584,61604.6966,-514959.7716,-437150.6455,-453355.07499999995
4000,2374.5974,13950.6263,61891.5443,-515838.8075,-437622.0395,-453947.2632
5000,2357.0348,13847.0321,62217.4748,-515915.9055,-437494.3638,-453698.43069999997
6000,2365.1251,13999.593,62029.2341,-516099.4495,-437705.4973,-454070.2154
7000,2378.4557,13935.7687,61625.6222,-515932.826,-437992.9794,-454307.2038
8000,2351.1609,13926.3385,62010.7124,-516473.6037,-438185.3919,-454462.89129999996
9000,2333.1788,13890.8995,62098.3058,-516426.2473,-438103.8632,-454327.94149999996
10000,2352.2126,14037.4923,62509.3973,-516621.6664,-437722.5642,-454112.2691
11000,2389.1866,14079.5573,62275.7697,-516132.7362,-437388.2226,-453856.9665
12000,2376.6334,13998.49,62556.9388,-516745.6402,-437813.57800000004,-454188.7014
13000,2353.3132,13953.0402,62077.1581,-516695.7191,-438312.20759999997,-454618.561
14000,2373.6216,13914.3219,62339.5302,-516867.2354,-438239.76170000003,-454527.7052
15000,2358.9358,14063.9053,61685.2598,-515766.7656,-437658.66469999996,-454081.5058
16000,2351.2493,13939.692,61858.2381,-516480.4982,-438331.3188,-454622.26009999996
17000,2366.6527,14043.6861,61675.8304,-516100.6225,-438014.4533,-454424.7921
18000,2358.2673,13924.555,61595.2529,-514542.5419,-436664.4667,-452947.289
19000,2359.3722,14003.2488,61974.6716,-516043.0563,-437705.7637,-454068.3847
20000,2383.482,13958.8369,61828.124,-515396.1549,-437225.712,-453568.0309
21000,2348.4837,14013.0992,61572.6457,-515508.1891,-437573.96050000004,-453935.5434
22000,2408.3454,13906.9454,62337.6917,-516817.2266,-438164.2441,-454479.53489999997
23000,2379.2552,13964.0687,62572.8465,-517566.7466,-438650.5762,-454993.9001
24000,2359.3964,13945.089,62019.981,-516091.4529,-437766.9865,-454071.4719
25000,2357.9063,13851.3102,61994.093,-515666.6327,-437463.3232,-453672.5397
26000,2327.4379,13913.2161,62075.8955,-516022.2294,-437705.6799,-453946.3339
27000,2340.754,13986.0628,62000.2428,-516343.896,-438016.83640000003,-454343.6532
28000,2347.403,13962.1768,62039.3539,-515231.6372,-436882.7035,-453192.2833
29000,2356.2876,14066.8925,62439.5289,-516921.1855,-438058.4765,-454481.65660000005
30000,2341.3181,13934.121,61985.922,-516248.6479,-437987.2868,-454262.72589999996
31000,2313.9558,13982.9968,61670.0602,-515682.021,-437715.00820000004,-454011.9608
32000,2337.3414,13897.1063,61888.4859,-516160.3829,-438037.44930000004,-454271.897
33000,2378.1383,13966.2233,61489.078,-515687.4657,-437854.0261,-454198.3877
34000,2392.2057,13785.1202,62298.9433,-517032.6679,-438556.3987,-454733.7246
35000,2395.7722,13969.885,62491.7603,-516962.2274,-438104.8099,-454470.46709999995
36000,2367.3658,13955.9466,62142.4509,-516159.4029,-437693.6396,-454016.952
37000,2365.1047,13959.9342,61990.6199,-515673.3497,-437357.69090000005,-453682.72980000003
38000,2381.3963,13962.1524,62260.9954,-515598.4942,-436993.9501,-453337.4988
39000,2364.3485,13892.8038,61894.3215,-514533.4835,-436382.0097,-452639.16199999995
40000,2328.504,13958.475,62113.8125,-516087.4093,-437686.6178,-453973.5968
41000,2331.1056,13891.2873,62373.2802,-515913.1545,-437317.4814,-453539.8743
42000,2373.888,14032.0457,62435.6337,-517079.3902,-438237.8228,-454643.7565
43000,2357.9695,13956.1292,61932.3527,-515263.1275,-437016.6761,-453330.7748
44000,2385.7242,13955.4925,61576.7812,-515209.2075,-437291.2096,-453632.42630000005
45000,2372.1208,13893.2953,61582.4261,-514887.4652,-437039.62299999996,-453305.0391
46000,2383.3813,13932.4866,61882.8587,-515599.3309,-437400.6043,-453716.4722
47000,2351.3951,13921.3519,61341.7531,-515216.5819,-437602.0818,-453874.8288
48000,2328.1001,13928.0634,62465.9314,-516749.062,-438026.9671,-454283.1306
49000,2364.3907,13976.785,62365.2465,-517394.806,-438688.38379999995,-455029.5595
50000,2361.5175,13973.4568,62260.5772,-517024.2033,-438428.6518,-454763.6261
51000,2351.1947,13919.6395,62331.307,-516742.9601,-438140.8189,-454411.6531
52000,2369.0427,13984.4669,62220.0209,-516723.398,-438149.8675,-454503.3771
53000,2373.6062,13974.6269,62050.0404,-516005.9672,-437607.6937,-453955.9268
54000,2356.12,13979.3803,61832.6182,-516129.4735,-437961.35500000004,-454296.85530000005
55000,2391.9619,13958.8422,61982.537,-515604.3934,-437271.0523,-453621.8564
56000,2335.6979,13922.12,61979.1394,-514892.7753,-436655.81799999997,-452913.6359
57000,2338.5034,13951.7745,62022.969,-515656.8615,-437343.6146,-453633.8925
58000,2357.0607,13858.4311,62133.6207,-516204.1072,-437854.99470000004,-454070.4865
59000,2371.4943,13978.7432,62191.3101,-516019.3138,-437477.7662,-453828.0037
60000,2357.4164,13980.0807,61986.3704,-515800.707,-437476.8395,-453814.3366
61000,2375.1369,13882.1776,62146.8068,-516494.237,-438090.1157,-454347.4302
62000,2340.6581,13893.5878,62126.579,-516798.8598,-438438.03489999997,-454672.28079999995
63000,2377.595,13952.8177,62335.856,-516408.6657,-437742.397,-454072.8097
64000,2352.5234,13903.4041,62463.0451,-516372.974,-437654.00139999995,-453909.9289
65000,2355.126,13943.6364,62096.3281,-516592.6405,-438197.55,-454496.3124
66000,2368.6242,14094.7478,62258.7486,-516450.525,-437728.4044,-454191.77640000003
67000,2351.7072,13864.527,61795.386,-515640.9658,-437629.3456,-453845.5798
68000,2357.9252,13903.2607,62129.4483,-516291.3746,-437900.7404,-454161.9263
69000,2369.3769,13943.9906,62310.9837,-516926.3719,-438302.0207,-454615.38820000004
70000,2393.4416,14028.9288,62719.2121,-517311.8621,-438170.2796,-454592.65
71000,2347.6694,13895.7979,61934.9558,-515972.5354,-437794.1123,-454037.5796
72000,2347.5401,13980.4039,61845.7414,-516161.1942,-437987.5088,-454315.4528
73000,2342.8163,13876.9889,62333.0976,-515674.7714,-437121.86860000005,-453341.67380000005
74000,2371.1557,13874.6486,61654.0775,-515267.1241,-437367.24230000004,-453613.0466
75000,2411.13,13905.9705,61573.619,-514868.052,-436977.3325,-453294.433
76000,2340.8258,13775.6206,62046.2428,-515560.9164,-437398.22719999996,-453514.6736
77000,2357.5405,13937.3472,62654.1043,-517431.1834,-438482.1914,-454777.0791
78000,2348.8153,13910.0589,61996.0114,-515286.8092,-437031.9236,-453290.7978
79000,2358.1232,13896.5915,62433.957,-516240.8001,-437552.1284,-453806.8431
80000,2336.4878,13982.2609,61826.3992,-515890.7141,-437745.5662,-454064.3149
81000,2363.3957,13915.038,62250.8097,-515833.7444,-437304.50100000005,-453582.93470000004
82000,2352.2713,13991.3634,62311.9343,-516278.4413,-437622.8723,-453966.507
83000,2386.1791,13976.8316,61923.733,-515890.4084,-437603.6647,-453966.6754
84000,2380.2624,14029.6101,62057.5946,-515385.8747,-436918.4076,-453328.2801
85000,2342.2752,13862.983,61843.4378,-515337.9564,-437289.2604,-453494.5186
86000,2375.0064,13962.67,62183.5196,-516165.4578,-437644.2618,-453981.9382
87000,2370.9094,13887.6285,62195.0568,-515815.2049,-437361.6102,-453620.1481
88000,2368.1124,13998.4733,62219.9184,-516401.3461,-437814.842,-454181.4277
89000,2364.3986,14002.3015,62111.5972,-515703.5222,-437225.22490000003,-453591.925
90000,2351.695,13955.4575,61944.9127,-515334.7199,-437082.6547,-453389.80720000004
91000,2341.2998,13917.7381,62083.9203,-515974.336,-437631.3778,-453890.4157
92000,2356.76,13983.1059,62018.9172,-516575.6508,-438216.8677,-454556.7336
93000,2356.2686,13915.2659,62094.2793,-515940.2638,-437574.45,-453845.9845
94000,2324.4679,13854.0374,62033.2801,-515633.5807,-437421.7953,-453600.30059999996
95000,2382.3758,14005.055,62274.2139,-516845.184,-438183.5393,-454570.97010000004
96000,2386.0299,13959.3597,62354.3251,-516670.7473,-437971.0326,-454316.4222
97000,2381.4837,13892.8566,61295.6846,-514983.9706,-437413.9457,-453688.286
98000,2342.7198,13869.8829,61997.5696,-515435.4989,-437225.32660000003,-453437.9293
99000,2379.6987,13953.7351,61875.1669,-515849.9222,-437641.32149999996,-453974.75529999996
100000,2374.0858,13864.5826,61961.1596,-516114.8063,-437914.9783,-454153.6467
101000,2377.0082,13974.0216,62057.1376,-516060.1709,-437652.0035,-454003.0333
102000,2374.849,13836.9337,62218.0506,-515974.823,-437544.9897,-453756.77239999996
103000,2392.7336,13927.4215,61940.3627,-515843.8023,-437583.28449999995,-453903.4396
104000,2354.9181,13824.2519,61991.5793,-515090.2854,-436919.5361,-453098.7061
105000,2378.3832,13898.26,61529.6181,-515195.3412,-437389.0799,-453665.7231
106000,2350.641,13794.0097,61678.8341,-515516.1111,-437692.6263,-453837.277
107000,2387.992,13913.3735,61927.2145,-515920.3899,-437691.8099,-453993.1754
108000,2366.675,13880.0667,62109.7969,-515672.6304,-437316.09180000005,-453562.8335
109000,2353.7805,13911.7872,62423.3945,-516983.6895,-438294.72729999997,-454560.295
110000,2378.3165,13907.1395,62164.5004,-515901.4966,-437451.54020000005,-453736.9962
111000,2355.4817,13835.182,62008.413,-516143.1634,-437944.0867,-454134.7504
112000,2383.2839,13796.8288,61926.0266,-515817.0829,-437710.9436,-453891.0563
113000,2374.7705,13913.8611,62306.3021,-516239.5411,-437644.6074,-453933.23899999994
114000,2341.8523,13904.3509,61902.8083,-515861.6885,-437712.677,-453958.8802
115000,2345.1609,13853.4935,62362.1882,-517227.5529,-438666.71030000004,-454865.36470000003
116000,2328.1292,13887.3821,62025.4776,-515913.4328,-437672.4439,-453887.9552
117000,2353.8369,13909.6562,62225.757,-516939.4202,-438450.1701,-454713.6632
118000,2390.7292,13891.4426,61817.0755,-515913.2386,-437813.9913,-454096.1631
119000,2315.7477,13947.4118,62088.5804,-515736.8018,-437385.06190000003,-453648.22140000004
120000,2362.7323,14009.1962,62341.9881,-516635.0897,-437921.1731,-454293.1016
121000,2356.5963,13932.5776,61681.3922,-515204.4551,-437233.889,-453523.0629
122000,2359.8482,13936.1958,61834.9792,-515121.7661,-436990.7429,-453286.7869
123000,2355.9686,13941.6438,61665.0042,-515271.5736,-437308.957,-453606.5694
124000,2342.691,14008.919,61558.4165,-515496.464,-437586.4375,-453938.0475
125000,2336.2841,13914.1816,61894.1703,-515566.1768,-437421.5408,-453672.0065
126000,2351.7494,13982.4295,62178.1448,-515993.2744,-437480.9507,-453815.1296
127000,2342.0008,14003.6333,62195.5632,-516219.7704,-437678.5731,-454024.2072
128000,2348.3091,13897.7221,62040.6459,-515788.6881,-437502.01100000006,-453748.0422
129000,2356.8481,13890.1719,61893.992,-515802.0317,-437661.0197,-453908.03969999996
130000,2359.1909,14032.1056,62746.2104,-517025.486,-437887.9791,-454279.2756
131000,2368.1155,13943.4487,61832.5729,-515687.0516,-437542.9145,-453854.4787
132000,2330.1772,13771.1065,62079.0885,-516237.5288,-438057.1566,-454158.44029999996
133000,2364.5215,13976.3387,62435.2141,-516699.719,-437923.6447,-454264.5049
134000,2382.17,13969.2416,62283.8557,-516761.0317,-438125.7644,-454477.176
135000,2361.5741,14014.629,61275.4139,-515159.1824,-437507.56539999996,-453883.7685
136000,2349.4878,13863.282,61730.1033,-515353.5926,-437410.7195,-453623.48929999996
137000,2390.3486,13963.1613,61885.9342,-515683.1947,-437443.75059999997,-453797.2605
138000,2378.7793,13953.5489,61432.7882,-515476.8743,-437711.7579,-454044.0861
139000,2382.7121,13958.1495,62086.0361,-515949.9201,-437523.0224,-453863.88399999996
140000,2346.9549,14038.0374,61761.3898,-515641.9114,-437495.5293,-453880.5216
141000,2338.8312,13970.7986,61834.9204,-516201.1898,-438056.6396,-454366.2694
142000,2368.0142,13899.7966,62465.1475,-516702.2624,-437969.3041,-454237.1149
143000,2377.0543,13775.6404,62171.1859,-516052.8376,-437728.95700000005,-453881.65170000005
144000,2323.8366,13858.3261,62173.9464,-516432.2707,-438076.1616,-454258.3243
145000,2343.1486,13977.8825,61815.4225,-516109.866,-437973.4124,-454294.4435
146000,2326.5828,13865.3606,61795.4614,-515680.9861,-437693.58129999996,-453885.52469999995
