step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2362.7809,13788.2292,61684.2186,-514930.3843,-437095.15559999994,-453246.16569999995
2000,2359.6163,13835.8507,62268.1234,-516067.2551,-437603.6647,-453799.1317
3000,2350.0614,13939.6739,62118.2582,-514852.5399,-436444.5464,-452734.2817
4000,2371.9644,13864.1972,62355.8888,-515925.5914,-437333.54099999997,-453569.70259999996
5000,2380.966,13877.9676,62312.343,-516422.1776,-437850.901,-454109.8346
6000,2362.6485,13893.0454,62137.9807,-516030.6154,-437636.9408,-453892.6347
7000,2371.8965,13850.305,61925.7577,-516072.911,-437924.95180000004,-454147.1533
8000,2356.5418,13805.7417,62393.1486,-516269.2546,-437713.8225,-453876.10599999997
9000,2374.6442,13976.9935,62054.6253,-516759.9843,-438353.7213,-454705.359
10000,2336.9211,13889.3576,62254.1684,-516035.1082,-437554.6611,-453780.9398
11000,2344.2678,13905.1513,62361.52,-515856.1501,-437245.211,-453494.6301
12000,2328.931,13892.2612,61737.6432,-515376.3292,-437417.4938,-453638.686
13000,2314.4087,13844.9255,61782.0533,-516026.2354,-438084.8479,-454244.1821
14000,2361.4643,13774.2706,61962.7556,-514920.6783,-436822.1878,-452957.92270000005
15000,2380.4019,13820.6757,62065.8675,-515988.603,-437721.6579,-453922.7355
16000,2345.7592,13872.86,62202.5516,-516480.4662,-438059.29540000006,-454277.9146
17000,2356.8373,13710.2313,62405.3715,-516555.8314,-438083.3913,-454150.4599
18000,2336.3712,13831.2121,62546.3302,-516682.8771,-437968.9636,-454136.54689999996
19000,2381.8662,13926.0812,62743.8416,-517151.5012,-438099.7122,-454407.6596
20000,2323.499,13805.8604,62293.6305,-516327.0246,-437904.0347,-454033.39410000003
21000,2339.1552,13927.408,62712.7199,-516662.2745,-437682.9914,-453949.55460000003
22000,2422.7378,13913.5762,62463.7155,-516448.2544,-437648.2249,-453984.5389
23000,2379.1426,13949.8156,62833.1355,-517429.9146,-438267.82090000005,-454596.77910000004
24000,2373.6193,13855.6674,62631.6448,-517199.7038,-438338.7723,-454568.059
25000,2364.5209,13886.0989,62572.1361,-516720.5924,-437897.83650000003,-454148.4563
26000,2351.1571,13785.0885,61742.2718,-515756.6142,-437878.0968,-454014.3424
27000,2377.8784,13895.3729,62152.8626,-515918.2065,-437492.0926,-453765.3439
28000,2334.7463,13870.3667,62293.5518,-515826.7375,-437328.0727,-453533.1857
29000,2368.5154,13906.887,62962.1303,-517147.6847,-437910.152,-454185.55439999996
