step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2331.5912,13874.2924,61900.238,-515747.7962,-437641.67459999997,-453847.55819999997
2000,2339.8673,13905.3214,61645.3361,-514785.8354,-436895.31059999997,-453140.49929999997
3000,2360.9052,13854.9913,62272.9595,-515668.4676,-437179.61159999995,-453395.5081
4000,2388.847,13890.0186,62021.4715,-516270.4424,-437970.1053,-454248.9709
5000,2343.3357,13846.113,61819.7661,-515126.3076,-437117.0928,-453306.5415
6000,2325.6186,13958.9645,62046.594,-515974.797,-437643.61990000005,-453928.20300000004
7000,2365.1875,13912.3309,61923.4688,-515521.7655,-437320.7783,-453598.29669999995
8000,2379.798,13976.0415,62215.9283,-515581.4854,-437009.7176,-453365.5571
9000,2318.5371,13921.6821,61898.7491,-515973.6435,-437834.6752,-454074.8944
10000,2337.5622,13830.1456,61960.133,-515392.1916,-437264.3508,-453432.0586
11000,2339.5573,13852.2322,61596.2378,-515633.3472,-437845.3199,-454037.1094
12000,2342.1142,13859.474,61757.1097,-515852.3801,-437893.68220000004,-454095.27040000004
13000,2359.0264,13864.9503,62175.6573,-516197.4266,-437797.7926,-454021.7693
14000,2366.8934,13970.0902,62358.2568,-516037.626,-437342.3856,-453679.36919999996
15000,2352.9634,13906.3353,62103.8571,-516241.6648,-437878.509,-454137.8077
16000,2352.858,13827.4403,62397.9879,-516142.8027,-437564.5165,-453744.8148
17000,2364.604,13934.7638,62310.5562,-516005.9321,-437396.0081,-453695.3759
18000,2360.576,13909.9077,61924.2395,-515235.4174,-437040.69419999997,-453311.17789999995
19000,2385.4641,13815.4212,61839.4656,-515221.0092,-437180.65829999995,-453381.5436
20000,2348.2236,13818.2337,62533.2232,-517185.0098,-438485.3293,-454651.7866
21000,2371.4041,13893.8163,62664.57,-517005.8413,-438076.0509,-454341.27129999996
22000,2361.3112,13801.3442,62059.6773,-516234.3527,-438012.02,-454174.6754
23000,2347.9208,13918.9198,62113.2981,-515911.5681,-437531.42939999996,-453798.26999999996
24000,2375.694,13873.664,61957.7451,-516240.6906,-438033.58749999997,-454282.9455
25000,2348.778,13892.6907,62729.6579,-516609.9192,-437638.7926,-453880.2613
26000,2382.9291,13959.377,62314.0975,-516776.9805,-438120.5769,-454462.88300000003
27000,2348.6978,14052.9555,62201.2966,-515897.5331,-437294.5832,-453696.2365
28000,2339.2508,13999.5166,62076.481,-516163.956,-437748.7076,-454087.475
29000,2356.8911,13877.3313,62574.0007,-516724.6457,-437916.4226,-454150.645
30000,2308.1828,13847.0723,62217.0016,-516018.9597,-437646.703,-453801.9581
31000,2346.5849,13847.8359,61984.6479,-516091.6669,-437912.5982,-454107.01900000003
32000,2382.5782,13895.2686,62181.2734,-515600.5891,-437141.4689,-453419.3157
33000,2344.1651,13940.5055,61771.7546,-515688.3573,-437631.9321,-453916.6027
34000,2348.7369,13868.4654,62784.5338,-516693.9658,-437692.2297,-453909.43200000003
35000,2370.75,13909.6892,62374.417,-516646.1119,-437991.2557,-454271.6949
36000,2354.1211,13837.9192,61845.647,-515509.2179,-437471.5306,-453663.5709
37000,2329.9721,13911.8528,62246.808,-516241.3969,-437752.76399999997,-453994.5889
