step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2310.1131,13810.1696,61999.7817,-516075.3904,-437955.326,-454075.6087
2000,2367.0152,13751.8409,61913.6623,-515614.7632,-437582.2448,-453701.10089999996
3000,2366.1676,13869.5713,61675.2032,-515630.7135,-437719.7714,-453955.5103
4000,2322.5416,13737.5508,61885.0822,-515505.9539,-437560.77930000005,-453620.8717
5000,2356.9406,13812.8661,62179.4585,-516758.331,-438409.0658,-454578.8725
6000,2361.3968,13843.7933,61959.9273,-515883.3111,-437718.1937,-453923.3838
7000,2352.1455,13767.5789,61737.9411,-515913.8256,-438056.1601,-454175.8845
8000,2351.7665,13786.8846,61679.3253,-515717.0419,-437899.0655,-454037.71660000004
9000,2360.699,13775.8786,62055.3579,-515820.816,-437628.88049999997,-453765.4581
10000,2404.0581,13803.6328,62405.7029,-516804.2756,-438190.8818,-454398.5727
11000,2353.6337,13866.8199,62242.1635,-516450.8776,-437988.2605,-454208.7141
12000,2351.1436,13781.8115,62855.6547,-517153.6071,-438164.99730000005,-454297.9524
13000,2348.9363,13868.4881,62022.6992,-515389.0889,-437148.9653,-453366.38969999994
14000,2369.0948,13777.4919,61777.4832,-515701.1289,-437777.059,-453923.6457
15000,2357.767,13803.6018,61621.6618,-515445.4144,-437662.3838,-453823.7526
16000,2364.291,13785.0542,62054.5515,-515429.1994,-437225.3027,-453374.6479
17000,2344.8985,13814.5473,61642.2726,-515511.6788,-437709.9604,-453869.40619999997
18000,2339.5759,13803.0148,62012.5514,-515338.6706,-437183.5285,-453326.1192
19000,2366.5465,13730.2223,62080.49,-515964.6811,-437787.4223,-453884.1911
20000,2372.1121,13868.3317,62434.8069,-516524.6127,-437849.36199999996,-454089.8058
21000,2388.8834,13760.8129,61530.4114,-515202.1725,-437522.0648,-453671.7611
22000,2367.6171,13761.5511,62229.8923,-516078.1228,-437719.0623,-453848.2305
23000,2354.6466,13801.5561,62099.1051,-515790.762,-437535.4542,-453691.6569
24000,2347.4947,13779.1208,62315.3451,-516727.1599,-438285.19930000004,-454411.81480000005
25000,2366.6509,13756.6174,62070.9299,-516237.8989,-438043.7007,-454166.969
26000,2345.2542,13713.6371,62646.241,-516276.7454,-437571.6131,-453630.50440000003
27000,2339.8931,13806.091,62402.9084,-516753.3401,-438204.44759999996,-454350.43169999996
28000,2360.7656,13719.4916,62162.159,-516505.0556,-438262.6394,-454342.89660000004
29000,2345.2829,13822.4603,62733.9695,-517661.372,-438759.65929999994,-454927.40249999997
30000,2371.1413,13804.3145,62005.9649,-516397.7602,-438216.3395,-454391.7953
31000,2355.555,13845.5609,61657.1089,-515655.6724,-437797.44759999996,-453998.5635
32000,2354.4419,13813.4708,62103.4854,-515925.4307,-437654.03260000004,-453821.9453
33000,2336.5919,13783.7552,62076.3264,-516269.7727,-438073.09919999994,-454193.44629999995
34000,2346.6415,13836.4384,61701.8859,-515989.3061,-438104.3403,-454287.4202
35000,2365.9645,13803.0696,61811.2818,-515587.1581,-437606.8422,-453775.8763
36000,2379.8404,13834.864,62198.4699,-516137.2131,-437724.0388,-453938.7432
37000,2379.1569,13793.4801,61857.685,-515600.0832,-437569.7612,-453742.3982
38000,2402.0879,13775.736,62049.6355,-515986.6695,-437759.2101,-453937.03400000004
39000,2414.2142,13817.5337,62789.843,-517208.6306,-438187.03969999996,-454418.7876
40000,2391.0453,13791.2392,61836.4592,-516113.4365,-438094.6928,-454276.9773
41000,2373.1764,13763.233,61806.9684,-516013.2982,-438069.9204,-454206.3298
42000,2333.732,13785.2274,62042.6376,-516035.1749,-437873.5779,-453992.53729999997
43000,2382.743,13763.7588,61772.6981,-515484.2972,-437565.09729999996,-453711.5991
44000,2336.6679,13751.3518,61603.1378,-515441.5831,-437750.42559999996,-453838.4453
45000,2345.1836,13759.5793,62281.8382,-516682.4903,-438295.8892,-454400.6521
46000,2354.7079,13783.7439,61957.1652,-515335.6325,-437240.0155,-453378.4673
47000,2359.5478,13817.7417,61896.2768,-515353.5343,-437279.968,-453457.2575
48000,2352.5755,13765.0655,61904.825,-515788.9813,-437766.51529999997,-453884.1563
49000,2376.4391,13765.0314,62000.3228,-515909.9033,-437768.11,-453909.5805
50000,2417.5835,13870.2907,62058.0366,-515500.1527,-437154.24189999996,-453442.1161
51000,2359.6112,13803.269,62088.1486,-515951.7299,-437700.70109999995,-453863.58129999996
52000,2390.9283,13724.209,62128.9068,-515467.1584,-437223.1143,-453338.2516
53000,2362.9907,13782.4916,62168.4265,-516069.8973,-437755.9885,-453901.4708
54000,2368.1051,13796.1886,61894.1715,-515419.7611,-437361.2959,-453525.5896
55000,2368.1041,13882.3809,62086.9351,-516170.9482,-437833.5281,-454084.0131
56000,2389.9475,13912.7878,61939.1218,-516226.8904,-437985.0333,-454287.76859999995
57000,2343.8756,13802.5606,61983.0503,-515899.9042,-437770.4177,-453916.8539
58000,2389.8967,13904.3287,61864.7587,-515409.6571,-437250.673,-453544.8984
59000,2347.6259,13776.2906,62449.8641,-516409.9873,-437836.2067,-453960.1232
60000,2374.9144,13757.5358,61405.447,-514997.776,-437459.8788,-453592.329
61000,2387.2512,13911.7547,61667.4498,-515455.2615,-437488.80580000003,-453787.8117
62000,2367.2814,13847.456,62381.0932,-516170.2245,-437574.3939,-453789.1313
63000,2357.7324,13719.2287,62312.9274,-515461.753,-437071.8645,-453148.82560000004
64000,2399.7002,13793.9496,61441.4819,-515196.6762,-437561.54449999996,-453755.1943
65000,2392.5637,13733.4453,61746.5816,-515609.4488,-437736.8582,-453862.86720000004
66000,2395.0248,13923.7224,62016.3509,-516545.7655,-438210.6674,-454529.41459999996
67000,2373.2875,13811.704,62086.0276,-515881.7521,-437610.733,-453795.7245
68000,2352.9341,13768.4351,61923.2764,-516176.7036,-438132.058,-454253.42720000003
69000,2357.0079,13721.4378,62138.7979,-516134.1995,-437916.9559,-453995.4016
70000,2338.2951,13755.0285,62055.9086,-515554.0417,-437404.8095,-453498.1331
71000,2355.9111,13880.9886,62096.6254,-516213.4876,-437879.9625,-454116.8622
72000,2361.4867,13807.019,61794.873,-516027.6748,-438064.2961,-454232.80179999996
73000,2367.8293,13736.5,61470.6953,-515022.8517,-437447.8271,-453552.1564
74000,2349.1853,13780.0349,62390.6932,-516316.5735,-437796.6601,-453925.8803
75000,2347.7732,13857.2526,61744.8919,-514861.0712,-436911.1535,-453116.1793
76000,2348.3646,13734.1083,62124.0923,-516613.2669,-438406.7017,-454489.17459999997
77000,2408.1531,13678.0242,61768.0241,-516634.0934,-438779.892,-454866.06930000003
78000,2339.5011,13762.0271,61520.5712,-515573.217,-437951.1176,-454052.6458
79000,2356.4321,13754.025,61896.5796,-516070.8365,-438063.7998,-454174.2569
80000,2379.4881,13823.39,62151.5659,-515797.6381,-437443.19409999996,-453646.0722
81000,2363.2805,13830.2559,62142.0715,-515924.0784,-437588.4705,-453782.0069
82000,2368.9602,13774.6161,61415.8488,-515349.7519,-437790.3268,-453933.9031
83000,2381.8688,13932.3844,62275.9506,-515877.0406,-437286.8368,-453601.09
84000,2358.0363,13744.2931,61782.8007,-515446.18,-437561.0499,-453663.3793
85000,2356.3089,13698.7903,61480.7952,-514829.0887,-437293.19430000003,-453348.2935
86000,2352.851,13806.0056,62063.4628,-515594.3273,-437372.00789999997,-453530.8645
87000,2373.0555,13714.3793,62003.6227,-515652.5268,-437561.4693,-453648.9041
88000,2367.5893,13814.562,61838.0587,-515874.0234,-437853.8134,-454035.9647
89000,2400.75,13786.6598,62822.2396,-516976.7317,-437967.0823,-454154.49210000003
90000,2373.6177,13774.1641,62259.8097,-515887.7878,-437480.1963,-453627.9781
91000,2360.7318,13746.9512,61835.0205,-515937.7443,-437995.0408,-454102.72380000004
92000,2389.6029,13828.3854,62382.3174,-516034.1953,-437433.8896,-453651.8779
93000,2342.1035,13768.0366,62616.2077,-517334.5702,-438608.2224,-454718.36250000005
94000,2392.1554,13840.4262,62616.6805,-517052.4271,-438203.165,-454435.74659999995
95000,2356.5336,13924.1243,62621.3592,-517315.997,-438413.9799,-454694.63779999997
96000,2357.2317,13796.1793,61992.2782,-516113.4926,-437967.8034,-454121.2144
97000,2383.3833,13723.8819,62272.7108,-516461.065,-438081.08900000004,-454188.3542
98000,2388.879,13835.1184,62045.7129,-516222.056,-437952.34569999995,-454176.3431
99000,2360.0522,13770.9028,62236.1821,-516699.6846,-438332.5475,-454463.5025
100000,2385.5451,13841.3989,62525.188,-516339.0369,-437586.9049,-453813.8489
101000,2382.7494,13851.1517,62367.9917,-516424.5159,-437822.62309999997,-454056.5242
102000,2357.8769,13815.2621,62495.3126,-516851.133,-438182.6814,-454355.82039999997
103000,2374.6155,13845.0405,61721.6137,-515774.5339,-437833.2642,-454052.9202
104000,2382.7493,13752.2673,62180.6032,-515839.5908,-437523.971,-453658.9876
105000,2302.475,13718.8848,62059.1623,-515571.5796,-437491.0575,-453512.4173
106000,2329.2637,13819.8171,62323.9956,-515695.9192,-437222.8428,-453371.9236
107000,2385.1421,13807.1202,62031.5491,-515753.199,-437529.3876,-453721.6499
108000,2370.1873,13780.426,61605.9313,-515371.4159,-437614.8713,-453765.4846
109000,2377.769,13751.3095,62211.5148,-516481.7919,-438141.1986,-454270.2771
110000,2362.8999,13759.4652,62233.9511,-516195.2503,-437838.9341,-453961.2992
111000,2346.5723,13825.9024,62415.7577,-516771.4999,-438183.26749999996,-454355.7422
112000,2374.3745,13726.755,61628.1595,-515225.7518,-437496.46280000004,-453597.5923
113000,2397.3221,13873.1949,61729.8872,-515917.5943,-437917.1901,-454187.7071
114000,2378.9986,13688.7988,61728.329,-514980.6389,-437184.5125,-453252.3099
115000,2348.3395,13902.045,62593.495,-516452.4599,-437608.5804,-453858.9649
116000,2348.2616,13630.4332,61695.3751,-515196.8737,-437522.8038,-453501.4986
117000,2345.2761,13848.6323,62553.5842,-516454.9187,-437707.4261,-453901.3345
