step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2370.2657,13802.2462,61941.2769,-515551.0442,-437437.2554,-453609.7673
2000,2355.253,13712.9053,62979.3434,-517045.3169,-437997.81519999995,-454065.97349999996
3000,2336.2815,13717.9686,61897.24,-515178.9399,-437227.4498,-453281.6999
4000,2370.377,13845.5429,61957.4399,-516057.2958,-437883.936,-454099.8559
5000,2354.979,13788.1488,62207.5089,-516066.1365,-437715.4998,-453858.6276
6000,2372.2058,13828.6538,61899.547,-515779.9447,-437679.5381,-453880.3977
7000,2350.8866,13744.5001,61877.345,-515508.5808,-437535.8491,-453631.2358
8000,2347.2655,13787.0604,61822.8915,-514751.0545,-436793.8371,-452928.16300000006
9000,2398.6256,13761.5278,62234.0294,-515531.9674,-437137.7846,-453297.938
10000,2343.9264,13719.8271,61915.0414,-515505.0351,-437526.2402,-453589.9937
11000,2384.2599,13752.0037,62655.4244,-516465.2867,-437673.5987,-453809.8623
12000,2354.2959,13773.247,62271.1209,-516130.9862,-437732.32239999995,-453859.8653
13000,2388.0819,13749.0828,61821.964,-515416.4636,-437457.3349,-453594.49960000004
14000,2373.8258,13806.2423,61706.4256,-515549.9725,-437663.4788,-453843.54689999996
15000,2352.9831,13790.5917,61905.0633,-515079.621,-437030.9829,-453174.5577
16000,2358.5547,13722.7097,62112.5098,-515416.8798,-437223.1056,-453304.37
17000,2381.2507,13838.422,62455.4989,-516270.6529,-437595.4813,-453815.154
18000,2347.8133,13822.1001,62716.6491,-517011.1378,-438124.5753,-454294.48870000005
19000,2386.6007,13810.8025,62494.7005,-515831.504,-437139.4003,-453336.80350000004
20000,2341.1076,13828.1138,62299.917,-515923.0507,-437453.9123,-453623.1337
21000,2387.494,13817.2999,62294.1383,-516207.9194,-437708.98720000003,-453913.7811
22000,2392.2951,13693.1381,62287.4493,-515186.9673,-436814.0848,-452899.51800000004
23000,2381.4231,13862.7964,62089.8715,-515809.1549,-437475.0639,-453719.2834
24000,2360.5051,13666.9939,62263.1801,-515225.4477,-436934.7686,-452962.2676
25000,2349.5804,13817.5366,62400.9433,-515991.8815,-437423.8212,-453590.93820000003
26000,2383.9952,13803.1805,62548.2408,-516489.3162,-437753.8997,-453941.0754
27000,2382.5366,13802.1356,62528.1245,-516686.026,-437973.2293,-454157.90150000004
28000,2368.669,13851.8705,62302.246,-515825.7705,-437302.985,-453523.5245
29000,2360.1923,13710.5869,62233.1522,-515630.4078,-437326.4764,-453397.2556
30000,2340.6997,13751.519,62423.6663,-516827.0134,-438311.1284,-454403.3471
31000,2361.6471,13855.9721,61797.6194,-514758.4186,-436743.17999999993,-452960.79919999995
32000,2357.3685,13731.7902,61427.3586,-514674.9731,-437158.4558,-453247.6145
33000,2382.5284,13769.6078,62193.2009,-515304.0416,-436958.7045,-453110.8407
34000,2377.0044,13872.2734,61974.3696,-515677.3644,-437453.717,-453702.99480000004
35000,2390.8567,13844.0053,62086.9904,-515344.679,-437022.82660000003,-453257.6886
36000,2394.652,13837.325,61978.4336,-515807.2559,-437596.8453,-453828.8223
37000,2393.9963,13669.5873,62123.9811,-516063.9462,-437876.3815,-453939.96510000003
38000,2374.9622,13771.0066,62549.2665,-516675.8259,-437980.5906,-454126.5594
