step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2331.2563,13717.9455,62509.291,-516148.6679,-437590.1751,-453639.37690000003
2000,2357.8673,13750.3324,62213.5501,-515585.7335,-437263.9837,-453372.1834
3000,2345.9093,13764.4166,61886.1421,-515444.9808,-437448.5128,-453558.8387
4000,2338.2046,13669.7458,62240.7028,-515781.7783,-437533.1251,-453541.07550000004
5000,2359.2994,13862.9237,61797.2073,-515162.2291,-437142.7987,-453365.0218
6000,2379.1837,13720.7708,61487.0169,-515159.5526,-437572.5812,-453672.5357
7000,2365.6359,13793.6908,61987.6946,-515660.6191,-437513.5978,-453672.9245
8000,2342.2102,13737.5692,62660.1582,-515923.6697,-437183.7321,-453263.5115
9000,2364.6884,13803.6768,62220.1769,-515922.1847,-437533.6426,-453702.00779999996
10000,2396.4183,13763.6099,62093.3677,-516609.8229,-438356.427,-454516.4552
11000,2377.2046,13765.0581,61556.753,-515022.0002,-437322.9845,-453465.2472
12000,2358.9772,13774.6985,62160.4739,-515280.3999,-436986.2503,-453119.92600000004
13000,2359.7518,13771.6398,62205.6128,-516012.9262,-437675.9218,-453807.3134
14000,2350.4297,13706.3595,62523.5561,-516028.8757,-437448.5304,-453505.3196
15000,2381.5796,13820.1829,62085.3607,-515284.6335,-436997.51029999997,-453199.2728
16000,2349.0021,13790.9685,61552.0232,-514752.5592,-437060.5654,-453200.536
17000,2372.1641,13901.6525,62125.587,-516062.0976,-437662.69399999996,-453936.5106
18000,2358.2172,13866.275,61994.2515,-515329.5302,-437110.7865,-453335.27869999997
19000,2349.9241,13731.8962,62055.7703,-514962.356,-436824.76540000003,-452906.58570000005
20000,2380.5168,13832.7793,62102.606,-516466.1174,-438150.2153,-454363.51139999996
21000,2387.8051,13769.8223,62166.838,-515446.5165,-437122.05110000004,-453279.67850000004
22000,2366.5046,13750.3252,62155.5885,-515610.4635,-437338.04520000005,-453454.875
23000,2320.7708,13767.2885,62491.4373,-516282.7841,-437703.2875,-453791.3468
24000,2349.3766,13835.0863,62352.0476,-515799.0783,-437262.56779999996,-453447.0307
25000,2370.5318,13828.5858,62350.9732,-516320.7435,-437770.6527,-453969.7703
26000,2362.8709,13801.6004,61995.848,-515478.9363,-437318.61699999997,-453483.0883
27000,2374.6773,13821.5008,61996.1266,-516319.8679,-438127.5632,-454323.7413
28000,2356.528,13804.3961,61897.5018,-515572.9799,-437514.554,-453675.47809999995
29000,2355.0689,13810.6933,62583.3438,-516364.1584,-437615.05240000004,-453780.81460000004
30000,2394.5406,13701.0841,61858.4834,-515562.7743,-437608.6662,-453704.2909
31000,2359.6613,13735.6676,62318.1241,-516561.2878,-438147.83479999995,-454243.1637
32000,2332.7158,13764.1203,62334.5333,-515787.0704,-437355.701,-453452.5371
33000,2348.2556,13821.0117,61933.3981,-515059.4556,-436956.7902,-453126.0575
34000,2347.7925,13822.1182,61564.2762,-514665.4303,-436931.24340000004,-453101.1541
35000,2410.7093,13797.8676,61937.8609,-515432.7834,-437286.3456,-453494.9225
36000,2338.8384,13635.0861,62634.3371,-516301.942,-437693.68039999995,-453667.6049
37000,2366.3719,13752.3455,62534.4266,-516431.2963,-437778.15229999996,-453896.8697
38000,2348.5336,13831.7696,62042.6995,-516188.8198,-437965.8171,-454146.1203
39000,2375.488,13785.183,62367.3085,-516012.9787,-437484.99919999996,-453645.6702
40000,2344.3276,13851.7939,61923.6524,-515355.3016,-437235.5277,-453431.6492
41000,2387.9276,13754.8624,61650.202,-515204.1015,-437411.1095,-453553.8995
42000,2379.9316,13832.6342,61945.3201,-515622.5254,-437464.6395,-453677.2053
43000,2383.4948,13714.2673,62037.5259,-515568.2317,-437432.9437,-453530.7058
44000,2350.2324,13748.5939,61842.8541,-514990.58,-437048.8996,-453147.7259
45000,2358.8563,13739.5318,62634.0121,-516455.5051,-437723.10490000003,-453821.493
46000,2365.8662,13831.0191,61483.8315,-514729.7833,-437049.0665,-453245.95180000004
47000,2370.1282,13783.6633,62169.0317,-515820.5517,-437497.7285,-453651.52
48000,2357.1272,13680.8648,62217.0168,-515801.5632,-437546.55439999996,-453584.5464
49000,2374.3014,13795.3261,62450.8148,-516727.3389,-438106.8966,-454276.5241
50000,2349.132,13778.592,62005.482,-515685.1544,-437551.9484,-453679.6724
51000,2380.1543,13814.9003,61652.272,-515561.0514,-437713.72479999997,-453908.7794
52000,2371.3216,13796.2904,62161.3538,-515888.9905,-437560.0247,-453727.63670000003
53000,2398.5286,13772.5144,61697.0496,-515197.1242,-437329.0316,-453500.07460000005
54000,2357.2364,13750.9015,61779.8183,-515219.709,-437331.75279999996,-453439.8907
55000,2356.2298,13792.6648,61757.397,-515668.9017,-437762.6101,-453911.5047
56000,2389.4076,13789.0265,62268.317,-515908.8397,-437462.0886,-453640.52270000003
57000,2334.0212,13824.766,62215.7593,-515635.7367,-437261.1902,-453419.97740000003
58000,2378.2571,13779.379,61638.7477,-515608.167,-437811.7832,-453969.4193
59000,2351.8973,13819.2,61720.4715,-515161.501,-437269.9322,-453441.0295
60000,2363.6068,13817.6654,62018.4752,-515547.8165,-437348.0691,-453529.34130000003
61000,2353.5093,13831.2227,62245.2518,-516856.1682,-438426.1844,-454610.9164
62000,2391.7207,13776.3132,62567.9225,-516570.7218,-437834.76540000003,-454002.7993
63000,2340.248,13678.298,62135.3023,-515974.6049,-437820.75659999996,-453839.3026
64000,2409.3694,13713.5174,62550.1673,-516506.0615,-437833.0074,-453955.8942
65000,2363.493,13823.5777,61976.3722,-516131.1878,-437967.74490000005,-454154.81560000003
66000,2347.2446,13700.7345,62830.4226,-516299.7829,-437421.3812,-453469.3603
67000,2339.4082,13666.5998,61811.0973,-515225.6105,-437408.5052,-453414.5132
68000,2384.6873,13823.1784,61824.7791,-515303.7352,-437271.0904,-453478.9561
69000,2359.3534,13762.4334,62568.7429,-516552.7911,-437862.26139999996,-453984.04819999996
70000,2371.7357,13677.7826,61694.6765,-515130.3571,-437386.1623,-453435.6806
71000,2351.4155,13756.8478,62042.1561,-515067.7767,-436917.3573,-453025.62059999997
72000,2322.7567,13755.4525,62688.4182,-516311.1525,-437544.5251,-453622.7343
73000,2388.1485,13916.3512,62324.1142,-515424.4491,-436795.83520000003,-453100.3349
74000,2363.4637,13776.7776,62096.0424,-514786.4575,-436550.1738,-452690.41510000004
75000,2302.4118,13750.1099,61825.7388,-515360.3416,-437482.08109999995,-453534.6028
76000,2363.2846,13844.6819,62792.5105,-516790.5412,-437790.06419999996,-453998.0307
77000,2338.0576,13739.8028,62526.9229,-515993.4568,-437388.6735,-453466.5339
78000,2381.0323,13778.7031,62176.6199,-515843.1056,-437506.7503,-453666.4857
79000,2379.9209,13759.9045,61749.9185,-514945.8959,-437056.152,-453195.9774
80000,2346.4157,13810.3919,62344.0906,-515889.65,-437388.7518,-453545.5594
81000,2384.2704,13823.2481,62354.8191,-516065.4745,-437503.13690000004,-453710.6554
82000,2351.7951,13770.1551,62171.6287,-515905.9744,-437612.3955,-453734.3457
83000,2363.6256,13832.0071,61988.6589,-515682.7802,-437498.4886,-453694.1213
84000,2357.1282,13833.7231,61932.3365,-515131.6155,-437008.4277,-453199.27900000004
