step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2443.8398,14265.806,62318.17,-517325.6966,-438297.88080000004,-455007.52660000004
2000,2405.5497,14336.6619,62288.1884,-516552.1218,-437521.72180000006,-454263.93340000004
3000,2419.103,14310.1593,62224.1909,-516397.4881,-437444.0349,-454173.29720000003
4000,2431.6449,14294.1838,61926.9293,-516221.8317,-437569.07369999995,-454294.90239999996
5000,2403.0324,14261.9744,61696.7917,-515693.6396,-437331.84109999996,-453996.8479
6000,2403.8924,14269.8515,61744.1127,-515539.9151,-437122.0585,-453795.8024
7000,2392.9423,14356.5751,61723.1949,-515815.1049,-437342.39259999996,-454091.91
8000,2378.9667,14114.5306,62198.3874,-515980.218,-437288.3333,-453781.8306
9000,2369.3238,14326.4739,62010.4445,-516503.0162,-437796.774,-454492.57170000003
10000,2363.2231,14335.525,61926.5941,-516175.4321,-437550.08989999996,-454248.838
11000,2378.6689,14284.0885,62148.1979,-516896.6967,-438085.74139999994,-454748.49879999994
12000,2410.9216,14373.9592,62200.6651,-516542.5906,-437557.04469999997,-454341.9255
13000,2380.3467,14253.2247,61446.7335,-515996.3908,-437916.0859,-454549.65729999996
14000,2398.186,14278.5454,62481.0571,-517146.3652,-437988.5767,-454665.3081
15000,2411.4202,14263.288,62111.7197,-516858.8425,-438072.4146,-454747.1228
16000,2350.6802,14258.3524,61912.5332,-516233.4522,-437711.8864,-454320.919
17000,2401.1517,14265.5552,61944.5258,-516375.3358,-437764.1031,-454430.81
18000,2366.4326,14252.5507,62209.9036,-517015.328,-438186.4411,-454805.42439999996
19000,2418.0077,14318.655,61992.8701,-516150.0648,-437420.532,-454157.1947
20000,2378.8058,14348.1317,62095.8825,-516404.3563,-437581.5363,-454308.4738
21000,2407.6516,14211.8308,62494.3777,-516777.5897,-437663.7296,-454283.212
22000,2376.4619,14258.3722,62305.1527,-516554.6427,-437614.6559,-454249.49000000005
23000,2415.7737,14367.5599,61911.873,-515771.39,-437076.1834,-453859.517
24000,2397.2229,14238.3569,62170.2231,-516292.2188,-437486.41589999996,-454121.99569999997
25000,2398.1014,14278.121,61722.0499,-516035.1172,-437636.84489999997,-454313.0673
26000,2408.8315,14306.3371,62320.0781,-516410.8359,-437375.5892,-454090.7578
27000,2369.5169,14315.5851,61542.8997,-515481.6545,-437253.65280000004,-453938.7548
28000,2429.1607,14258.3791,62086.404,-515692.86,-436918.9162,-453606.456
29000,2341.869,14175.3475,62328.1736,-515773.5084,-436928.1183,-453445.3348
30000,2407.5565,14241.1951,61256.2884,-515082.0809,-437177.0409,-453825.7925
31000,2391.9285,14276.6271,62116.4722,-515412.6845,-436627.6567,-453296.21229999996
32000,2406.1202,14278.9514,61795.0308,-515338.3274,-436858.225,-453543.2966
33000,2393.9726,14251.7419,61627.0461,-515092.9342,-436820.1736,-453465.88810000004
34000,2420.1627,14412.2971,62225.0423,-515882.3734,-436824.8713,-453657.33109999995
35000,2411.5042,14353.6096,61916.5697,-516059.5304,-437377.8469,-454142.9607
36000,2417.2563,14349.3468,61553.1697,-516040.2427,-437720.4699,-454487.073
37000,2381.5966,14234.6601,61830.3848,-515609.4724,-437162.83090000006,-453779.0876
38000,2374.3484,14194.8529,62020.4783,-515614.849,-437025.1694,-453594.37069999997
39000,2393.4571,14231.1841,62079.5196,-516062.0726,-437357.9118,-453982.553
40000,2359.9586,14275.9422,61844.6344,-514892.2959,-436411.76070000004,-453047.66150000005
41000,2404.2788,14342.4955,62388.1923,-516379.1401,-437244.17350000003,-453990.9478
42000,2404.506,14358.4261,62158.0866,-516503.7408,-437582.7221,-454345.65420000005
43000,2381.9479,14223.8876,62085.2947,-515989.971,-437298.8408,-453904.67630000005
44000,2404.3376,14268.9544,61758.4333,-516085.0496,-437653.32430000004,-454326.61630000005
45000,2374.4375,14319.0841,62295.4639,-516248.408,-437259.4225,-453952.94409999996
46000,2396.8642,14185.205,61682.9614,-515165.2172,-436900.1866,-453482.25580000004
47000,2413.5178,14295.4825,61888.2643,-515678.5568,-437081.2922,-453790.29250000004
48000,2414.882,14220.3352,61739.7224,-516160.3338,-437785.39420000004,-454420.61140000005
49000,2415.9236,14256.9492,62000.9385,-516499.655,-437825.8437,-454498.71650000004
50000,2387.1328,14251.4095,62196.7264,-517133.6603,-438298.3916,-454936.9339
51000,2381.0349,14223.3681,62084.9254,-516205.1036,-437515.7752,-454120.17819999997
52000,2394.4358,14348.5888,61832.8245,-516436.5536,-437860.7045,-454603.7291
53000,2377.2587,14289.0999,61863.0411,-515561.8647,-437032.46499999997,-453698.8236
54000,2411.2379,14289.219,62530.162,-516244.0889,-437013.47,-453713.92689999996
55000,2387.0584,14258.5183,61960.6865,-515830.879,-437224.6158,-453870.1925
56000,2373.3132,14258.321,61469.1005,-515550.6849,-437449.95019999996,-454081.5844
57000,2402.2303,14159.7964,62125.9942,-516024.0194,-437335.9985,-453898.0252
58000,2392.7118,14277.9953,62043.9087,-516433.1962,-437718.5804,-454389.2875
59000,2421.5583,14262.3973,61691.2718,-515737.8067,-437362.5793,-454046.5349
60000,2411.8295,14267.4022,61718.0437,-515495.213,-437097.9376,-453777.1693
61000,2373.6085,14250.9882,62209.0315,-516376.3491,-437542.7209,-454167.3176
62000,2399.5764,14240.8379,61912.0234,-515262.3301,-436709.8924,-453350.3067
63000,2406.5405,14306.9855,62052.1617,-516269.3615,-437503.6738,-454217.1998
64000,2371.8795,14315.232,62159.4343,-516511.3161,-437664.7703,-454351.8818
65000,2376.1256,14179.3639,62287.4578,-515787.0796,-436944.1323,-453499.6218
66000,2406.0185,14274.4443,61805.3521,-515823.0402,-437337.2253,-454017.68809999997
67000,2396.1463,14226.7815,61692.1057,-516387.4332,-438072.39970000007,-454695.3275
68000,2402.1012,14359.9048,61549.5603,-516085.1358,-437773.5695,-454535.5755
69000,2395.4674,14278.5084,62684.2342,-517182.8371,-437824.62710000004,-454498.6029
70000,2388.8808,14238.8735,61857.2901,-515843.0058,-437357.9614,-453985.7157
71000,2404.1445,14268.6862,61329.8684,-515923.8302,-437921.1311,-454593.96180000005
72000,2398.1272,14243.0513,61633.8728,-515531.2394,-437256.1881,-453897.3666
