step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2404.1124,14329.531,62071.2351,-516517.2346,-437712.35610000003,-454445.99950000003
2000,2414.8787,14319.6998,61220.3179,-515460.3868,-437505.4904,-454240.06889999995
3000,2362.5898,14190.8728,62288.3256,-516541.6656,-437699.8774,-454253.34
4000,2384.0162,14351.5136,62419.9769,-517022.5031,-437866.99639999995,-454602.52619999996
5000,2395.434,14234.2677,62234.834,-517190.59,-438326.0543,-454955.75600000005
6000,2390.0717,14286.3954,61772.6274,-516446.9743,-437997.8798,-454674.3469
7000,2421.2825,14268.8331,61906.1397,-515814.5753,-437218.32,-453908.4356
8000,2405.3074,14355.7227,61710.0378,-516115.7229,-437644.655,-454405.6851
9000,2364.2091,14301.059,61710.2487,-515207.8168,-436832.3,-453497.5681
10000,2370.902,14243.6146,62046.3187,-516390.0846,-437729.2493,-454343.7659
11000,2381.6102,14264.6009,62432.0976,-516831.4971,-437753.1884,-454399.3995
12000,2423.9524,14323.6337,61774.8226,-516537.0123,-438014.60360000003,-454762.1897
13000,2376.5616,14259.5707,62129.0224,-516340.0263,-437574.8716,-454211.0039
14000,2436.6268,14307.0016,61942.9158,-516653.783,-437967.2388,-454710.8672
15000,2393.9504,14353.4258,62002.1135,-516678.0067,-437928.517,-454675.89320000005
16000,2385.9043,14263.7844,62140.021,-516902.0522,-438112.34249999997,-454762.03119999997
17000,2403.9777,14272.0384,61924.209,-516334.7381,-437734.51300000004,-454410.52910000004
18000,2410.4041,14327.7952,61791.7876,-516360.8316,-437830.84469999996,-454569.044
19000,2386.4008,14258.1397,61900.6309,-515770.2055,-437225.0341,-453869.5746
20000,2391.0444,14329.1042,61852.2925,-516882.5194,-438310.0783,-455030.2269
21000,2397.8379,14159.7765,61623.2302,-515922.5986,-437741.754,-454299.36840000004
22000,2396.8912,14252.4465,62128.9596,-516881.4755,-438103.17819999997,-454752.5159
23000,2371.0739,14316.4623,61982.4225,-516403.0399,-437733.08119999996,-454420.6174
24000,2390.1749,14201.0739,61603.6942,-515571.8199,-437376.87690000003,-453968.1257
25000,2405.413,14228.4159,61707.7188,-515695.4685,-437353.9208,-453987.74970000004
26000,2379.4708,14276.906,61800.3515,-516176.0317,-437719.3034,-454375.6802
27000,2405.2989,14294.784,61933.564,-515649.093,-437015.4461,-453715.529
28000,2395.0927,14232.0742,61714.0411,-515855.1268,-437513.91880000004,-454141.08570000005
29000,2386.356,14285.197,62008.9711,-516484.2559,-437803.73179999995,-454475.28479999996
30000,2387.6515,14312.8529,62267.7557,-516281.2768,-437313.0167,-454013.5211
31000,2382.1879,14267.8681,61925.0157,-516334.9553,-437759.88359999994,-454409.9396
32000,2412.5608,14320.2038,61734.2736,-516098.1894,-437631.15119999996,-454363.91579999996
33000,2354.4471,14334.5634,61910.0629,-515919.482,-437320.4086,-454009.4191
34000,2409.304,14275.9253,61598.7872,-515595.6291,-437311.6126,-453996.8419
35000,2387.333,14270.5591,61713.3808,-515900.6425,-437529.36960000003,-454187.26170000003
36000,2385.0609,14261.0561,62111.7805,-516808.5992,-438050.7017,-454696.8187
37000,2373.2157,14261.082,61955.8256,-516332.1595,-437742.03620000003,-454376.3339
38000,2389.7008,14346.5152,61852.9313,-516677.9553,-438088.80799999996,-454825.024
39000,2404.6765,14192.5125,61376.5629,-515644.0462,-437670.29429999995,-454267.48329999996
40000,2417.588,14277.0073,62009.7099,-517026.2928,-438321.9876,-455016.5829
