step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2415.8964,14247.8073,61956.692,-516800.6082,-438180.2125,-454843.91620000004
2000,2391.8359,14310.8226,61628.4086,-516227.2641,-437896.197,-454598.85549999995
3000,2420.7651,14421.324,61518.3264,-515308.6825,-436948.267,-453790.3561
4000,2387.2016,14319.2668,61635.8465,-515596.0172,-437253.7023,-453960.1707
5000,2413.263,14307.0055,61263.7898,-515087.2546,-437103.19629999995,-453823.46479999996
6000,2367.5171,14158.577,61002.4602,-514308.0743,-436779.51999999996,-453305.6141
7000,2407.2861,14333.1776,62043.6546,-515801.9867,-437017.86840000004,-453758.3321
8000,2352.2562,14308.1837,62063.3857,-515710.8785,-436987.0529,-453647.4928
9000,2421.3464,14396.6125,62119.0197,-516473.7845,-437536.80590000004,-454354.7648
10000,2385.1263,14272.4238,61859.8338,-515983.977,-437466.5931,-454124.1432
11000,2379.941,14348.2628,61437.8841,-515305.8465,-437139.7586,-453867.96239999996
12000,2413.8147,14211.8035,61914.2137,-515693.1747,-437153.3428,-453778.96099999995
13000,2399.5802,14310.7193,61487.5446,-515371.0376,-437173.1935,-453883.49299999996
14000,2415.7784,14318.2155,61597.9007,-515191.104,-436859.2094,-453593.2033
15000,2400.036,14255.3136,62255.3734,-516810.1636,-437899.44060000003,-454554.79020000005
16000,2385.02,14318.4579,61847.3911,-515888.4285,-437337.5595,-454041.0374
17000,2388.0418,14329.1047,62220.8386,-516543.3381,-437605.353,-454322.4995
18000,2411.5636,14330.9479,62741.174,-517209.8843,-437726.1988,-454468.7103
19000,2421.523,14297.4483,61974.1236,-516561.9045,-437868.80960000004,-454587.7809
20000,2398.7423,14227.9969,61789.8482,-516274.316,-437857.7286,-454484.4678
21000,2391.6508,14309.2729,62781.3022,-517511.5516,-438029.32570000004,-454730.24940000003
22000,2368.8221,14250.1647,61840.769,-515434.1645,-436974.4087,-453593.3955
23000,2428.9691,14371.035,62357.652,-516539.4157,-437381.7596,-454181.7637
24000,2370.3242,14267.0876,62050.548,-515898.1152,-437210.1554,-453847.5672
25000,2372.5937,14151.5585,62420.2428,-517225.3154,-438280.9204,-454805.0726
26000,2395.6819,14161.5492,62273.7089,-516974.0625,-438143.1225,-454700.35360000003
27000,2356.4043,14139.01,61222.614,-515392.9226,-437674.8943,-454170.3086
28000,2398.2644,14180.6968,62044.2693,-516071.6231,-437448.3926,-454027.35380000004
29000,2367.644,14140.6514,61934.6113,-516639.3184,-438196.4117,-454704.7071
30000,2350.585,14282.786,61946.3522,-516182.5621,-437602.8389,-454236.20989999996
31000,2381.5467,14146.974,62265.0696,-516669.9446,-437876.3543,-454404.875
32000,2382.5737,14249.842,62148.5385,-515573.5562,-436792.60199999996,-453425.01769999997
33000,2389.8879,14186.2048,62053.5835,-515952.643,-437322.9668,-453899.0595
34000,2356.477,14221.6297,61868.0206,-515624.8433,-437178.716,-453756.8227
35000,2391.2575,14225.1541,61845.1172,-515518.4838,-437056.95499999996,-453673.3666
36000,2406.2918,14378.057,61202.0807,-514756.7323,-436770.30279999995,-453554.6516
37000,2394.3381,14270.3931,61999.7758,-515533.8658,-436869.35880000005,-453534.09
38000,2386.504,14211.3505,62177.4455,-516622.9837,-437847.6837,-454445.53819999995
39000,2371.3627,14258.5243,62096.768,-516816.1773,-438089.52229999995,-454719.4093
40000,2382.2285,14186.28,62163.4703,-516008.0404,-437276.0616,-453844.5701
41000,2356.8225,14273.7025,62000.122,-516204.3315,-437573.6845,-454204.2095
42000,2372.5598,14234.3887,62326.4105,-516392.0585,-437458.6995,-454065.648
43000,2374.4458,14257.7914,61555.5969,-515292.5404,-437104.7063,-453736.9435
44000,2384.2574,14363.8502,62392.2243,-516912.8871,-437772.5552,-454520.6628
45000,2386.0412,14362.5164,61971.9395,-516608.1487,-437887.6516,-454636.20920000004
46000,2382.7305,14214.2013,61969.5425,-516054.352,-437487.8777,-454084.80950000003
47000,2384.1326,14271.4318,62069.2479,-516034.9167,-437310.1044,-453965.6688
48000,2420.7157,14160.1827,61861.8859,-515367.5342,-436924.7499,-453505.6483
49000,2375.1761,14210.3866,62322.6915,-516414.9787,-437506.7245,-454092.28719999996
50000,2406.495,14337.0012,61471.0446,-515411.1884,-437196.64759999997,-453940.14379999996
51000,2419.9505,14299.112,61998.9681,-516306.0475,-437588.0169,-454307.0794
52000,2360.5264,14253.4936,62114.4029,-516498.4956,-437770.0727,-454384.09270000004
53000,2389.1197,14194.1121,62200.8209,-516448.3302,-437664.2775,-454247.50930000003
54000,2413.4224,14298.0405,62303.6567,-516292.3373,-437277.21770000004,-453988.6806
55000,2386.8259,14240.0656,62567.0425,-516431.0019,-437237.06789999997,-453863.9594
56000,2349.5648,14194.9182,62103.8602,-515941.1773,-437292.8341,-453837.3171
57000,2397.2784,14306.9688,62434.9043,-516992.5304,-437853.3789,-454557.6261
58000,2416.0807,14266.9425,62528.0302,-516555.8131,-437344.75970000005,-454027.78290000005
59000,2379.2005,14212.1978,61773.9106,-515828.901,-437463.5921,-454054.9904
60000,2396.5043,14244.2068,62242.2928,-516555.4166,-437672.4127,-454313.1238
61000,2362.6177,14222.3931,61875.6701,-516493.7742,-438033.09329999995,-454618.1041
62000,2395.3743,14327.1468,61919.033,-516123.8534,-437482.2993,-454204.8204
63000,2367.2203,14274.1433,62271.9312,-516628.9225,-437715.62769999995,-454356.9913
64000,2377.7212,14262.4917,61761.6257,-516409.7749,-438007.93630000006,-454648.14920000004
65000,2383.0666,14230.8549,62123.9299,-516041.9913,-437304.1399,-453918.0614
66000,2376.1748,14246.8677,62015.4952,-515830.1468,-437191.6091,-453814.6516
67000,2373.8445,14188.6421,62047.198,-516187.8763,-437578.1917,-454140.6783
68000,2392.6248,14226.4467,61915.4523,-516433.9263,-437899.40249999997,-454518.474
69000,2362.1112,14265.5763,62016.6917,-516112.904,-437468.5248,-454096.21229999996
70000,2388.7771,14328.4109,61610.1306,-516066.7571,-437739.4385,-454456.6265
71000,2361.0664,14209.2522,61891.5281,-515706.4668,-437244.6201,-453814.9387
72000,2368.5731,14347.8924,62096.7362,-517236.6522,-438423.45050000004,-455139.916
73000,2385.9263,14231.4746,61680.3516,-516440.9484,-438143.1959,-454760.5968
74000,2378.989,14339.4563,61750.2717,-515854.5601,-437385.8431,-454104.2884
75000,2369.6167,14330.2462,61711.8317,-516043.2414,-437631.5468,-454331.4097
76000,2390.6521,14311.9054,62075.3763,-516877.9876,-438100.0538,-454802.6113
77000,2387.0005,14296.7723,62474.4764,-516510.2982,-437352.049,-454035.82180000003
78000,2372.9927,14344.0554,62095.9644,-516424.2633,-437611.2508,-454328.2989
79000,2398.6676,14244.449,61937.1393,-514967.8399,-436387.58400000003,-453030.70060000004
80000,2381.6342,14270.6268,61815.2193,-516355.6382,-437888.1579,-454540.4189
81000,2384.9991,14226.311,61744.7659,-514854.6848,-436498.6088,-453109.9189
82000,2364.5392,14262.8006,61765.0266,-515580.9121,-437188.5457,-453815.88550000003
83000,2379.4834,14256.4001,61832.1463,-515641.9439,-437173.9141,-453809.7976
84000,2382.4557,14273.2206,62145.0712,-516441.2537,-437640.5062,-454296.1825
85000,2411.3226,14251.4765,61812.9166,-515925.6363,-437449.9206,-454112.7197
86000,2361.4743,14197.6638,62336.9774,-516332.5315,-437436.41599999997,-453995.55409999995
87000,2396.821,14344.4276,61534.0104,-515230.3877,-436955.1287,-453696.37730000005
88000,2400.7963,14254.1902,61303.9954,-515045.1591,-437086.1772,-453741.1637
89000,2386.4161,14305.0192,61926.8452,-516126.9903,-437508.7098,-454200.1451
90000,2373.0063,14216.6932,62290.9745,-516453.6514,-437572.9774,-454162.67689999996
91000,2409.9111,14289.2282,62024.0133,-515907.2252,-437184.07259999996,-453883.2119
92000,2377.3504,14282.5984,62733.08,-517016.3433,-437623.3145,-454283.2633
93000,2370.852,14234.9577,62136.5304,-515672.882,-436930.54189999995,-453536.3516
94000,2376.6234,14249.2484,62168.1008,-516141.5867,-437347.6141,-453973.48589999997
95000,2406.9452,14203.0462,62276.7091,-516394.3327,-437507.6322,-454117.62360000005
96000,2380.8344,14165.7964,61930.1691,-516055.7955,-437578.9956,-454125.6264
97000,2414.7676,14244.9974,61858.3377,-515979.2717,-437461.169,-454120.934
98000,2404.5428,14200.3793,61965.7711,-516421.4045,-437850.7113,-454455.6334
99000,2398.8097,14197.1435,62110.0695,-516308.7373,-437602.71459999995,-454198.6678
100000,2386.915,14290.9453,62317.3855,-516706.2239,-437710.97809999995,-454388.8384
101000,2377.4925,14228.9178,61917.4692,-516604.6447,-438080.7652,-454687.1755
102000,2382.987,14343.6459,61792.8221,-516118.492,-437599.037,-454325.66990000004
103000,2401.0721,14282.0865,62041.4423,-516307.492,-437582.8911,-454266.04970000003
104000,2411.9493,14362.661,62140.3613,-515758.2443,-436843.27270000003,-453617.88300000003
105000,2383.2212,14297.8066,62225.2677,-516811.0562,-437904.7607,-454585.7885
106000,2400.9992,14249.2006,62853.2981,-517641.1387,-438137.6408,-454787.8406
107000,2377.7511,14204.3456,62296.1741,-516497.4456,-437619.1748,-454201.2715
108000,2384.4816,14174.4594,61974.3101,-516328.5685,-437795.3174,-454354.2584
109000,2383.955,14267.3789,62246.3486,-516911.3016,-438013.6191,-454664.953
110000,2424.6481,14240.116,62139.0641,-516579.8764,-437776.0482,-454440.8123
111000,2375.5627,14301.4095,62178.357,-516360.0825,-437504.7533,-454181.7255
112000,2382.7704,14110.0058,61771.6041,-515649.4299,-437385.0496,-453877.8258
113000,2373.2502,14248.4045,62341.4429,-516297.9842,-437334.88659999997,-453956.5413
114000,2444.7906,14247.121,61882.4476,-515768.6257,-437194.26649999997,-453886.17809999996
115000,2404.509,14212.2013,62292.3712,-516287.4971,-437378.41559999995,-453995.1259
116000,2394.7586,14309.6866,62169.2028,-516779.1914,-437905.5434,-454609.98860000004
117000,2393.2465,14347.4583,62278.8609,-516589.6767,-437570.11100000003,-454310.8158
118000,2362.8519,14177.041,62217.8713,-516170.055,-437412.29079999996,-453952.1837
119000,2384.7255,14270.8491,62129.7879,-516348.0885,-437562.726,-454218.3006
120000,2353.6517,14334.4912,62344.562,-516576.4609,-437543.756,-454231.89890000003
121000,2416.095,14276.7366,61608.2313,-516116.5167,-437815.45379999996,-454508.2854
122000,2369.0772,14186.2809,62148.047,-515947.934,-437244.52890000003,-453799.887
123000,2386.738,14188.958,61715.2204,-515772.0527,-437481.1363,-454056.8323
124000,2376.8544,14245.6429,62563.7347,-516375.8516,-437189.6196,-453812.1169
125000,2396.15,14284.7201,61885.3501,-515542.0202,-436975.80000000005,-453656.67010000005
126000,2393.0805,14165.2349,61468.0425,-515015.8405,-436989.4826,-453547.798
127000,2413.955,14315.0169,62197.7913,-516242.2782,-437315.515,-454044.4869
128000,2348.4413,14225.3061,62242.1783,-515963.7913,-437147.8656,-453721.613
129000,2394.0986,14198.318,61896.7638,-516117.4298,-437628.2494,-454220.66599999997
130000,2428.9818,14220.7302,61958.8767,-515769.9998,-437161.4111,-453811.12309999997
131000,2399.6329,14169.1854,62544.3451,-516486.2926,-437373.12919999997,-453941.9475
132000,2399.1417,14267.4463,61781.5379,-515993.4741,-437545.3482,-454211.9362
133000,2364.822,14293.7152,61969.9373,-516378.1076,-437749.6331,-454408.1703
