step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2431.7693,14204.56,61729.2726,-515723.6227,-437358.0208,-453994.35010000004
2000,2385.178,14251.909,61926.0416,-516221.1903,-437658.0617,-454295.1487
3000,2385.6987,14323.5192,61718.5287,-515654.7815,-437227.03489999997,-453936.25279999996
4000,2360.0373,14284.3639,61759.1329,-515966.5662,-437563.0321,-454207.43330000003
5000,2392.0085,14353.3658,61999.8474,-516292.7765,-437547.5548,-454292.92909999995
6000,2387.184,14331.8507,61276.2949,-515369.04,-437373.7104,-454092.7451
7000,2400.0786,14285.758,61426.614,-515336.1083,-437223.65770000004,-453909.4943
8000,2383.2113,14258.4098,61961.3522,-516544.8306,-437941.8573,-454583.47839999996
9000,2388.7645,14316.01,61697.1505,-515656.839,-437254.914,-453959.6885
10000,2391.5359,14288.6578,61550.106,-515003.3155,-436773.01580000005,-453453.2095
11000,2376.832,14230.8116,61718.8256,-515934.635,-437608.1658,-454215.8094
12000,2360.5098,14172.0338,62192.0423,-516756.1606,-438031.5747,-454564.1183
13000,2402.7898,14248.5438,62086.7627,-516931.8189,-438193.7226,-454845.0562
14000,2415.2891,14278.1412,61891.895,-516485.0866,-437899.7613,-454593.19159999996
15000,2409.2873,14320.6753,61548.0024,-515579.9439,-437301.9789,-454031.9415
16000,2404.5453,14225.2707,62145.5157,-516293.4058,-437518.07409999997,-454147.8901
17000,2393.536,14213.1552,62200.7761,-516845.1702,-438037.7029,-454644.3941
18000,2399.5404,14299.7909,62140.758,-517049.0761,-438208.9868,-454908.31810000003
19000,2410.1362,14379.1125,61767.4718,-516436.4172,-437879.69670000003,-454668.9454
20000,2409.8437,14181.8874,62242.5758,-516652.2637,-437817.95680000004,-454409.6879
21000,2424.0874,14224.8049,61118.8409,-515270.2967,-437502.5635,-454151.4558
22000,2417.9515,14373.6531,61452.8701,-516525.862,-438281.38730000006,-455072.9919
23000,2420.7166,14326.2326,61911.5059,-516332.8167,-437674.36160000006,-454421.31080000004
24000,2365.5811,14277.3805,61370.1096,-515548.0718,-437535.00059999997,-454177.96219999995
25000,2417.1208,14269.375,62591.9066,-517391.523,-438113.12059999997,-454799.6164
26000,2390.5304,14290.8353,61883.8403,-515757.138,-437191.932,-453873.2977
27000,2387.4333,14365.1893,62487.7489,-517266.7669,-438026.3954,-454779.018
28000,2378.4134,14222.8454,62758.9553,-517830.1626,-438469.9485,-455071.2073
29000,2396.0621,14223.9228,62089.0432,-516766.3142,-438057.2861,-454677.271
30000,2410.537,14310.2445,62439.7957,-517361.1837,-438200.6065,-454921.388
31000,2409.5739,14309.4169,61986.8161,-516246.9809,-437541.174,-454260.1648
32000,2392.3946,14325.0405,61639.1857,-516038.6392,-437682.01839999994,-454399.45349999995
33000,2393.3322,14352.4933,61704.2904,-516201.4317,-437751.3158,-454497.1413
34000,2371.6775,14277.8846,62135.8712,-516461.214,-437675.7807,-454325.3428
35000,2418.9805,14322.039,61399.1998,-515340.5217,-437200.3024,-453941.3219
36000,2368.5721,14329.6972,61518.7168,-515458.1324,-437241.1463,-453939.4156
37000,2374.1427,14264.529,62316.4099,-516956.1477,-438001.06609999994,-454639.7378
38000,2379.6475,14260.4171,62408.9378,-516881.6956,-437832.6932,-454472.75779999996
39000,2414.0977,14258.7167,61812.7542,-516031.5225,-437545.9539,-454218.7683
40000,2391.0882,14346.2201,61541.7034,-515614.6365,-437335.6248,-454072.9331
41000,2403.9401,14396.9105,62122.209,-516498.2799,-437575.22030000004,-454376.07090000005
42000,2415.0737,14321.2986,61791.4993,-516028.2641,-437500.39249999996,-454236.76479999995
43000,2381.4491,14332.1336,62017.0751,-516803.1479,-438072.4901,-454786.07279999997
44000,2383.0606,14318.5935,61941.8077,-516427.5824,-437784.1206,-454485.7747
45000,2400.7263,14246.9841,61985.055,-516610.4247,-437977.65929999994,-454625.3697
46000,2422.1012,14352.4368,61895.974,-516489.9976,-437819.4856,-454594.0236
47000,2390.3911,14394.9671,62124.9177,-516613.2118,-437702.9359,-454488.2941
48000,2385.6594,14339.628,61586.3446,-515817.2383,-437505.60630000004,-454230.8937
49000,2413.4511,14370.5426,62267.0436,-516593.0486,-437542.0113,-454326.005
50000,2398.2254,14274.3696,61708.8552,-515944.4051,-437562.9549,-454235.5499
51000,2416.1432,14343.6723,61916.3059,-515760.3653,-437084.2439,-453844.0594
52000,2402.7608,14310.988,61795.7648,-516132.2378,-437622.7242,-454336.473
53000,2386.5775,14324.908,61906.7053,-516291.7342,-437673.5434,-454385.02890000003
54000,2388.3244,14203.3845,62070.901,-516260.6809,-437598.071,-454189.77989999996
55000,2441.6434,14368.7627,62232.8155,-516741.2345,-437698.01290000003,-454508.419
56000,2368.4892,14362.6394,62003.8721,-516319.1879,-437584.18720000004,-454315.31580000004
57000,2369.5297,14246.5607,61012.3319,-515320.8099,-437692.3876,-454308.478
58000,2368.727,14335.5537,61454.0941,-516175.2301,-438016.8553,-454721.136
59000,2402.0933,14222.4071,62064.7413,-516770.0971,-438080.8554,-454705.3558
60000,2412.6762,14377.4287,62077.9849,-516398.97,-437530.88019999996,-454320.9851
61000,2392.5218,14183.5169,62179.0479,-516194.9071,-437439.82050000003,-454015.8592
62000,2368.4489,14297.3106,61695.5313,-516077.0449,-437715.75409999996,-454381.51359999995
63000,2380.5939,14329.835,61700.1886,-516363.3622,-437952.7447,-454663.1736
64000,2411.1448,14172.7316,61379.5097,-515267.965,-437304.5789,-453888.45530000003
65000,2416.1546,14296.4732,61889.9174,-516124.455,-437521.9098,-454234.53760000004
66000,2376.1128,14335.5414,61885.2464,-516371.9387,-437775.0381,-454486.6923
67000,2390.1625,14356.9414,61975.5241,-516376.051,-437653.42299999995,-454400.5269
68000,2422.1224,14344.6411,62328.487,-516763.1072,-437667.8567,-454434.6202
69000,2404.7029,14231.3548,62216.3127,-516792.0823,-437939.7119,-454575.7696
70000,2366.7751,14204.8828,62003.6446,-516528.4243,-437953.1218,-454524.7797
71000,2371.0611,14260.9969,61554.1903,-515490.3097,-437304.0614,-453936.11939999997
72000,2407.4245,14248.8157,61828.4172,-516103.3103,-437618.6529,-454274.8931
73000,2377.524,14236.7668,61882.4072,-516142.7456,-437646.04760000005,-454260.3384
74000,2421.3237,14337.8645,62020.5551,-515738.4417,-436958.6984,-453717.8866
75000,2394.918,14341.6324,61493.5258,-515949.0346,-437718.9584,-454455.5088
76000,2419.0508,14296.4443,62233.7266,-516817.6186,-437868.3969,-454583.892
77000,2356.0186,14286.5172,61998.6267,-516598.3949,-437957.2324,-454599.7682
78000,2391.9546,14242.7159,61741.9036,-516157.1019,-437780.52780000004,-454415.1983
79000,2389.5704,14264.3301,62271.5157,-517052.5522,-438127.13599999994,-454781.0365
80000,2419.1363,14287.2047,61442.5259,-515385.7145,-437236.8476,-453943.1886
81000,2353.6447,14183.9332,62134.7441,-515999.6563,-437327.3343,-453864.91219999996
82000,2358.606,14232.9354,61864.1021,-515727.3356,-437271.6921,-453863.2335
83000,2398.6532,14201.1251,61916.7374,-516464.6978,-437948.18210000003,-454547.96040000004
84000,2405.6511,14299.4932,62178.05,-516665.0413,-437781.84699999995,-454486.9913
85000,2406.13,14310.5511,62004.2534,-516707.5676,-437986.6331,-454703.3142
86000,2385.0564,14381.5706,61185.8966,-515320.9045,-437368.3809,-454135.0079
87000,2401.5267,14300.0264,61431.6768,-515137.013,-437003.7831,-453705.33619999996
88000,2364.6605,14350.8083,61801.6572,-515499.9789,-436982.8529,-453698.3217
89000,2407.3602,14311.9975,62217.1638,-517149.0521,-438212.53059999994,-454931.8883
90000,2394.9361,14267.9128,61822.5027,-516480.1056,-437994.754,-454657.6029
91000,2416.9076,14244.4938,61927.6091,-515958.6505,-437369.64,-454031.0414
92000,2383.2194,14208.7913,61592.9807,-515621.6633,-437436.6719,-454028.6826
93000,2405.2317,14403.2697,62186.7481,-517344.8653,-438349.6158,-455158.1172
94000,2402.7424,14278.7867,61804.3281,-516237.0723,-437751.21510000003,-454432.7442
95000,2365.6348,14212.2203,62179.6255,-516057.5341,-437300.0535,-453877.90859999997
96000,2385.5583,14265.3683,62020.806,-516755.2942,-438083.5616,-454734.4882
97000,2383.9589,14216.2508,61564.1182,-515860.1712,-437695.84329999995,-454296.05299999996
98000,2383.1861,14307.7124,61993.4999,-515872.5222,-437188.1238,-453879.0223
99000,2399.2155,14251.1239,62079.5884,-515474.4116,-436744.4838,-453394.8232
