step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2447.9334,14367.3536,62050.0631,-516373.2369,-437507.88680000004,-454323.1738
2000,2390.0967,14333.1261,62330.6963,-516466.8174,-437412.8983,-454136.1211
3000,2414.6615,14326.1065,61979.1689,-515759.0294,-437039.0925,-453779.8605
4000,2381.1682,14296.2883,61664.9697,-515323.1088,-436980.6826,-453658.1391
5000,2376.3175,14192.7791,62488.9326,-517016.0425,-437958.0133,-454527.1099
6000,2400.3655,14294.692,62088.8742,-516968.1096,-438184.1779,-454879.2354
7000,2439.2231,14397.0852,61639.4726,-515653.7091,-437177.92819999997,-454014.2365
8000,2399.4675,14310.2783,61978.9417,-516222.0386,-437533.3511,-454243.0969
9000,2409.1199,14328.6976,62185.4525,-516233.5847,-437310.3147,-454048.1322
10000,2415.2028,14331.471,61896.3912,-516567.2969,-437924.2319,-454670.9057
11000,2372.7045,14218.0895,61989.0383,-515715.7966,-437135.9643,-453726.7583
12000,2394.8967,14325.3636,61910.6917,-516333.029,-437702.077,-454422.33729999996
13000,2378.1847,14364.6661,62154.4776,-516531.9098,-437634.5814,-454377.43220000004
14000,2404.3862,14316.0028,61959.6163,-515730.6931,-437050.68779999996,-453771.0768
15000,2370.6658,14283.6355,62385.7981,-517375.2612,-438335.1618,-454989.4631
16000,2392.0052,14367.4263,62062.1284,-516681.4294,-437859.86950000003,-454619.30100000004
17000,2396.4754,14345.7983,62320.0965,-517105.2273,-438042.8571,-454785.13080000004
18000,2404.3864,14283.6374,62352.465,-516853.9972,-437813.5084,-454501.5322
19000,2404.3165,14326.5742,62282.663,-516896.6741,-437883.1204,-454614.0111
20000,2393.0741,14313.4474,62351.3251,-517078.5988,-438020.7522,-454727.27369999996
21000,2431.6151,14264.6616,61486.8147,-515012.3975,-436829.30610000005,-453525.58280000003
22000,2403.6168,14305.8895,62091.2676,-516132.6543,-437331.8804,-454041.3867
23000,2378.1003,14302.0676,62081.7371,-515922.3663,-437160.46129999997,-453840.62919999997
24000,2421.7141,14330.5372,61832.9866,-515571.2952,-436986.0573,-453738.3086
25000,2395.2339,14263.7403,61959.6135,-515959.9972,-437341.40949999995,-454000.3837
26000,2431.9275,14227.3059,62073.6681,-516188.7539,-437455.8524,-454115.0858
27000,2424.7721,14320.5204,61925.4322,-516224.6881,-437553.9634,-454299.25590000005
28000,2376.4367,14271.7283,61938.0404,-516285.3187,-437699.11329999997,-454347.2783
29000,2380.9968,14253.4047,62148.7213,-517142.8008,-438359.678,-454994.07950000005
30000,2374.1981,14345.1743,62521.3572,-516977.0751,-437736.34550000005,-454455.71790000005
31000,2405.5463,14352.7662,61840.2387,-516082.2757,-437483.7245,-454242.037
32000,2385.0632,14247.8642,62332.906,-516311.5666,-437345.7332,-453978.6606
33000,2384.6661,14247.4247,62501.7604,-516681.814,-437547.9628,-454180.0536
34000,2385.0185,14246.5833,61644.9478,-515427.5685,-437151.0189,-453782.62069999997
35000,2386.2873,14313.1223,62056.7756,-515618.6617,-436862.4765,-453561.8861
36000,2427.3248,14315.0736,61407.4237,-514302.8001,-436152.978,-452895.3764
37000,2400.0561,14232.8054,61931.4312,-515214.9886,-436650.6959,-453283.5574
38000,2381.4907,14273.0124,61750.381,-515584.511,-437179.62690000003,-453834.13
39000,2376.9957,14207.6277,62665.1101,-516402.0105,-437152.277,-453736.9004
40000,2366.4414,14287.7106,62479.3936,-516739.5335,-437605.9879,-454260.1399
41000,2384.6212,14217.5253,62593.0139,-516617.5138,-437422.3534,-454024.4999
42000,2406.8657,14337.1722,61935.0621,-515664.0615,-436984.9615,-453728.99940000003
43000,2406.8358,14258.3454,61809.6632,-515814.2961,-437339.4517,-454004.63289999997
44000,2400.8052,14341.9314,61785.1161,-515271.5856,-436743.7329,-453486.4695
45000,2399.3824,14302.3471,61562.6881,-515459.17,-437194.7524,-453896.4819
46000,2405.0489,14331.6282,62245.66,-516620.7901,-437638.453,-454375.13009999995
47000,2372.3889,14294.8466,61398.5289,-515402.0727,-437336.30830000003,-454003.54380000004
48000,2359.5117,14163.9047,62154.302,-516466.2364,-437788.518,-454311.93439999997
49000,2363.8819,14276.2184,62089.6246,-515985.6059,-437255.88100000005,-453895.98130000004
50000,2368.1978,14263.9553,62230.8668,-516105.8348,-437242.8149,-453874.968
51000,2408.5278,14306.2535,62089.049,-516241.2184,-437437.3881,-454152.1694
52000,2401.5048,14348.2735,61543.4906,-514907.3523,-436614.0834,-453363.8617
53000,2406.2021,14329.645,61929.5768,-516087.9439,-437422.52,-454158.36710000003
54000,2354.9492,14314.5337,62206.1355,-515990.3375,-437114.71910000005,-453784.20200000005
55000,2407.3517,14173.2831,62090.2148,-515658.7606,-436987.91099999996,-453568.54579999996
56000,2408.7277,14336.2651,61639.5109,-515295.3941,-436910.8904,-453655.8832
57000,2371.8925,14248.9766,62236.2761,-515952.9477,-437095.8025,-453716.6716
58000,2409.8862,14302.2867,62504.3707,-516528.7212,-437312.17760000005,-454024.35050000006
59000,2377.8999,14233.2651,61759.3555,-515588.9279,-437218.4074,-453829.5724
60000,2397.4764,14377.8114,61912.3295,-515615.2453,-436927.628,-453702.9158
61000,2394.2404,14365.7156,62228.9969,-516767.9532,-437779.00029999996,-454538.95629999996
62000,2364.7131,14309.4699,61663.7783,-515462.0485,-437124.08719999995,-453798.27019999997
63000,2416.3091,14292.7063,61700.3784,-515319.6838,-436910.29,-453619.3054
64000,2387.2922,14295.1557,61262.355,-514729.8055,-436785.0026,-453467.45050000004
65000,2375.6148,14288.1533,61599.0107,-515938.2298,-437675.451,-454339.2191
66000,2369.3952,14282.16,61530.5157,-515211.2514,-437029.1805,-453680.7357
67000,2402.731,14286.6633,61922.4519,-515756.9345,-437145.08829999994,-453834.4826
68000,2417.5858,14179.9523,62036.9368,-515949.9265,-437315.45160000003,-453912.9897
69000,2418.8632,14315.9042,61986.7318,-515833.6807,-437112.1815,-453846.9489
70000,2380.0782,14350.8595,61905.2617,-515527.4043,-436891.2049,-453622.1426
71000,2419.5309,14179.6312,62118.0266,-516375.3697,-437658.181,-454257.3431
72000,2394.113,14370.9604,61490.3961,-515941.528,-437686.0585,-454451.1319
73000,2386.2462,14329.7074,61326.626,-515745.8,-437703.2204,-454419.174
74000,2401.2579,14379.411,62148.4443,-516538.1179,-437609.0047,-454389.6736
75000,2363.408,14291.0829,61745.4431,-515340.974,-436941.04,-453595.5309
76000,2360.36,14266.8818,62138.2133,-516432.5735,-437667.1184,-454294.3602
77000,2378.2835,14314.1742,62509.8532,-516768.8416,-437566.5307,-454258.9884
78000,2386.7477,14225.7817,61618.5882,-515596.9391,-437365.8215,-453978.3509
79000,2367.4378,14270.1101,61020.7467,-514419.9115,-436761.61689999996,-453399.16479999997
80000,2393.9115,14281.0579,62141.2889,-516260.145,-437443.88670000003,-454118.85610000003
81000,2354.5153,14305.3564,61988.7827,-516556.3883,-437907.7339,-454567.6056
82000,2409.7108,14305.7837,61622.8577,-515995.8505,-437657.4983,-454372.9928
83000,2419.1033,14215.0982,62327.8066,-516538.0083,-437576.0002,-454210.2017
84000,2376.7559,14271.5322,61777.2464,-516070.7517,-437645.2172,-454293.5053
85000,2393.2744,14359.0029,61737.2696,-516286.6995,-437797.1526,-454549.4299
86000,2425.7061,14314.9341,62004.8243,-516234.1928,-437488.7283,-454229.36850000004
87000,2422.4834,14357.621,61693.0777,-515823.189,-437350.00690000004,-454130.1113
88000,2383.474,14181.7484,62216.9997,-516562.0081,-437779.78599999996,-454345.0084
89000,2431.9063,14249.3612,62174.0424,-516360.2763,-437504.96640000003,-454186.23390000005
90000,2410.0254,14383.7405,62459.7268,-516830.8576,-437577.3649,-454371.1308
91000,2362.5376,14354.7612,62122.1456,-516257.9278,-437418.4834,-454135.7822
92000,2391.8173,14297.3737,62492.7309,-516597.4828,-437415.5609,-454104.7519
93000,2391.7782,14318.6583,61500.6891,-515947.6708,-437736.54520000005,-454446.9817
94000,2423.1634,14243.1466,61850.0976,-515789.3741,-437272.9665,-453939.27650000004
95000,2415.1056,14143.5116,61642.7152,-514971.0314,-436769.69899999996,-453328.3162
96000,2400.5045,14305.6894,61674.528,-515533.4555,-437152.7336,-453858.9275
97000,2389.4262,14218.2944,62113.6528,-516513.0053,-437791.63190000004,-454399.35250000004
98000,2386.1971,14393.1531,62163.3608,-516488.7058,-437545.9948,-454325.345
99000,2400.4784,14360.7955,62375.1502,-516725.4225,-437588.9984,-454350.2723
100000,2420.0402,14215.9779,62076.461,-516494.3222,-437781.8431,-454417.8612
101000,2426.6429,14316.5669,61624.1048,-516280.594,-437913.2794,-454656.48919999995
102000,2415.4927,14257.2403,62412.2151,-517002.4124,-437917.4643,-454590.1973
103000,2400.165,14298.3738,62085.7801,-516477.7907,-437693.4718,-454392.01060000004
104000,2383.9504,14299.4571,62081.4722,-515835.8968,-437071.0171,-453754.42459999997
105000,2401.2287,14245.5421,62035.2056,-515838.5299,-437156.55350000004,-453803.32430000004
106000,2379.187,14344.1374,62187.5473,-515844.2689,-436933.3972,-453656.72160000005
107000,2436.4462,14173.5971,61480.13,-515255.2979,-437165.1246,-453775.1679
108000,2369.2698,14285.8305,61979.9375,-515858.8747,-437223.8369,-453878.9372
109000,2400.3339,14281.071,61963.052,-515711.4992,-437067.04230000003,-453748.4472
110000,2427.8963,14400.3876,62313.0284,-516812.9808,-437671.6685,-454499.9524
111000,2395.484,14212.821,61372.5371,-515522.5684,-437541.7263,-454150.0313
112000,2403.9503,14333.2867,61848.2128,-516484.0139,-437898.5641,-454635.80110000004
113000,2395.1942,14354.966,62245.5312,-517146.89,-438151.1986,-454901.35880000005
114000,2362.213,14284.1865,61723.2339,-515302.1351,-436932.5017,-453578.9012
115000,2382.3954,14345.5022,61699.2394,-515371.7383,-436944.60130000004,-453672.4989
116000,2350.9318,14285.29,61942.109,-515532.9812,-436954.6504,-453590.8722
117000,2351.4698,14213.2033,62089.3105,-515423.5965,-436769.61289999995,-453334.28599999996
118000,2434.2069,14209.1705,62130.4496,-516209.436,-437435.609,-454078.9864
119000,2398.5546,14257.6096,61739.8136,-515519.7396,-437123.7618,-453779.926
120000,2394.6441,14333.7272,62074.1384,-516086.1988,-437283.6891,-454012.0604
121000,2417.7592,14285.8639,61841.4187,-516353.0542,-437808.0124,-454511.63550000003
122000,2388.6765,14330.1795,61767.0372,-515696.2091,-437210.3159,-453929.17189999996
123000,2385.4673,14399.2985,62208.7139,-516317.7802,-437324.3005,-454109.06629999995
124000,2381.9457,14314.965,61800.9333,-515414.7235,-436916.87950000004,-453613.79020000005
125000,2417.674,14220.2221,62191.333,-516457.3976,-437628.1685,-454266.06460000004
126000,2373.0461,14242.0955,62230.3899,-516345.0668,-437499.5353,-454114.67689999996
127000,2398.4563,14230.8579,61772.2181,-515705.5503,-437304.01800000004,-453933.3322
128000,2346.0924,14207.9809,62370.5618,-516632.833,-437708.19789999997,-454262.27119999996
129000,2393.0617,14358.9647,61843.0611,-515909.2921,-437314.20460000006,-454066.231
130000,2414.3502,14254.7711,62120.1666,-515963.8795,-437174.5916,-453843.7129
131000,2385.4016,14255.187,62606.7496,-516952.7812,-437705.443,-454346.03160000005
132000,2384.7089,14249.0978,61868.4479,-515907.6835,-437405.4289,-454039.2356
133000,2358.7022,14299.3426,61781.7579,-515843.3577,-437403.555,-454061.59979999997
134000,2367.0809,14223.0197,62307.1981,-517393.4813,-438496.1826,-455086.2832
135000,2363.7749,14226.205,61677.0442,-515529.3397,-437262.31560000003,-453852.2955
136000,2423.3486,14362.3098,61931.2265,-516754.8162,-438037.9313,-454823.5897
137000,2378.476,14342.9255,62187.3736,-516165.6804,-437256.9053,-453978.3068
138000,2396.9887,14249.5354,61516.5927,-515644.9235,-437481.80669999996,-454128.3308
139000,2380.7827,14257.1957,61350.4213,-515222.8469,-437234.4472,-453872.4256
140000,2390.886,14265.7397,62241.6199,-516302.4002,-437404.1546,-454060.7803
141000,2361.5633,14273.2178,62173.2783,-516270.8082,-437462.74880000006,-454097.5299
142000,2375.2656,14291.7112,61776.5527,-516405.2277,-437961.6982,-454628.675
143000,2395.0805,14285.9801,62140.6735,-516296.5967,-437474.8626,-454155.9232
144000,2371.273,14292.526,62181.7171,-516318.7398,-437473.2237,-454137.0227
145000,2402.7314,14303.3912,62090.6506,-515809.4639,-437012.6907,-453718.8133
146000,2408.0778,14286.0337,62132.0193,-516391.2219,-437565.0911,-454259.2026
147000,2395.1334,14237.0194,61314.8716,-515383.1298,-437436.1054,-454068.2582
148000,2366.371,14238.4877,62048.9887,-516104.5176,-437450.67020000005,-454055.52890000003
149000,2365.1049,14232.3911,61756.7036,-515697.9795,-437343.7799,-453941.2759
150000,2377.6413,14176.6263,62109.4437,-515794.6342,-437130.9229,-453685.19049999997
151000,2379.2007,14296.7211,61785.4997,-516179.9188,-437718.4973,-454394.4191
152000,2388.5765,14203.9232,62565.818,-516955.2341,-437796.9164,-454389.41610000003
153000,2379.2964,14256.585,62121.4864,-516789.0489,-438031.6811,-454667.5625
154000,2387.6633,14256.8362,61969.8014,-516380.9184,-437766.61750000005,-454411.117
155000,2403.6646,14350.192,61847.9526,-516124.7182,-437522.909,-454276.7656
156000,2387.6968,14211.8781,61945.4498,-515929.2053,-437384.18059999996,-453983.75549999997
157000,2366.8735,14216.829,61658.1768,-515148.3336,-436906.4543,-453490.1568
158000,2393.4143,14262.2838,61721.8817,-515845.6372,-437468.0574,-454123.75549999997
159000,2382.9553,14218.9708,62147.8811,-516635.1358,-437885.3286,-454487.2547
160000,2397.179,14289.2683,62018.827,-516161.0131,-437455.7388,-454142.1861
