step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2394.6873,14335.6838,61687.8583,-516148.6343,-437730.40489999996,-454460.77599999995
2000,2393.5216,14323.8005,62032.7027,-516731.5271,-437981.5023,-454698.8244
3000,2391.0451,14338.8332,62310.8922,-516785.46,-437744.68950000004,-454474.5678
4000,2379.7307,14174.9925,61978.4328,-516301.9701,-437768.81409999996,-454323.53729999997
5000,2394.8517,14327.6416,62478.8024,-516939.3401,-437738.04439999996,-454460.5377
6000,2391.9146,14222.3005,61946.1747,-516348.1432,-437787.7534,-454401.96849999996
7000,2393.2726,14350.7274,62148.9158,-516423.5335,-437530.6177,-454274.6177
8000,2395.9004,14261.2651,61583.3147,-515824.3492,-437583.869,-454241.0345
9000,2407.6447,14263.2447,62058.0608,-516217.0764,-437488.12620000006,-454159.01560000004
10000,2396.8423,14350.4709,62680.3052,-517051.4954,-437623.877,-454371.1902
11000,2391.085,14303.7122,61365.6673,-515332.6089,-437272.1444,-453966.9416
12000,2396.0489,14319.475,62068.2934,-516343.6237,-437559.8064,-454275.3303
13000,2360.3393,14285.4062,61866.1044,-515847.3648,-437335.51489999995,-453981.26039999997
14000,2329.6782,14261.6809,61920.6587,-516034.0775,-437522.0597,-454113.4188
15000,2365.6631,14264.0508,61542.1932,-516035.1888,-437863.2817,-454492.9956
16000,2400.762,14196.7878,61602.4682,-515666.238,-437466.22,-454063.7698
17000,2405.8029,14264.6894,61347.6923,-514905.416,-436887.23140000005,-453557.72370000003
18000,2421.1142,14344.2866,62132.4145,-516252.989,-437355.1737,-454120.5745
19000,2376.1241,14208.8146,62146.5301,-516266.8755,-437535.40670000005,-454120.3454
20000,2382.6905,14358.2364,62014.0389,-516627.0227,-437872.05689999997,-454612.9838
21000,2405.7216,14350.914,62187.2524,-516975.6654,-438031.7774,-454788.413
22000,2375.0702,14236.741,61694.4393,-516291.9048,-437985.65430000005,-454597.46550000005
23000,2430.7185,14367.456,62167.4295,-516845.1266,-437879.5226,-454677.6971
24000,2377.7497,14359.9975,62535.6761,-518253.9687,-438980.54540000006,-455718.29260000004
25000,2392.8146,14279.7207,61763.9438,-516204.5573,-437768.0782,-454440.6135
26000,2400.7371,14348.2184,61622.2971,-516436.8551,-438065.6025,-454814.55799999996
27000,2391.425,14277.3535,62045.5942,-516927.6437,-438213.271,-454882.0495
28000,2400.5872,14268.3495,62140.7835,-517317.5103,-438507.79010000004,-455176.7268
29000,2407.3708,14352.6162,61798.4368,-515961.9933,-437403.5695,-454163.55649999995
30000,2417.0205,14298.881,61757.029,-515977.3659,-437504.43539999996,-454220.3369
31000,2425.3173,14289.4074,61889.1629,-515479.0703,-436875.1827,-453589.9074
32000,2423.5988,14291.9276,61678.5132,-515688.8184,-437294.7788,-454010.3052
33000,2399.7612,14229.4766,62355.0519,-516373.3167,-437389.027,-454018.2648
34000,2384.7475,14360.54,62025.8283,-516534.0356,-437762.91980000003,-454508.2073
35000,2349.229,14287.3903,62002.079,-516262.7398,-437624.0415,-454260.66079999995
36000,2362.0882,14256.3353,61372.6195,-515307.4579,-437316.4149,-453934.8384
37000,2374.4184,14279.2677,61483.5151,-515635.5236,-437498.3224,-454152.0085
38000,2397.587,14311.9114,62032.8577,-515873.9301,-437131.574,-453841.0724
39000,2399.2774,14197.6516,61154.0431,-515381.461,-437630.4889,-454227.4179
40000,2397.204,14389.9592,61939.6959,-516085.3743,-437358.5152,-454145.67840000003
41000,2384.6979,14217.6078,62045.2151,-516159.7182,-437512.1974,-454114.5031
42000,2349.5551,14140.7608,62097.9244,-516640.5754,-438052.33509999997,-454542.65099999995
43000,2389.3136,14179.5848,62202.3492,-516127.559,-437356.3114,-453925.2098
44000,2402.8477,14367.0671,62444.5546,-516914.8295,-437700.3601,-454470.27489999996
45000,2423.1136,14275.549,61620.0933,-516149.0086,-437830.2527,-454528.9153
46000,2384.8002,14282.8155,62528.7823,-517059.1478,-437862.7498,-454530.36549999996
47000,2406.3901,14286.8919,61971.8883,-516312.1192,-437646.9489,-454340.2309
48000,2371.7814,14301.4712,62624.9764,-517510.374,-438212.145,-454885.3976
49000,2352.4014,14334.5515,62126.5982,-516033.8441,-437220.293,-453907.2459
50000,2379.7895,14227.0557,62114.9459,-516592.5311,-437870.74,-454477.58520000003
51000,2373.2875,14301.5497,62080.3364,-516547.153,-437791.9794,-454466.8166
