step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2405.6593,14241.6005,61694.4594,-516254.74,-437913.0208,-454560.2806
2000,2363.8032,14244.3184,61366.3263,-515604.8383,-437630.39040000003,-454238.512
3000,2366.6043,14291.1947,61708.6504,-515945.4263,-437578.9769,-454236.7759
4000,2365.5031,14276.4174,61973.8614,-516236.3598,-437620.5779,-454262.4984
5000,2386.9923,14324.6096,61874.1168,-516298.7139,-437712.9952,-454424.59709999996
6000,2375.4513,14192.1683,62245.8997,-516530.447,-437716.9277,-454284.5473
7000,2365.6556,14301.443,62170.1558,-516404.5641,-437567.3097,-454234.4083
8000,2358.0447,14240.0352,62333.4225,-516562.9932,-437631.4908,-454229.57070000004
9000,2387.9113,14294.7878,61839.7661,-516073.471,-437551.00580000004,-454233.7049
10000,2385.5543,14210.6463,62136.7385,-516194.4323,-437461.49319999997,-454057.6938
11000,2385.5067,14239.532,62091.5577,-516343.086,-437626.48960000003,-454251.5283
12000,2397.2009,14289.9333,61789.0353,-516196.1363,-437719.9668,-454407.101
13000,2397.2913,14329.1581,62056.7943,-516784.9811,-438001.7374,-454728.18679999997
14000,2393.9926,14172.5279,62331.9059,-516257.4641,-437359.0377,-453925.55819999997
15000,2401.9928,14322.928,62094.2409,-516911.5868,-438092.4251,-454817.3459
16000,2362.4487,14221.3439,62187.1188,-517210.6008,-438439.68940000003,-455023.482
17000,2361.7453,14230.7754,62093.0627,-515772.8641,-437087.2807,-453679.8014
18000,2379.2018,14184.3287,62119.4836,-516469.5684,-437786.55429999996,-454350.0848
19000,2386.6754,14233.5055,61292.1669,-515309.4981,-437397.15030000004,-454017.3312
20000,2381.224,14171.5442,62159.0878,-516465.8876,-437754.0316,-454306.79980000004
21000,2398.0627,14226.8257,61606.6043,-515882.6533,-437651.1606,-454276.049
22000,2410.5388,14264.7905,61932.2836,-516665.4842,-438057.8713,-454733.2006
23000,2412.6412,14208.3438,61538.0193,-515806.6476,-437647.6433,-454268.62830000004
24000,2406.1175,14295.1088,61880.1696,-516409.3121,-437827.9162,-454529.14249999996
25000,2395.5008,14242.6907,62068.4901,-516502.8638,-437796.1822,-454434.3737
26000,2386.6334,14265.2293,62322.4316,-517234.3074,-438260.0131,-454911.8758
27000,2396.3361,14224.3418,61654.8651,-516239.7991,-437964.2561,-454584.934
28000,2410.202,14266.7722,61820.417,-516265.2938,-437767.9026,-454444.87679999997
29000,2378.3827,14174.4719,62159.6114,-515807.8546,-437095.3886,-453648.2432
30000,2386.9083,14233.9848,61182.8088,-515213.7013,-437409.99940000003,-454030.8925
31000,2397.4804,14184.4479,61990.153,-516529.7699,-437957.6886,-454539.6169
32000,2399.4192,14293.3881,62525.6873,-517159.2617,-437940.76709999994,-454633.5744
33000,2359.977,14230.8393,61973.8825,-516762.8327,-438198.1339,-454788.9502
34000,2377.9157,14190.9498,62089.7778,-516235.5047,-437576.8614,-454145.7269
35000,2365.3797,14288.9017,62193.7598,-516997.6806,-438149.6394,-454803.9208
36000,2385.8111,14317.7055,61648.0242,-516057.5012,-437705.9604,-454409.477
37000,2389.4007,14233.0219,61996.7934,-516932.8539,-438313.6379,-454936.06049999996
38000,2401.4311,14310.4553,62302.8226,-516714.8826,-437700.1736,-454412.06
39000,2412.6644,14259.0669,61953.8121,-516106.2641,-437480.72069999995,-454152.452
40000,2395.8531,14287.4597,61806.8149,-516901.8677,-438411.74,-455095.0528
41000,2384.5013,14193.2234,61968.2876,-516563.7984,-438017.7861,-454595.51080000005
42000,2395.2817,14229.5339,61869.8914,-516270.4507,-437775.7437,-454400.55929999996
43000,2408.0564,14214.7481,61989.0158,-516582.7969,-437970.9766,-454593.7811
44000,2386.7411,14202.4806,61875.2131,-516724.124,-438259.6892,-454848.9109
