step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2386.4888,13661.0708,61939.5682,-514611.7806,-436624.6528,-452672.2124
2000,2364.2307,13777.8071,62074.1313,-514493.2463,-436277.0772,-452419.115
3000,2360.3049,13753.0127,62248.2705,-515158.2163,-436796.6282,-452909.9458
4000,2357.9549,13673.5619,61766.0514,-513737.1016,-435939.5334,-451971.0502
5000,2355.1012,13628.2399,61836.0547,-514677.3598,-436857.964,-452841.3051
6000,2391.9207,13739.9029,61764.7761,-514273.5586,-436376.95889999997,-452508.7825
7000,2355.1694,13617.2299,62628.0159,-515432.24,-436831.8248,-452804.2241
8000,2341.7879,13741.6482,62518.3279,-515796.5195,-437194.75549999997,-453278.1916
9000,2365.533,13762.7094,62184.8139,-515875.6539,-437562.5976,-453690.83999999997
10000,2334.5154,13637.6661,62156.5377,-515441.3174,-437312.5982,-453284.7797
11000,2364.898,13821.4151,62175.1493,-515103.0844,-436741.622,-452927.9351
12000,2333.5639,13695.2671,62133.519,-514987.045,-436824.69499999995,-452853.52599999995
13000,2346.8673,13654.6746,61980.2147,-514853.1988,-436871.44220000005,-452872.9841
14000,2355.8002,13689.5649,62067.2024,-514915.1439,-436802.5764,-452847.9415
15000,2327.1546,13625.9343,61864.6834,-514515.3304,-436697.55809999997,-452650.647
16000,2382.6026,13715.4764,61996.1138,-514604.5149,-436510.3221,-452608.4011
17000,2377.5373,13651.4263,61859.1783,-514556.9041,-436668.7622,-452697.7258
18000,2349.5752,13696.6977,61656.8339,-514542.0259,-436838.9191,-452885.19200000004
19000,2365.4171,13733.3652,61849.556,-514396.9012,-436448.5629,-452547.34520000004
20000,2339.0673,13685.7149,61719.7594,-514408.0876,-436663.54600000003,-452688.32820000005
21000,2369.7083,13721.0853,62266.8452,-515209.5532,-436851.9144,-452942.70800000004
22000,2379.5388,13824.886,61715.3277,-514332.1786,-436412.4261,-452616.85089999996
23000,2353.265,13682.9414,61972.787,-514714.4671,-436705.47370000003,-452741.6801
24000,2340.4937,13723.5959,62034.2767,-514688.8447,-436590.4784,-452654.568
25000,2392.4875,13764.1461,62390.4969,-515639.1545,-437092.024,-453248.65760000004
26000,2366.1116,13704.7546,61815.5624,-514786.5075,-436900.0789,-452970.9451
27000,2374.3836,13680.1376,62182.7928,-515257.0494,-437019.7354,-453074.2566
28000,2363.4939,13699.5647,62196.4866,-514910.658,-436651.1128,-452714.1714
29000,2348.335,13765.1717,62004.7516,-514566.0951,-436447.8368,-452561.34349999996
30000,2376.9766,13709.5521,62950.4649,-515721.6283,-436684.6347,-452771.16339999996
31000,2381.694,13707.2323,62131.5071,-515239.0835,-437018.65009999997,-453107.5764
32000,2351.8243,13711.8259,62250.375,-515340.49,-437026.46479999996,-453090.115
33000,2366.9823,13680.5651,62128.567,-515387.6672,-437211.5528,-453259.10020000004
34000,2369.9683,13680.7947,61762.0739,-514267.8626,-436455.0257,-452505.7887
35000,2349.2537,13699.4317,62662.0951,-515835.3465,-437124.566,-453173.2514
36000,2357.1985,13667.7127,62173.5479,-514189.2794,-435990.8203,-452015.7315
37000,2357.6653,13730.1852,62008.4427,-514933.4114,-436837.11819999997,-452924.96869999997
38000,2344.0303,13648.8935,62582.5765,-515525.5522,-436950.05189999996,-452942.97569999995
39000,2374.2629,13838.6596,62285.6539,-515081.4015,-436582.8251,-452795.7476
40000,2360.7666,13662.2891,62370.5546,-514968.2002,-436574.5899,-452597.64560000005
41000,2373.5605,13747.9128,62222.6248,-515273.3592,-436929.2611,-453050.7344
42000,2351.702,13612.3209,62584.2439,-515255.6708,-436707.40400000004,-452671.4269
43000,2362.1662,13670.9388,62239.0206,-514940.2625,-436668.13690000004,-452701.2419
44000,2368.7277,13811.304,62195.5766,-515515.9537,-437140.3454,-453320.37710000004
45000,2336.5679,13620.4715,62169.6191,-515862.4869,-437735.8284,-453692.8678
