step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2351.169,13607.8937,62093.1193,-515151.912,-437099.73,-453058.7927
2000,2346.3109,13678.6599,61952.4978,-514540.6931,-436563.2245,-452588.19529999996
3000,2358.4649,13689.2175,62045.595,-515169.8759,-437076.59849999996,-453124.2809
4000,2352.5421,13704.0711,61439.1407,-514207.9179,-436712.164,-452768.7772
5000,2348.7072,13737.6737,61908.9564,-514355.7001,-436360.3628,-452446.7437
6000,2353.3036,13719.9524,61682.8898,-514815.5484,-437059.40260000003,-453132.6586
7000,2368.743,13731.8551,61610.223,-515064.0836,-437353.2625,-453453.8606
8000,2366.7825,13660.1748,62039.3229,-515322.6549,-437256.37470000004,-453283.33200000005
9000,2363.5405,13615.151,62347.1356,-515235.2872,-436909.4601,-452888.15160000004
10000,2383.2762,13723.0814,62372.7645,-515465.9484,-436986.8263,-453093.1839
11000,2349.4073,13635.6351,62047.3097,-515046.6981,-437014.346,-452999.3884
12000,2326.7208,13749.1102,62597.1229,-515414.6179,-436741.664,-452817.495
13000,2375.4046,13610.6813,62235.7548,-515521.7565,-437299.9158,-453286.0017
14000,2366.5835,13628.0681,62132.4525,-515442.9094,-437315.8053,-453310.4569
15000,2321.0159,13620.0091,61778.3063,-514951.2228,-437231.8915,-453172.9165
16000,2370.6637,13606.9794,62204.0156,-515747.3052,-437565.64650000003,-453543.2896
17000,2346.3653,13663.8505,62213.3658,-515357.7425,-437134.1609,-453144.3767
18000,2378.033,13684.1401,62026.7639,-515442.6452,-437353.7082,-453415.8813
19000,2326.2947,13668.0583,62451.5667,-516025.035,-437579.11529999995,-453573.46829999995
20000,2365.7133,13622.6256,62441.3589,-515043.8142,-436614.11640000006,-452602.45530000003
21000,2397.3849,13754.5496,62133.873,-514682.8615,-436397.054,-452548.9885
22000,2367.2769,13659.1618,61783.9287,-514292.0778,-436481.71040000004,-452508.14910000004
23000,2387.1083,13587.473,62351.504,-515138.9831,-436812.89780000004,-452787.4791
24000,2367.2108,13651.1121,62625.5866,-515747.0149,-437103.1054,-453121.4283
25000,2368.1988,13698.7434,61936.1437,-515169.406,-437166.3201,-453233.2623
26000,2332.149,13678.4388,62133.8671,-514916.7535,-436772.2986,-452782.88639999996
27000,2387.1857,13655.6398,61930.1992,-514291.8415,-436318.8168,-452361.64229999995
