step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2331.2852,13777.1729,61447.0913,-513728.0023,-436172.4529,-452280.91099999996
2000,2337.076,13757.249,61617.6816,-514997.1128,-437285.1062,-453379.4312
3000,2326.2429,13846.047,62486.3113,-516090.7703,-437432.16909999994,-453604.459
4000,2328.3254,13686.5728,62125.4555,-516215.8526,-438075.4989,-454090.3971
5000,2366.8391,13827.9581,61633.1331,-514669.04,-436841.1097,-453035.9069
6000,2331.6107,13812.7399,61713.155,-514674.8845,-436817.3789,-452961.7295
7000,2396.9574,13906.3794,61843.6201,-515529.2261,-437382.26920000004,-453685.606
8000,2356.8847,13799.892,61920.5531,-514660.0269,-436582.6971,-452739.4738
9000,2367.1458,13797.9533,62281.3238,-515479.0399,-437032.61699999997,-453197.71609999996
10000,2405.9451,13787.4197,62159.0198,-515695.8693,-437343.48470000003,-453536.8495
11000,2347.8173,13802.5631,62576.0361,-516207.2958,-437480.87930000003,-453631.25970000005
12000,2330.0839,13822.5989,61758.6833,-514693.8698,-436782.5037,-452935.1865
13000,2362.7097,13772.4481,61177.4608,-513692.2104,-436379.5918,-452514.7496
14000,2372.2225,13765.3541,61626.3174,-514439.6688,-436675.7748,-452813.3514
15000,2352.4547,13768.9354,61557.8188,-514387.1742,-436707.96530000004,-452829.3554
16000,2336.2431,13766.7829,61583.2657,-514403.8996,-436717.6079,-452820.6339
17000,2386.476,13756.5485,62029.0444,-514929.3342,-436757.26529999997,-452900.28979999997
18000,2356.4906,13731.7332,62118.4079,-515171.5955,-436964.9638,-453053.1876
19000,2342.8536,13664.5567,62298.0084,-515772.9163,-437467.4976,-453474.9079
20000,2370.104,13739.8525,61601.7702,-514833.6284,-437121.9017,-453231.8582
21000,2358.2716,13786.7,61865.6974,-515495.5392,-437484.8702,-453629.8418
22000,2369.9489,13680.949,61879.9159,-514786.8386,-436856.0248,-452906.9227
23000,2402.4609,13855.129,62185.4423,-515719.651,-437276.6188,-453534.2087
24000,2337.1863,13733.0876,62011.9015,-515237.7046,-437155.5292,-453225.8031
25000,2362.8667,13692.4772,62125.6957,-515625.1543,-437444.11470000003,-453499.4586
26000,2355.0279,13696.8127,62094.9106,-515713.3539,-437566.6027,-453618.4433
27000,2337.8923,13816.4867,62241.6083,-515745.1852,-437349.1979,-453503.5769
28000,2346.8816,13761.6735,62377.6241,-515604.6852,-437118.506,-453227.0611
29000,2391.4585,13703.7558,62274.9912,-516035.7366,-437665.5311,-453760.7454
30000,2350.1673,13684.7008,62084.5756,-515330.2907,-437210.847,-453245.71510000003
31000,2371.0522,13869.1554,61973.3092,-515209.173,-436995.6562,-453235.8638
32000,2367.4493,13920.6854,62240.0132,-515203.9163,-436675.7684,-452963.9031
33000,2333.2375,13714.7773,62037.8545,-515287.0427,-437201.17339999997,-453249.1882
34000,2313.1669,13791.6251,61627.7448,-514878.5664,-437146.0296,-453250.8216
