step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2370.9782,14268.9063,62039.5451,-515673.6264,-436994.19680000003,-453634.0813
2000,2384.5262,14260.5916,62263.9084,-516992.2884,-438083.2622,-454728.38
3000,2373.6562,14237.0178,61906.9139,-515585.275,-437067.68710000004,-453678.36110000004
4000,2369.0179,14252.6541,61538.3844,-515723.1731,-437563.1167,-454184.78870000003
5000,2345.0912,14194.5008,62006.6756,-515774.6954,-437228.4278,-453768.0198
6000,2397.3262,14238.4019,62531.5097,-516987.7005,-437820.4627,-454456.1908
7000,2399.2753,14184.2226,62719.3103,-517474.5651,-438171.75690000004,-454755.2548
8000,2345.4729,14241.1996,62545.0382,-517239.344,-438107.6333,-454694.3058
9000,2384.0785,14175.9925,62355.197,-516276.9312,-437361.6632,-453921.7342
10000,2368.5688,14199.0342,61647.2937,-515219.6851,-437004.7884,-453572.3914
11000,2369.7635,14237.8321,61895.4503,-515818.983,-437315.9371,-453923.5327
12000,2397.2365,14204.8386,61968.1044,-515363.6061,-436793.4266,-453395.50169999996
13000,2387.6014,14243.4853,61626.9805,-514965.8208,-436707.7536,-453338.8403
14000,2389.8703,14316.2182,61522.8261,-515362.8055,-437133.8909,-453839.9794
15000,2416.2983,14258.1939,62673.3373,-517152.9442,-437805.11470000003,-454479.6069
16000,2391.3861,14289.9382,62262.9749,-517127.7116,-438183.4124,-454864.7367
17000,2408.7135,14352.7323,61990.3087,-516944.3262,-438192.5717,-454954.0175
18000,2365.5122,14283.3213,62289.4203,-516562.1644,-437623.9106,-454272.7441
19000,2391.8058,14177.6851,62003.5769,-516356.2351,-437783.1673,-454352.6582
20000,2382.7188,14351.7774,61474.7418,-515742.2409,-437533.00289999996,-454267.49909999996
21000,2395.5907,14215.4731,61544.532,-515497.0755,-437341.47969999997,-453952.54349999997
22000,2401.7379,14318.2572,62432.8214,-516647.9992,-437495.1827,-454215.1778
23000,2378.8045,14248.7595,61811.4381,-516452.912,-438013.9099,-454641.4739
24000,2384.254,14143.204,62182.3976,-516200.81,-437490.9544,-454018.41240000003
25000,2419.6726,14234.8566,61897.3016,-515906.0588,-437354.228,-454008.7572
26000,2354.1822,14148.4665,61512.556,-515336.3584,-437321.1537,-453823.80240000004
27000,2390.8899,14251.7194,62233.7083,-516621.6932,-437745.37559999997,-454387.9849
28000,2378.7627,14326.7021,61979.1029,-515775.0949,-437090.5272,-453795.992
29000,2362.5177,14344.3123,62025.0951,-516111.0399,-437379.1148,-454085.9448
30000,2410.0351,14342.2119,62395.7773,-516482.2834,-437334.2591,-454086.5061
31000,2380.2251,14283.4531,62220.3281,-516515.4568,-437631.4505,-454295.1287
32000,2399.4933,14331.0135,61845.1726,-515708.7817,-437133.1023,-453863.6091
33000,2355.3907,14197.4695,62163.8747,-516025.8859,-437309.151,-453862.0112
34000,2372.8807,14119.0942,62030.5197,-516262.1716,-437739.677,-454231.6519
35000,2390.9808,14209.4087,61697.0278,-515295.4202,-436998.00289999996,-453598.3924
36000,2410.1976,14240.3082,61898.6655,-515757.4458,-437208.2745,-453858.7803
37000,2407.8275,14203.3367,62172.5227,-516540.5963,-437756.9094,-454368.0736
38000,2365.6945,14218.6639,62019.5313,-516340.6803,-437736.7906,-454321.149
39000,2330.7037,14292.2934,61863.8091,-516366.087,-437879.2808,-454502.2779
40000,2374.6889,14302.1438,61726.9419,-515715.5498,-437311.7752,-453988.6079
41000,2374.5565,14232.0011,61628.7197,-515500.7078,-437265.43049999996,-453871.98809999996
42000,2400.8162,14321.5882,61704.5746,-515714.2498,-437287.2708,-454009.6752
43000,2364.1498,14258.966,62392.1014,-516624.5956,-437609.3784,-454232.4942
44000,2338.4094,14239.3308,61812.2496,-515874.7164,-437484.72659999994,-454062.4668
45000,2390.5997,14315.1543,61991.2586,-516650.8778,-437953.8652,-454659.6192
46000,2370.4694,14300.1682,62284.8048,-517033.7222,-438078.2798,-454748.91740000003
47000,2405.1059,14229.3132,62281.5784,-516715.2872,-437799.2897,-454433.7088
48000,2417.0965,14331.2827,62248.6006,-516478.4052,-437481.42539999995,-454229.8046
49000,2355.6367,14220.854,61814.1448,-515914.9453,-437524.30980000005,-454100.8005
50000,2365.1632,14156.105,61718.2888,-515846.3491,-437606.79209999996,-454128.0603
51000,2398.9978,14207.2861,61671.6732,-516142.1225,-437864.1654,-454470.4493
52000,2387.5676,14343.1111,61875.3484,-516361.8543,-437755.8272,-454486.5059
53000,2437.4738,14280.2858,62188.6054,-516028.5928,-437122.2278,-453839.9874
54000,2352.1645,14234.9702,62053.2671,-515803.7598,-437163.358,-453750.4927
55000,2385.6266,14270.3395,62542.4745,-517192.3113,-437993.87069999997,-454649.8368
56000,2394.968,14325.8439,61277.9793,-515232.5159,-437233.7247,-453954.5366
57000,2384.0021,14247.0087,61748.0261,-516188.4502,-437809.4133,-454440.4241
58000,2389.4737,14215.681,61808.2308,-515907.2213,-437493.8358,-454098.99049999996
59000,2376.5511,14292.7152,61944.3829,-515740.4946,-437126.8454,-453796.1117
60000,2371.2657,14257.1814,62232.692,-516639.1979,-437778.0588,-454406.50590000005
61000,2368.9902,14315.2193,62728.5729,-517212.8078,-437800.02540000004,-454484.23490000004
62000,2364.2386,14360.8332,61532.7732,-515555.661,-437297.816,-454022.8878
63000,2359.188,14247.2565,62018.1012,-516141.8894,-437517.34369999997,-454123.7882
64000,2419.6662,14418.7752,62465.075,-516582.7686,-437279.2522,-454117.6936
65000,2409.259,14249.4097,62193.145,-516675.0657,-437823.252,-454481.92069999996
66000,2382.8313,14315.9555,61342.0649,-515478.2922,-437437.4405,-454136.2273
67000,2403.349,14308.7793,62113.6432,-516288.0948,-437462.32330000005,-454174.45160000003
68000,2390.2486,14399.9413,61394.7363,-515414.8188,-437229.8926,-454020.0825
69000,2356.5025,14258.6371,62045.0603,-516558.1139,-437897.914,-454513.0536
70000,2385.7864,14416.9414,62675.6649,-517200.6551,-437722.2624,-454524.9902
71000,2372.2875,14223.9685,61803.3204,-515823.8011,-437424.2247,-454020.48069999996
72000,2421.2475,14301.5484,61886.3816,-515584.3042,-436975.1267,-453697.9226
73000,2396.6793,14263.7868,61996.0233,-516617.9147,-437961.4253,-454621.8914
74000,2410.191,14296.9367,61968.9466,-516292.161,-437616.0867,-454323.2144
75000,2343.2854,14266.5879,61698.2805,-515533.5674,-437225.41359999997,-453835.2869
76000,2411.7683,14260.3804,62485.4875,-516725.2979,-437567.6617,-454239.8104
77000,2384.3383,14346.1827,61629.9723,-516132.4773,-437771.98400000005,-454502.505
78000,2381.1931,14272.1455,61896.1368,-516356.1651,-437806.6897,-454460.0283
79000,2372.9551,14245.0486,61636.9782,-515247.0875,-436992.1056,-453610.1093
