step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2366.0761,14184.6429,62253.7093,-517044.5346,-438240.1063,-454790.8253
2000,2399.0369,14335.0794,62193.4239,-516037.3116,-437109.7714,-453843.8877
3000,2390.9971,14313.5129,62419.0962,-516491.3699,-437367.7637,-454072.2737
4000,2367.2161,14201.3429,62099.3252,-516258.3306,-437590.4464,-454159.00539999997
5000,2398.3932,14312.5875,61947.3752,-516000.0366,-437341.6807,-454052.6614
6000,2417.2033,14317.4695,62209.2478,-516135.2878,-437191.3672,-453926.04
7000,2401.9384,14304.0642,62048.0671,-516101.21,-437347.1403,-454053.14290000004
8000,2400.5008,14245.119,61825.4354,-515829.3445,-437358.2893,-454003.9091
9000,2391.7658,14284.9702,61725.4942,-515953.7432,-437551.51300000004,-454228.249
10000,2379.527,14331.8223,61873.5078,-515940.7901,-437355.93299999996,-454067.28229999996
11000,2354.3852,14198.9952,62129.1035,-515809.7968,-437127.3129,-453680.69330000004
12000,2367.2557,14304.6477,61486.2117,-515249.2512,-437091.1361,-453763.0395
13000,2424.3511,14330.1788,61775.9987,-515768.7874,-437238.25879999995,-453992.7887
14000,2362.2497,14282.5047,61948.5519,-516130.5172,-437537.2109,-454181.9653
15000,2341.9799,14155.534,62105.0912,-516143.7761,-437541.17100000003,-454038.6849
16000,2359.8794,14346.9656,61993.2702,-516096.1785,-437396.0633,-454102.9083
17000,2362.1534,14228.6418,61912.4701,-515997.7571,-437494.49179999996,-454085.287
18000,2384.2093,14349.7332,61576.0422,-515284.682,-436974.6973,-453708.63979999995
19000,2357.8373,14278.485,61613.5036,-515283.3754,-437033.5495,-453669.8718
20000,2363.1358,14231.5937,61965.0543,-515965.4163,-437405.63249999995,-454000.36199999996
21000,2374.2811,14241.3506,61816.2206,-516379.9162,-437948.06389999995,-454563.6956
22000,2378.5309,14280.3553,62275.7631,-516747.3436,-437812.69430000003,-454471.58050000004
23000,2393.3274,14250.4776,62368.7301,-516182.3004,-437169.76529999997,-453813.5703
24000,2439.7702,14386.1949,61952.2103,-516062.9745,-437284.7991,-454110.76420000003
25000,2378.3725,14234.9215,61969.6891,-515974.1763,-437391.1932,-454004.4872
26000,2348.2315,14129.5882,61908.8099,-515840.8065,-437454.1769,-453931.9966
27000,2419.5479,14249.6145,62336.8601,-516725.6032,-437719.58070000005,-454388.7431
28000,2367.4113,14280.793,62213.4684,-515948.5227,-437086.85,-453735.05429999996
29000,2405.8251,14145.9746,62284.7376,-516001.7716,-437165.2343,-453717.034
30000,2357.0987,14202.5822,61704.2909,-515836.1393,-437572.1675,-454131.84839999996
31000,2372.5544,14257.1835,61872.226,-515558.4806,-437056.51670000004,-453686.2546
32000,2416.8804,14344.4327,61907.8807,-515359.128,-436689.9342,-453451.24730000005
33000,2391.8536,14212.5231,61501.2938,-515272.6516,-437166.9811,-453771.3578
34000,2352.6656,14222.2321,62235.7894,-515346.2652,-436535.57810000004,-453110.4758
35000,2391.2175,14234.4345,62288.4523,-516481.6084,-437567.5041,-454193.1561
36000,2372.1809,14283.3782,62189.2936,-516101.3135,-437256.4608,-453912.0199
37000,2389.2676,14346.0664,61813.8259,-515677.0941,-437127.9342,-453863.2682
38000,2347.7231,14258.0456,62292.1881,-516236.0393,-437338.0825,-453943.85120000003
39000,2359.221,14213.7403,62417.3326,-516888.9533,-437898.6594,-454471.62069999997
40000,2370.7879,14273.1387,61771.8498,-516129.6249,-437713.84849999996,-454357.77509999997
41000,2357.5174,14146.0462,62309.8321,-516203.1146,-437389.7189,-453893.2825
42000,2383.0939,14226.4403,61872.7868,-515995.1663,-437512.8453,-454122.3795
43000,2376.5278,14216.045,62322.7046,-516719.3272,-437804.04980000004,-454396.6226
44000,2419.3522,14243.3878,61846.405,-515969.9294,-437460.7844,-454123.5244
45000,2353.4849,14197.8413,62434.1575,-516783.2869,-437797.8032,-454349.1294
46000,2373.8717,14339.8003,62174.3423,-515976.7239,-437088.7096,-453802.38159999996
