step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2396.8622,14224.7973,61684.7253,-515702.9127,-437396.5279,-454018.1874
2000,2390.052,14312.4659,62269.4712,-516515.9773,-437543.9882,-454246.5061
3000,2376.5764,14256.9644,62232.6543,-516664.4428,-437798.2477,-454431.7885
4000,2359.4959,14120.24,62162.6026,-516147.3696,-437505.03109999996,-453984.767
5000,2386.4652,14135.2479,61385.666,-515852.1338,-437944.75470000005,-454466.4678
6000,2359.5905,14223.626,61920.4408,-515759.4924,-437255.8351,-453839.0516
7000,2364.0944,14204.3358,61857.5913,-515688.3641,-437262.3426,-453830.77280000004
8000,2385.1054,14274.8864,61822.2298,-516036.9918,-437554.7702,-454214.762
9000,2407.5845,14323.8317,62261.1985,-516302.4454,-437309.83070000005,-454041.2469
10000,2353.0196,14236.4297,61731.0804,-515937.8676,-437617.3379,-454206.7872
11000,2373.8668,14346.9184,61993.681,-516188.3296,-437473.86340000003,-454194.6486
12000,2374.9874,14230.2391,62439.5474,-516603.4328,-437558.65890000004,-454163.8854
13000,2376.2219,14258.9747,61763.5744,-515971.9761,-437573.2051,-454208.40170000005
14000,2390.6711,14388.1029,61730.859,-515868.3034,-437358.67039999994,-454137.4444
15000,2401.5211,14364.09,62152.1264,-517017.6849,-438099.9474,-454865.5585
16000,2376.3251,14227.5593,61953.2665,-516450.0257,-437892.8748,-454496.7592
17000,2361.9386,14299.3657,61741.0009,-515669.0156,-437266.7104,-453928.0147
18000,2370.2749,14209.6271,61608.4892,-515419.7436,-437231.3524,-453811.2544
19000,2400.6104,14298.9592,61807.1113,-516119.8591,-437613.1782,-454312.7478
20000,2381.756,14196.8937,62145.5757,-516095.4961,-437371.2707,-453949.9204
21000,2370.2845,14343.0398,62520.1073,-517257.4928,-438024.0612,-454737.3855
22000,2394.8169,14219.7857,61837.752,-516096.5947,-437644.24010000005,-454258.84270000004
23000,2364.6808,14289.6984,61730.2784,-516807.4023,-438422.74470000004,-455077.1239
