step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2379.9274,14176.5669,62100.0328,-516288.4954,-437631.9683,-454188.4626
2000,2370.6623,14375.8392,61737.289,-516150.4686,-437666.6781,-454413.17960000003
3000,2399.5293,14411.0004,62209.9401,-516172.4853,-437152.0155,-453962.5452
4000,2368.9174,14245.9181,61806.9404,-515919.5242,-437497.7483,-454112.58379999996
5000,2387.735,14195.5044,61942.6244,-515630.892,-437105.0282,-453688.2676
6000,2339.7225,14302.1242,62339.5391,-516446.3571,-437464.97130000003,-454106.818
7000,2370.7481,14213.0849,61899.2132,-515899.496,-437416.4498,-454000.2828
8000,2355.3572,14217.6715,62054.2927,-516360.6159,-437733.29449999996,-454306.3232
9000,2383.4868,14330.5701,62195.8077,-517076.5739,-438166.7093,-454880.7662
10000,2391.5075,14331.3628,62150.3437,-517043.0349,-438169.82090000005,-454892.6912
11000,2391.1766,14251.5988,62094.8744,-516523.6436,-437785.9938,-454428.7692
12000,2361.4389,14229.9181,61583.9032,-515804.5423,-437629.28209999995,-454220.6391
13000,2361.7399,14230.3807,61975.48,-516030.101,-437462.5004,-454054.62100000004
14000,2404.3695,14259.6658,61820.2967,-516048.9772,-437564.6452,-454228.6805
15000,2394.856,14241.0649,62168.1252,-516872.5065,-438068.4604,-454704.3813
16000,2378.5234,14362.9046,61782.4863,-516549.202,-438025.2877,-454766.7157
17000,2364.6828,14219.1585,62002.0087,-516360.6831,-437774.83310000005,-454358.6744
18000,2370.5793,14206.6689,61727.6583,-515385.5143,-437080.6078,-453657.85599999997
19000,2331.1137,14328.6286,61616.4558,-515684.8402,-437408.64209999994,-454068.3844
20000,2407.8291,14307.4174,61448.3599,-515764.2571,-437600.6507,-454315.8972
21000,2395.2969,14303.7008,61941.1739,-516714.4034,-438074.2318,-454773.2295
22000,2398.3696,14260.2286,61900.8835,-516419.8503,-437860.3686,-454518.9668
23000,2379.6586,14278.7043,62032.5797,-516483.4248,-437792.48219999997,-454450.8451
24000,2409.9577,14286.6992,61906.2336,-516626.0322,-438023.14170000004,-454719.79860000004
25000,2365.4079,14249.6642,61797.2736,-516781.2785,-438368.9328,-454984.0049
26000,2383.7932,14185.7474,62235.7721,-517151.0515,-438345.7388,-454915.2794
27000,2387.2459,14186.3081,62466.4049,-516687.7627,-437647.8038,-454221.3578
28000,2392.5356,14268.7821,62742.9425,-516872.7258,-437468.4656,-454129.7833
29000,2360.4044,14237.5771,61831.8864,-516006.4097,-437576.5418,-454174.5233
30000,2367.6414,14278.0227,62226.5458,-516840.7458,-437968.53589999996,-454614.19999999995
31000,2384.2892,14243.806,61307.9694,-515344.114,-437408.0494,-454036.1446
