step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2368.1655,13908.7097,61559.9322,-514263.5768,-436426.7694,-452703.6446
2000,2342.5392,13858.9799,62486.005,-515474.2999,-436786.7758,-452988.2949
3000,2381.3428,13945.3006,61988.387,-514852.5197,-436537.4893,-452864.1327
4000,2366.3052,13887.6163,61971.2937,-514881.9145,-436656.6993,-452910.62080000003
5000,2349.8939,13828.1671,62163.5764,-515618.6893,-437277.0519,-453455.1129
6000,2384.3514,13895.5327,62311.3642,-516220.4751,-437629.22679999995,-453909.11089999997
7000,2352.4059,13933.2995,62341.3886,-516125.7268,-437498.6328,-453784.3382
8000,2375.1337,13830.3506,61732.8998,-515305.8168,-437367.4327,-453572.91699999996
9000,2343.0448,13971.1199,61961.8002,-515359.8945,-437083.92960000003,-453398.0943
10000,2391.8192,13763.778,62284.9217,-515988.2169,-437547.698,-453703.2952
11000,2356.6966,13839.1549,61837.2354,-515396.1455,-437363.0586,-453558.9101
12000,2365.3555,13786.8456,62500.8976,-516577.5636,-437924.4649,-454076.66599999997
13000,2367.9541,13879.5136,62058.5498,-515964.363,-437658.3455,-453905.81320000003
14000,2352.3599,13913.3391,61890.5595,-515071.2023,-436914.9438,-453180.64280000003
15000,2336.2914,13815.0961,62276.0294,-515612.8247,-437185.4078,-453336.7953
16000,2320.6645,13909.8371,62140.935,-515577.2019,-437205.76529999997,-453436.2669
17000,2375.43,13889.8917,61998.7105,-515764.3385,-437500.3063,-453765.628
18000,2352.9008,13891.2224,61430.5603,-514455.0127,-436780.32920000004,-453024.4524
19000,2307.1333,13777.2677,62021.8948,-515015.9424,-436909.6466,-452994.0476
20000,2348.9187,13823.1783,62236.4826,-515514.3129,-437105.7333,-453277.83030000003
21000,2393.0633,13862.4014,62683.5608,-516606.6763,-437667.6508,-453923.1155
22000,2332.2094,13827.0444,62251.9802,-516202.1625,-437790.9285,-453950.1823
23000,2346.6446,13776.7776,62453.1704,-515960.5509,-437383.95829999994,-453507.38049999997
24000,2340.6218,13861.0155,61670.7477,-515185.5705,-437313.18549999996,-453514.82279999997
25000,2343.9377,13897.523,62214.1447,-516057.505,-437601.8996,-453843.3603
26000,2344.1098,13963.5152,61890.0998,-515713.6939,-437515.9691,-453823.5941
27000,2361.9742,13865.0209,61580.9478,-515375.7654,-437567.8225,-453794.81759999995
28000,2352.9398,13909.9202,61985.5485,-515678.4402,-437430.03170000005,-453692.89170000004
29000,2345.8993,13816.5437,62140.2615,-515381.0558,-437078.3513,-453240.79429999995
30000,2357.6439,13892.8728,61827.4029,-515422.3697,-437344.4501,-453594.9668
31000,2365.4839,13825.5502,62188.0017,-515504.2539,-437125.2181,-453316.2522
32000,2407.2063,13928.6051,61609.3374,-514762.5338,-436817.385,-453153.19639999996
33000,2389.6659,13777.4347,62178.5953,-515591.7004,-437246.0045,-453413.1051
34000,2322.0792,13824.5244,61887.693,-514858.313,-436824.0164,-452970.62
35000,2341.3297,13898.9436,62161.6649,-516314.5233,-437912.5851,-454152.8584
36000,2387.9241,13885.5849,61626.8388,-514387.5281,-436487.1803,-452760.68929999997
37000,2358.7456,13826.0713,62042.6044,-515278.4653,-437051.044,-453235.86089999997
38000,2373.4704,13965.0257,62190.0711,-515910.7572,-437382.19,-453720.6861
39000,2332.7526,13910.8874,62272.0155,-516632.6449,-438116.9894,-454360.62940000003
40000,2373.9306,14031.9068,62404.0257,-515631.5769,-436821.71379999997,-453227.5512
41000,2363.6824,13901.6645,61978.0988,-515275.588,-437032.1423,-453297.4892
42000,2408.7816,13860.2984,61841.857,-515105.243,-436994.306,-453263.386
43000,2343.5792,13744.3635,62078.5026,-515380.6428,-437214.1975,-453302.14019999997
44000,2343.9109,13850.3832,62270.8957,-516067.3871,-437602.1973,-453796.4914
45000,2330.5053,13904.6556,62130.725,-516074.2507,-437708.3648,-453943.5257
46000,2326.1156,13906.1369,62056.4721,-516053.6415,-437764.9169,-453997.1694
47000,2349.2234,13829.4264,62336.8155,-516035.2222,-437519.75690000004,-453698.40670000005
48000,2369.2845,13968.3276,61850.9442,-515388.7788,-437200.2225,-453537.83459999994
49000,2367.0678,13812.9866,61799.7878,-515617.839,-437637.99679999996,-453818.0512
50000,2360.9249,13952.7406,62021.7314,-515920.4583,-437585.0614,-453898.7269
51000,2345.3382,13829.6692,61921.7695,-514861.7759,-436764.999,-452940.0064
52000,2397.6293,13892.7546,62291.8539,-515605.4167,-437023.1789,-453313.5628
53000,2382.3145,13867.7023,61898.5128,-514991.1806,-436842.651,-453092.66780000005
54000,2367.1252,13904.9052,62368.6827,-515553.0206,-436912.3075,-453184.3379
55000,2350.1149,13859.6205,62054.086,-515164.9476,-436901.1262,-453110.8616
56000,2394.285,13874.0776,62155.8227,-515419.6736,-436995.48829999997,-453263.85089999996
57000,2346.5508,13863.5295,61728.5225,-515577.4778,-437638.875,-453848.9553
58000,2374.5843,13834.9993,61912.5209,-514978.172,-436856.0675,-453065.6511
59000,2348.2869,13877.7114,62163.4093,-515634.9511,-437245.5435,-453471.5418
60000,2379.1386,13835.9486,62233.6243,-516849.3163,-438400.6048,-454615.692
61000,2347.1364,13749.6346,62599.5149,-516415.5282,-437719.2423,-453816.0133
62000,2366.2153,13831.8658,62215.5279,-516301.3657,-437887.7567,-454085.83780000004
63000,2371.9968,13896.3459,62665.946,-516244.6941,-437310.40540000005,-453578.7481
64000,2356.7355,13887.5294,61643.8847,-514957.3442,-437069.1946,-453313.4595
65000,2334.8969,13924.1947,61057.4138,-514309.9296,-436993.4242,-453252.5158
66000,2347.3742,13863.435,61553.3507,-514418.0306,-436653.87069999997,-452864.6799
67000,2324.7847,13913.8198,61768.8448,-515189.1273,-437181.678,-453420.2825
68000,2344.1673,13867.8303,62109.2724,-515522.6589,-437201.38889999996,-453413.38649999996
69000,2356.7506,13897.7063,62045.1735,-515574.193,-437274.56260000006,-453529.01950000005
70000,2314.3559,13907.4777,62381.6469,-515621.0536,-437017.5731,-453239.4067
71000,2353.2694,13890.6114,62338.8926,-516514.2029,-437931.42949999997,-454175.31029999995
72000,2351.8762,13816.9051,62096.5781,-515423.6423,-437158.2829,-453327.0642
73000,2376.1065,13793.937,62124.9995,-515579.9985,-437284.9555,-453454.999
74000,2363.7807,13830.1999,62338.2902,-516570.2459,-438037.9751,-454231.9557
75000,2357.6054,13818.1664,62249.8585,-515969.1646,-437543.5343,-453719.30610000005
76000,2344.467,13807.7199,62103.5151,-515480.5264,-437224.8244,-453377.01129999995
77000,2348.076,13889.7945,61569.1493,-515003.4266,-437196.4068,-453434.2773
78000,2326.5498,13805.4591,61880.7823,-516149.4566,-438136.66539999994,-454268.67429999996
79000,2351.6418,13763.6694,61796.8365,-514755.3925,-436843.2448,-452958.55600000004
80000,2367.1388,13833.5064,62343.9724,-516020.6147,-437475.9971,-453676.64229999995
81000,2345.0347,13905.5283,61932.9946,-515349.9813,-437166.4237,-453416.9867
82000,2369.9672,13883.1497,62045.4664,-515696.1058,-437397.5225,-453650.63940000004
83000,2333.7755,13876.3584,62077.8127,-515865.6416,-437577.69499999995,-453787.82889999996
84000,2378.6639,13847.4249,62143.0737,-515450.2133,-437081.05079999997,-453307.1396
85000,2359.6329,13842.151,61973.8659,-514741.9756,-436566.3258,-452768.10970000003
86000,2337.986,13806.0918,61987.3522,-515192.9368,-437061.50680000003,-453205.5846
87000,2398.9833,13854.4253,62410.4919,-516916.1322,-438252.2317,-454505.64029999997
88000,2344.0393,13976.5438,62212.109,-516350.7686,-437818.0765,-454138.6596
89000,2338.6032,13865.8501,62013.5675,-516335.0673,-438117.0465,-454321.4998
90000,2347.9755,13834.7795,62360.543,-516240.2525,-437696.9545,-453879.7095
91000,2362.994,13829.5678,61960.1072,-515968.7925,-437816.1235,-454008.6853
