step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2368.6517,13843.5097,61557.0155,-514435.8788,-436666.7019,-452878.8633
2000,2351.9029,13800.3559,61932.4939,-514538.0057,-436453.25299999997,-452605.5118
3000,2383.9919,13760.8914,62324.0604,-515088.4916,-436619.5479,-452764.4312
4000,2371.167,13776.3204,62442.6168,-514589.1442,-435999.04,-452146.52739999996
5000,2405.6986,13791.8708,62007.3685,-514469.2932,-436264.35530000005,-452461.92470000003
6000,2360.7054,13850.7626,61809.1124,-515056.0048,-437035.4244,-453246.8924
7000,2355.2076,13714.2824,62191.1901,-515664.6263,-437403.9462,-453473.4362
8000,2372.3128,13692.1524,62403.5677,-515144.5083,-436676.4754,-452740.9406
9000,2360.791,13791.2209,62513.4698,-515758.9074,-437093.4257,-453245.4376
10000,2334.1487,13784.6206,61923.7365,-514575.298,-436532.7922,-452651.5615
11000,2325.1426,13764.8847,61677.5479,-514477.4564,-436709.88120000006,-452799.9085
12000,2319.5815,13690.8774,62468.2381,-514905.7354,-436427.0384,-452437.4973
13000,2349.7387,13745.5442,62477.1858,-515788.3931,-437215.9244,-453311.2073
14000,2413.6335,13888.0907,62546.6214,-516039.6028,-437191.2572,-453492.9814
15000,2355.3161,13694.8569,62527.7496,-515788.6677,-437210.7451,-453260.9181
16000,2340.2025,13789.142,62070.7236,-515274.1091,-437074.04099999997,-453203.3855
17000,2330.114,13748.6745,62593.6041,-515688.6902,-437016.29760000005,-453095.0861
18000,2336.7696,13701.5259,62432.7201,-515792.9771,-437321.96150000003,-453360.25700000004
19000,2360.2146,13740.6971,62310.273,-515552.4221,-437141.23740000004,-453242.14910000004
20000,2397.9087,13848.6487,62126.6742,-515732.9653,-437359.7337,-453606.2911
21000,2354.3951,13882.9644,62164.3915,-515356.8178,-436955.06680000003,-453192.42630000005
22000,2384.1548,13843.5193,62579.3364,-516065.3499,-437258.33939999994,-453486.0135
23000,2381.2395,13823.2276,62477.9234,-515671.2385,-436988.848,-453193.3151
24000,2347.9548,13776.6232,62000.0857,-515130.2575,-437005.59380000003,-453130.1718
25000,2368.6425,13834.6521,62221.6574,-515634.7318,-437209.7798,-453413.07440000004
26000,2353.6947,13801.9203,62112.344,-515755.302,-437487.343,-453642.95800000004
27000,2376.4005,13745.1777,62695.0405,-515990.8716,-437174.2529,-453295.8311
28000,2364.1522,13847.8069,62010.6616,-514793.7344,-436571.1137,-452783.0728
29000,2366.2652,13766.004,62589.0164,-515852.0033,-437130.7177,-453262.98689999996
30000,2396.6852,13800.3994,61698.3599,-514656.7144,-436761.2699,-452958.3545
31000,2379.4516,13813.512,62804.8218,-515984.0778,-436986.29240000003,-453179.25600000005
32000,2368.1823,13782.8861,62266.8123,-514863.1337,-436445.253,-452596.3214
33000,2368.5861,13823.8724,61910.9836,-514355.5943,-436252.1522,-452444.6107
34000,2365.7068,13786.8992,61807.523,-514633.1824,-436673.0534,-452825.6594
35000,2389.5239,13772.5465,62475.7527,-516035.4518,-437397.6287,-453559.69909999997
36000,2384.2521,13774.453,62018.2368,-515689.1168,-437512.1749,-453670.88
37000,2344.9009,13766.2923,62321.5331,-515768.6787,-437335.9524,-453447.1456
38000,2374.4373,13762.1104,61740.1436,-514893.3843,-437016.69299999997,-453153.24069999997
39000,2333.4276,13817.308,62424.8103,-515929.6934,-437354.14749999996,-453504.8831
40000,2362.0516,13682.1628,62208.6501,-515330.5472,-437077.6827,-453121.89709999994
41000,2365.8137,13765.952,62614.0258,-516107.1675,-437361.376,-453493.1417
42000,2364.376,13827.2559,62347.9784,-515264.063,-436724.4527,-452916.0846
43000,2347.0115,13818.2785,61916.1974,-514546.5011,-436465.0137,-452630.3037
44000,2308.5166,13791.7034,62278.9695,-515093.6646,-436714.47510000004,-452814.6951
45000,2370.674,13847.1059,62189.2459,-515047.316,-436640.2902,-452858.0701
46000,2349.4373,13752.97,62027.8191,-514772.0024,-436641.776,-452744.1833
47000,2357.3278,13698.9811,61956.7135,-514649.7503,-436636.7279,-452693.0368
48000,2358.5984,13688.5843,61608.2318,-514075.7898,-436420.3753,-452467.558
49000,2315.761,13748.4251,62432.6904,-515581.9543,-437085.07779999997,-453149.26389999996
50000,2373.3252,13865.8207,62086.3161,-515035.6628,-436710.2008,-452949.3467
51000,2351.8921,13807.0363,62326.0436,-514871.8249,-436386.8529,-452545.78130000003
52000,2375.009,13748.8344,62017.0912,-514515.2842,-436374.34959999996,-452498.19299999997
53000,2375.697,13871.9817,62669.5511,-515705.8601,-436788.63029999996,-453036.309
54000,2385.1406,13795.8476,61606.1497,-514077.6511,-436290.51320000004,-452471.5014
55000,2386.4108,13859.2118,62208.3813,-515029.7911,-436575.78719999996,-452821.40979999996
56000,2367.0925,13806.4553,62629.3224,-516354.2775,-437551.4073,-453724.9551
57000,2347.5311,13715.5034,62570.664,-515572.7591,-436939.0606,-453002.09510000004
58000,2348.2217,13817.0006,61561.4524,-514005.8102,-436279.1355,-452444.3578
59000,2322.0706,13780.8455,61735.9479,-514249.7329,-436410.8689,-452513.78500000003
60000,2347.0792,13741.8484,61632.5162,-513986.4076,-436264.96379999997,-452353.89139999996
61000,2402.3546,13727.1343,61712.3777,-514603.407,-436761.5404,-452891.0293
62000,2399.9117,13726.0771,62101.7041,-514856.8164,-436629.1235,-452755.11230000004
63000,2376.1024,13801.6754,62215.625,-515365.8581,-436972.45530000003,-453150.2331
64000,2359.944,13733.2625,62409.8801,-516217.3145,-437714.22789999994,-453807.43439999997
65000,2321.5052,13715.4144,62363.3224,-515368.2646,-436968.0226,-453004.9422
66000,2363.0407,13723.2186,62342.0867,-515705.6726,-437277.3266,-453363.5859
67000,2368.1083,13729.7188,62718.7917,-515560.7131,-436744.0943,-452841.9214
68000,2373.5793,13710.3491,62386.3246,-515421.8509,-436951.59790000005,-453035.5263
69000,2349.9552,13766.1345,61690.4888,-514673.753,-436867.1745,-452983.26420000003
70000,2367.153,13791.396,62343.9475,-515251.5473,-436749.05079999997,-452907.59979999997
71000,2371.0053,13796.004,62612.1971,-515458.1001,-436678.8937,-452845.903
72000,2348.9796,13742.904,62294.1677,-514898.1847,-436512.1334,-452604.017
73000,2351.0743,13708.3975,62406.1298,-514785.0728,-436319.4712,-452378.943
74000,2355.2315,13797.0923,61851.6048,-514729.8076,-436725.879,-452878.20279999997
75000,2349.9084,13838.8426,62192.9103,-515102.7493,-436721.088,-452909.83900000004
76000,2355.3049,13741.5721,62031.4527,-515231.6928,-437103.3631,-453200.2401
77000,2340.6509,13713.0649,62007.9938,-514869.5172,-436807.8076,-452861.5234
78000,2352.9267,13666.5049,61607.6735,-514446.8228,-436819.71770000004,-452839.14930000005
79000,2360.382,13709.2781,61828.2539,-514609.0691,-436711.15510000003,-452780.8152
80000,2335.5259,13797.5993,62011.1562,-514241.8381,-436097.5567,-452230.68189999997
81000,2334.8726,13695.6961,62321.0145,-515031.7014,-436680.1182,-452710.68690000003
82000,2345.4577,13733.1315,61873.664,-514755.903,-436803.6498,-452882.239
83000,2359.6323,13810.9178,62173.9316,-515078.2064,-436733.7247,-452904.2748
84000,2350.9669,13845.959,61933.4015,-515204.8288,-437074.5014,-453271.42730000004
85000,2352.6998,13803.0979,61765.5235,-514705.5682,-436784.247,-452940.04469999997
86000,2361.8439,13833.863,61899.0012,-514995.7283,-436901.0202,-453096.7271
87000,2338.0593,13782.595,62289.2269,-515337.3848,-436927.5036,-453048.1579
88000,2359.6242,13842.6102,62560.4845,-515665.2386,-436902.5197,-453104.75409999996
89000,2352.7885,13778.9248,62525.8024,-516329.3998,-437671.8841,-453803.5974
90000,2347.632,13796.54,62215.0422,-515400.678,-437041.4638,-453185.6358
91000,2337.5002,13817.0066,62374.7425,-515577.5003,-437048.25100000005,-453202.7578
92000,2398.1477,13806.4946,62668.8181,-516555.0736,-437681.6132,-453886.2555
93000,2334.9357,13829.0052,62231.3518,-515516.886,-437121.5933,-453285.5342
94000,2346.0173,13755.1283,61906.7912,-514909.3762,-436901.43940000003,-453002.585
95000,2358.1239,13814.3794,62244.217,-515501.0905,-437084.3702,-453256.8735
96000,2375.7176,13846.1641,61878.1978,-514930.1185,-436830.039,-453051.92069999996
97000,2375.1107,13846.2888,62150.9734,-515237.1896,-436864.81669999997,-453086.21619999997
98000,2373.4144,13760.2507,61737.0143,-514241.5741,-436370.8947,-452504.55980000005
99000,2348.1759,13833.7471,61870.1515,-514981.8998,-436929.8253,-453111.74830000004
100000,2390.5675,13802.0331,61799.7194,-514557.4216,-436565.1016,-452757.7022
101000,2341.7578,13758.6333,62249.095,-515189.6639,-436840.1778,-452940.56889999995
102000,2387.2477,13805.7824,62082.5377,-514930.1445,-436654.5767,-452847.6068
103000,2334.6141,13737.6655,62327.1459,-515186.2406,-436786.8151,-452859.0947
104000,2297.5923,13646.1991,61832.5955,-514201.247,-436424.8601,-452368.6515
105000,2359.1073,13756.4342,62202.8171,-514851.1733,-436532.8147,-452648.35620000004
106000,2325.1794,13671.5425,62040.0732,-514992.2606,-436955.4655,-452952.1874
107000,2353.7093,13668.4763,61786.6966,-514198.8847,-436390.0025,-452412.18809999997
108000,2365.8369,13888.1986,62494.122,-515186.3059,-436438.14839999995,-452692.18389999995
109000,2331.2741,13677.8978,62020.8905,-514576.272,-436546.2096,-452555.3815
110000,2371.2765,13839.3284,61932.0406,-514711.5791,-436568.9336,-452779.53849999997
111000,2357.6686,13792.364,61897.5781,-514491.041,-436443.4303,-452593.46290000004
112000,2345.7926,13670.3134,61941.5538,-514782.1012,-436824.4414,-452840.5474
113000,2383.1913,13842.1838,61727.9834,-514793.3074,-436839.94889999996,-453065.324
114000,2393.3045,13885.2518,62456.8445,-515391.2988,-436655.898,-452934.4543
115000,2386.5775,13819.3599,61616.5525,-514809.4973,-436987.0074,-453192.9448
116000,2364.4699,13815.8987,61932.6342,-514690.1067,-436577.1039,-452757.47250000003
117000,2327.2852,13704.8713,61788.5637,-514543.7375,-436723.0173,-452755.1738
118000,2367.8972,13884.573,61811.5983,-515027.9355,-436963.867,-453216.3372
119000,2356.3477,13798.6927,61843.4317,-514818.2648,-436819.7927,-452974.8331
120000,2364.9749,13727.2343,62010.7071,-515108.3136,-437005.3973,-453097.6065
121000,2367.5708,13904.9223,62603.5937,-515928.8961,-437052.8093,-453325.30240000004
122000,2338.5272,13735.6251,61999.5026,-514916.4181,-436842.76320000004,-452916.9155
123000,2344.3993,13826.2068,61947.4346,-514901.8699,-436783.8292,-452954.4353
124000,2345.6921,13741.1334,62085.449,-515268.1071,-437095.8326,-453182.6581
125000,2341.1888,13754.7315,62111.5749,-515013.2101,-436805.7149,-452901.6352
126000,2367.2432,13800.8819,62042.3955,-514937.1137,-436726.5931,-452894.7182
127000,2373.156,13754.5118,62507.1195,-515451.6456,-436816.85829999996,-452944.5261
128000,2370.6076,13772.0577,62306.1008,-515366.1448,-436917.3787,-453060.044
129000,2339.0301,13841.4449,62331.3918,-515542.784,-437030.91719999997,-453211.3922
130000,2335.3503,13820.0785,61502.1108,-514233.758,-436576.21839999995,-452731.64719999995
131000,2354.065,13828.8192,62186.3558,-515119.7056,-436750.4656,-452933.34979999997
132000,2343.593,13826.5692,62090.8202,-515041.8339,-436780.8515,-452951.0137
133000,2367.3549,13857.0472,62536.7844,-516268.5889,-437507.40239999996,-453731.80449999997
134000,2380.5155,13830.3367,61761.9098,-514546.7494,-436573.9874,-452784.83959999995
135000,2381.2365,13801.7445,61844.1921,-514941.1285,-436913.9554,-453096.9364
136000,2380.3217,13767.0069,62029.4201,-515058.5334,-436881.7847,-453029.1133
137000,2337.1408,13688.7606,62096.2427,-514934.1681,-436812.024,-452837.9254
138000,2343.3996,13794.0095,61986.8433,-515224.2969,-437100.0445,-453237.4536
139000,2370.3184,13806.9291,62234.082,-515637.3086,-437225.9791,-453403.2266
140000,2334.4025,13727.0325,62114.0383,-515449.1868,-437273.7135,-453335.1485
141000,2359.3701,13766.9602,62248.2851,-515620.7317,-437246.1163,-453372.4466
142000,2386.8436,13759.9761,62112.7599,-515434.7148,-437175.1352,-453321.9549
143000,2399.1047,13803.0644,61921.7188,-514411.6499,-436287.762,-452489.93110000005
144000,2335.5556,13781.2027,62168.4442,-514718.3765,-436433.174,-452549.9323
145000,2391.2301,13824.8887,62036.2366,-514962.6544,-436710.299,-452926.4178
146000,2373.4303,13762.3844,62171.8572,-514782.3147,-436474.6428,-452610.4575
147000,2361.388,13903.5364,61835.3269,-515135.4646,-437035.2133,-453300.1377
148000,2355.033,13819.0516,61998.2424,-515331.2797,-437158.9527,-453333.0373
149000,2370.4095,13869.9389,61648.495,-514003.9908,-436115.1474,-452355.49580000003
150000,2368.0315,13699.7605,62316.4292,-515845.7867,-437461.5655,-453529.3575
151000,2392.9133,13866.3984,62586.9515,-515959.712,-437113.4488,-453372.7605
152000,2347.1071,13817.6478,62002.8187,-515011.2139,-436843.64029999997,-453008.39519999997
153000,2387.6519,13834.4321,61900.3089,-515100.9071,-436978.5142,-453200.5982
154000,2359.1503,13825.3716,62040.2737,-515673.8698,-437449.0742,-453633.59609999997
155000,2407.9081,13780.2165,62561.65,-516386.4361,-437636.6615,-453824.78609999997
156000,2339.088,13762.6211,62297.6075,-515339.4135,-436940.0969,-453041.80600000004
157000,2382.6586,13813.083,62660.5326,-515888.4195,-437032.14530000003,-453227.88690000004
158000,2323.8258,13757.6942,61813.0808,-514739.0591,-436844.4583,-452925.9783
159000,2342.8783,13773.6312,61598.6225,-515040.7365,-437325.6045,-453442.114
160000,2355.3943,13817.3265,62079.9191,-515017.9524,-436765.3125,-452938.0333
161000,2346.5284,13741.6199,61964.5326,-514801.2416,-436748.56070000003,-452836.70900000003
162000,2356.5596,13748.3294,62141.1584,-515374.0949,-437128.04750000004,-453232.9365
163000,2363.6281,13730.3875,61972.1113,-514776.0404,-436709.9135,-452803.9291
164000,2348.6654,13791.8817,61842.696,-514874.447,-436891.20389999996,-453031.751
165000,2350.7,13731.2963,61555.9154,-514511.333,-436873.4213,-452955.4176
166000,2370.6433,13668.1744,61941.2378,-515300.6792,-437320.6237,-453359.4414
167000,2387.0823,13709.5139,61860.3978,-514561.8399,-436604.8459,-452701.44210000004
168000,2354.6304,13723.6129,62607.7524,-515868.3116,-437182.31590000005,-453260.5592
169000,2383.3452,13782.111,61921.6696,-514290.1813,-436203.0555,-452368.5117
170000,2342.515,13789.7454,61967.4482,-515210.7888,-437111.08019999997,-453243.3406
171000,2345.7701,13783.0951,62444.4022,-515422.6726,-436849.4052,-452978.2704
172000,2349.7844,13787.5466,62303.7493,-514981.8497,-436540.7694,-452678.1004
173000,2343.3164,13818.9806,62624.836,-515812.3886,-437025.25560000003,-453187.5526
174000,2352.653,13754.4737,62438.9919,-515286.6108,-436740.49220000004,-452847.6189
175000,2363.8912,13719.7312,61732.9477,-514324.9765,-436508.4064,-452592.0288
176000,2352.0168,13783.7131,62675.5308,-516094.2466,-437282.9859,-453418.7158
177000,2354.2161,13844.7403,62316.5674,-515082.5173,-436566.9935,-452765.9499
178000,2362.3825,13748.6344,61958.7233,-514907.9392,-436838.199,-452949.2159
179000,2379.8365,13751.3507,62440.3553,-515578.3288,-437006.78630000004,-453137.9735
