step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2348.2568,13669.8442,62055.628,-515167.3198,-437093.5908,-453111.69180000003
2000,2369.6505,13788.6929,61814.5152,-515091.7454,-437118.8868,-453277.2302
3000,2376.8367,13830.0779,62032.5177,-515138.2343,-436898.802,-453105.71660000004
4000,2355.8601,13777.9354,61638.913,-513670.348,-435897.6395,-452031.435
5000,2374.5275,13743.1801,62509.7405,-515589.0401,-436961.592,-453079.29959999997
6000,2398.6499,13863.9312,62253.3208,-515601.1661,-437085.2642,-453347.8453
7000,2354.9887,13870.954,62372.9219,-515568.5117,-436969.64709999994,-453195.58979999996
8000,2378.8849,13814.9472,62358.4139,-514966.6694,-436414.4234,-452608.2555
9000,2389.0517,13899.6352,62085.528,-515521.0733,-437146.8584,-453435.5453
10000,2384.7833,13859.242,61735.2875,-514182.2865,-436202.9737,-452446.999
11000,2337.4085,13847.9595,62098.255,-515569.09,-437285.46700000006,-453470.835
12000,2381.8971,13904.0663,61972.9214,-515110.9232,-436852.0384,-453138.0018
13000,2344.659,13773.9192,62181.7365,-515133.1422,-436832.8275,-452951.4057
14000,2397.6352,13709.4659,62005.1736,-514924.798,-436812.5233,-452919.62440000003
15000,2364.27,13822.9126,61884.6606,-514119.6546,-436047.8114,-452234.994
16000,2353.8181,13708.0746,61987.5472,-515215.7895,-437166.3496,-453228.24230000004
17000,2405.0786,13785.5442,62439.252,-515808.024,-437178.1492,-453368.772
18000,2365.5443,13779.2146,62300.3572,-514955.6169,-436510.50080000004,-452655.25970000005
19000,2357.2434,13848.8607,62097.9234,-515239.4756,-436935.44810000004,-453141.55220000003
20000,2316.9718,13686.3921,62256.568,-515998.5184,-437738.5865,-453741.9504
21000,2336.4571,13743.4609,62255.2672,-515244.4692,-436909.284,-452989.202
22000,2355.1636,13884.8489,62588.2302,-515960.408,-437132.1653,-453372.1778
23000,2346.5052,13729.5664,62591.5352,-515782.6428,-437115.03599999996,-453191.1076
24000,2365.9385,13797.9578,62290.2267,-516038.9815,-437584.8585,-453748.7548
25000,2376.3499,13816.2143,62103.3244,-514939.5054,-436643.6168,-452836.18100000004
26000,2365.0058,13781.4308,62111.8089,-515145.6203,-436887.3748,-453033.8114
27000,2346.4076,13770.3218,62926.9088,-516139.0141,-437095.3759,-453212.1053
28000,2369.2495,13713.1854,62596.9332,-515677.6185,-436998.2504,-453080.6853
29000,2394.3185,13759.2609,62126.3084,-514999.4437,-436719.55590000004,-452873.1353
30000,2346.3854,13713.3086,62243.9668,-514963.9514,-436660.2906,-452719.9846
31000,2341.5779,13729.4867,62040.8806,-515037.1499,-436925.2047,-452996.26930000004
32000,2357.8132,13713.5565,61517.2226,-514319.6119,-436731.0196,-452802.38930000004
33000,2359.9472,13729.3081,62233.5328,-515471.1166,-437148.3285,-453237.5838
34000,2381.8721,13776.2536,62230.3999,-515819.8378,-437431.3122,-453589.43789999996
35000,2362.7727,13786.4374,61830.2438,-515365.1653,-437385.71140000003,-453534.9215
36000,2359.5385,13781.0717,61895.6355,-515344.1201,-437307.8744,-453448.4846
