step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2363.7666,13835.5374,62021.6177,-514846.0014,-436625.0797,-452824.3837
2000,2363.1919,13793.5496,61989.9727,-514729.7464,-436583.0322,-452739.7737
3000,2341.7934,13764.3646,62213.1931,-515011.7177,-436692.36659999995,-452798.5246
4000,2354.88,13751.2489,62532.3479,-515436.543,-436798.0662,-452904.1951
5000,2374.9641,13791.7131,62317.2456,-515236.6707,-436752.7479,-452919.4251
6000,2356.626,13802.8489,62577.3145,-514960.9861,-436224.1967,-452383.6716
7000,2370.3296,13813.8604,61809.5619,-514376.4106,-436382.6587,-452566.8487
8000,2382.5553,13825.7865,61800.7724,-514380.1309,-436371.0167,-452579.3585
9000,2379.5589,13829.624,62299.2393,-515261.183,-436752.76080000005,-452961.9437
10000,2369.1163,13669.1235,62345.4178,-515578.7831,-437195.12549999997,-453233.3653
11000,2358.4813,13842.5472,61793.8881,-514564.1381,-436569.2215,-452770.25
12000,2364.242,13756.5308,62564.8859,-515623.2267,-436937.56799999997,-453058.3408
13000,2383.1393,13735.3851,62165.3933,-515114.9492,-436831.0315,-452949.5559
14000,2364.8351,13826.6341,61988.5285,-514766.5396,-436586.5419,-452778.0111
15000,2401.152,13760.5811,61982.5164,-514569.6078,-436425.35829999996,-452587.0914
16000,2359.6356,13772.2093,61980.2972,-514853.6179,-436741.4758,-452873.32070000004
17000,2382.3688,13801.1613,62310.2574,-515087.6203,-436593.8328,-452777.3629
18000,2347.0524,13749.9683,62402.6494,-516029.1678,-437529.4977,-453626.5184
19000,2363.1365,13726.5779,61604.6683,-514557.8446,-436863.4619,-452953.1763
20000,2383.5961,13848.2075,62080.851,-515463.9266,-437151.272,-453383.0756
21000,2367.6506,13770.8485,62333.9917,-515266.1316,-436793.64080000005,-452932.1399
22000,2323.6783,13727.8474,62367.3189,-515121.2402,-436702.3956,-452753.9213
23000,2350.636,13678.4185,62291.4132,-514714.7862,-436394.31849999994,-452423.37299999996
24000,2377.3742,13852.0532,61978.1157,-515807.9077,-437600.3646,-453829.79199999996
25000,2400.6394,13876.4262,62442.0672,-515416.36,-436697.22719999996,-452974.2928
26000,2352.8639,13790.321,61593.6081,-514717.667,-436980.874,-453124.0589
27000,2361.2399,13843.3702,62192.7012,-515204.8838,-436807.5725,-453012.1826
28000,2366.7396,13777.7236,62089.2445,-515766.7598,-437533.0521,-453677.51529999997
29000,2361.2162,13744.5583,62571.75,-515946.8385,-437269.314,-453375.0885
30000,2379.3951,13808.3423,62087.5673,-515240.6201,-436965.31539999996,-453153.0528
31000,2334.8358,13706.3308,61545.914,-514535.5528,-436948.4722,-452989.6388
32000,2331.9301,13748.8041,62143.9839,-515436.3729,-437211.6548,-453292.389
33000,2367.001,13801.9557,62770.0834,-516508.7375,-437569.6974,-453738.6541
34000,2369.564,13792.9289,61820.5163,-515339.9091,-437356.89989999996,-453519.3928
35000,2321.0483,13800.6136,62391.1362,-515512.05,-436999.2519,-453120.9138
36000,2380.6976,13825.6487,62342.3698,-515710.1129,-437161.3968,-453367.7431
37000,2356.3306,13801.0904,62464.8863,-515019.6312,-436397.3239,-452554.7449
38000,2361.3866,13719.572,62265.0696,-514545.9798,-436199.9516,-452280.9102
39000,2348.4572,13841.415,62338.3287,-515586.1756,-437057.9747,-453247.8469
40000,2339.56,13782.256,61814.0406,-515017.4536,-437081.597,-453203.413
41000,2368.8508,13727.0403,61971.0966,-514594.2843,-436527.2966,-452623.1877
42000,2351.7969,13696.4085,61867.3865,-514622.1689,-436706.577,-452754.78239999997
43000,2357.7704,13816.9212,62423.6904,-515395.9048,-436797.52280000004,-452972.2144
44000,2341.7756,13633.0262,62273.0448,-515260.597,-437012.7504,-452987.55220000003
45000,2355.282,13794.329,61970.8574,-514953.305,-436832.8366,-452982.4476
46000,2341.0737,13673.1912,61705.2015,-514408.9027,-436689.43629999994,-452703.70119999995
47000,2354.3131,13825.4638,62267.2531,-514967.1115,-436520.0815,-452699.8584
48000,2338.8248,13823.5451,61868.4611,-514623.9001,-436593.0691,-452755.439
49000,2386.3848,13788.358,62197.1793,-515146.503,-436774.58090000006,-452949.3237
