step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2340.4119,13706.9203,61546.2803,-514117.8939,-436524.28140000004,-452571.61360000004
2000,2368.725,13748.7852,62460.9484,-515741.8835,-437163.4249,-453280.9351
3000,2351.4222,13713.2745,62078.4003,-514938.7657,-436795.6687,-452860.3654
4000,2387.7054,13774.6334,62380.6986,-515581.6605,-437038.62309999997,-453200.9619
5000,2341.3694,13789.8246,61784.2733,-514412.1777,-436496.7104,-452627.9044
6000,2380.0611,13823.527,62290.2714,-516000.4231,-437506.5636,-453710.15170000005
7000,2362.1912,13738.6863,62319.8341,-515917.2674,-437496.55580000003,-453597.43330000003
8000,2369.2179,13750.1497,61403.2889,-514345.6787,-436823.0222,-452942.3898
9000,2349.1941,13754.6693,62109.9607,-515256.2816,-437042.4575,-453146.3209
10000,2397.1919,13767.9138,62307.55,-515400.2643,-436927.6086,-453092.7143
11000,2371.8916,13827.1537,62240.4049,-515690.1252,-437250.675,-453449.7203
12000,2370.7102,13734.2248,62237.7654,-515257.2313,-436914.5309,-453019.4659
13000,2349.5585,13766.9933,61704.0221,-514009.6184,-436189.04449999996,-452305.5963
14000,2357.4413,13689.6407,61441.8842,-514317.9383,-436828.9721,-452876.05409999995
15000,2405.6491,13739.1349,62260.4074,-516018.5847,-437613.3933,-453758.1773
16000,2423.5768,13799.874,62307.4962,-515461.6323,-436930.6853,-453154.1361
17000,2342.8498,13789.8935,61737.5776,-514400.2503,-436529.9294,-452662.6727
18000,2352.1801,13750.161,61696.9967,-514544.2062,-436744.86840000004,-452847.2095
19000,2371.1696,13782.1327,61987.5003,-514821.7314,-436680.9288,-452834.2311
20000,2368.7173,13769.8874,62063.9362,-515390.5114,-437187.97050000005,-453326.5752
21000,2374.1485,13763.8853,61886.2013,-514407.2087,-436382.9736,-452521.0074
22000,2373.4031,13814.3708,61889.2235,-515410.5936,-437333.5962,-453521.3701
23000,2357.0073,13659.9766,62406.3272,-515907.3221,-437484.011,-453500.9949
24000,2384.0014,13778.9535,62282.7768,-515814.76,-437369.0283,-453531.9832
25000,2403.2817,13774.8117,62504.9082,-516015.1106,-437332.109,-453510.2024
26000,2392.5977,13778.5759,62047.204,-515527.0803,-437308.70269999997,-453479.8763
27000,2380.0804,13799.6703,62146.3128,-515790.1647,-437464.10120000003,-453643.8519
28000,2317.9993,13746.5946,62247.9027,-515237.3656,-436924.869,-452989.46290000004
29000,2380.1762,13776.7414,61817.7275,-514885.8423,-436911.19720000005,-453068.11480000004
30000,2358.5746,13750.5131,62575.5071,-516305.1762,-437620.58139999997,-453729.6691
31000,2363.6669,13765.7561,62397.7944,-515877.6918,-437350.47439999995,-453479.89739999996
32000,2350.0127,13734.094,62102.3729,-515416.7532,-437230.27359999996,-453314.38029999996
33000,2370.674,13724.9883,62276.3239,-515899.0217,-437527.0355,-453622.69779999997
34000,2384.855,13718.1503,62289.9935,-515711.5276,-437318.5288,-453421.5341
35000,2355.1723,13671.2246,61831.521,-515094.4047,-437236.4868,-453262.8837
36000,2338.6008,13689.713,62473.143,-516036.0922,-437534.6354,-453562.94920000003
37000,2359.9363,13792.6301,62048.162,-515731.9371,-437531.20869999996,-453683.77509999997
38000,2368.4898,13802.424,62003.9737,-515245.8716,-437070.9841,-453241.8979
39000,2362.7305,13777.2427,62514.5438,-515924.2559,-437269.7389,-453409.7121
40000,2346.0891,13771.2257,61891.0836,-514835.3636,-436826.9652,-452944.27999999997
41000,2337.262,13673.0707,61845.0895,-514450.2496,-436594.82739999995,-452605.1601
42000,2347.1525,13641.5554,62359.3398,-515477.9319,-437129.88420000003,-453118.5921
43000,2392.5484,13771.4261,62000.5406,-514880.8805,-436716.3654,-452880.3399
44000,2359.7475,13840.0182,61964.4016,-515201.9625,-437037.79520000005,-453237.56090000004
45000,2358.3294,13735.545,62177.8198,-515113.0653,-436841.3711,-452935.2455
46000,2368.2346,13708.7321,61865.883,-514499.9634,-436557.1137,-452634.0804
47000,2375.9226,13748.8021,62368.1817,-515445.3278,-436952.4214,-453077.1461
48000,2363.8292,13732.6323,62075.8312,-515134.7666,-436962.4739,-453058.93539999996
49000,2372.8835,13786.8179,62471.4727,-515558.2257,-436927.0516,-453086.753
50000,2390.2632,13766.7658,62567.9461,-515765.2334,-437040.25830000004,-453197.2873
51000,2358.6259,13704.8745,61815.5673,-514298.896,-436419.8283,-452483.3287
52000,2360.4148,13782.6654,61843.7075,-514669.044,-436682.2563,-452825.3365
53000,2381.5008,13771.7276,62025.7261,-514363.8988,-436184.94430000003,-452338.1727
