step,nb14,eel14,vdwaals,eelec,case1,case2
1000,2341.5505,13869.2541,62065.3924,-515351.1595,-437074.9625,-453285.7671
2000,2350.9307,13912.3162,61245.6079,-514226.5463,-436717.69149999996,-452980.9384
3000,2375.3841,13798.3819,61561.4684,-515129.4793,-437394.2449,-453568.0109
4000,2391.7168,13907.5261,62053.6949,-516056.9248,-437703.98699999996,-454003.2299
5000,2345.3791,13855.886,62704.2175,-516513.4197,-437607.93710000004,-453809.20220000006
6000,2367.4964,13905.1612,61664.3214,-514788.5056,-436851.5266,-453124.18419999996
7000,2373.5098,13785.8657,61712.9834,-515314.3481,-437441.9892,-453601.36470000003
8000,2363.2048,13844.5206,61438.4553,-514807.7307,-437161.55000000005,-453369.27540000004
9000,2362.5524,13877.4267,61799.2651,-515478.0612,-437438.817,-453678.7961
10000,2374.031,13805.5108,61900.1595,-515715.7031,-437636.00179999997,-453815.5436
11000,2384.8436,13833.2072,61922.4609,-516084.2763,-437943.7646,-454161.8154
12000,2336.5628,13809.617,62005.9265,-515739.5521,-437587.4458,-453733.62559999997
13000,2367.4549,13861.1721,61695.5048,-514895.9812,-436971.84939999995,-453200.4764
14000,2374.1318,13797.6841,61925.0369,-515007.6317,-436910.77890000003,-453082.5948
15000,2353.4522,13820.9588,62279.5778,-515979.9442,-437525.95540000004,-453700.36640000006
16000,2362.5443,13884.9988,61876.3909,-515860.2101,-437736.2761,-453983.8192
17000,2362.5294,13865.314,61651.1689,-515073.6091,-437194.5968,-453422.4402
18000,2405.2435,13824.0103,62342.0627,-516505.9713,-437934.65479999996,-454163.90859999997
19000,2359.9907,13757.3556,61790.9483,-515926.2872,-438017.9926,-454135.33890000003
20000,2357.3563,13804.6935,62118.232,-515795.2608,-437514.979,-453677.0288
21000,2368.3443,13899.0158,62778.1855,-516370.3553,-437324.8097,-453592.1698
22000,2354.0531,13702.5793,61828.9803,-514483.1468,-436597.5341,-452654.1665
23000,2392.516,13884.2806,62048.3805,-515256.5542,-436931.37710000004,-453208.17370000004
24000,2360.181,13763.1078,62326.5601,-515875.3177,-437425.46880000003,-453548.7576
25000,2379.4399,13849.0553,62271.6376,-515643.4267,-437143.2939,-453371.7891
26000,2383.6051,13840.8544,61831.8361,-515602.4565,-437546.16089999996,-453770.62039999996
27000,2354.9304,13834.8249,62073.2289,-515457.5554,-437194.5712,-453384.3265
28000,2356.1886,13906.1108,62364.6245,-516119.5506,-437492.6267,-453754.92610000004
29000,2384.4481,13816.5783,61843.3245,-515084.0445,-437039.6936,-453240.72000000003
30000,2335.2393,13862.655,61782.3786,-515521.7975,-437541.5246,-453739.4189
31000,2362.7509,13751.0856,61982.0044,-515482.9179,-437387.077,-453500.9135
32000,2352.2467,13911.0541,62399.3851,-516287.7689,-437625.08300000004,-453888.3838
33000,2335.9732,13818.9023,62432.4083,-515731.2985,-437144.01469999994,-453298.89019999997
34000,2366.7879,13858.0246,61775.5241,-515589.0852,-437588.74859999993,-453813.5611
35000,2365.6379,13812.1227,62246.0785,-515871.0625,-437447.2234,-453624.984
36000,2352.6642,13852.0797,62297.7106,-515770.668,-437268.2135,-453472.9574
37000,2374.4312,13849.5995,61890.0802,-515536.3912,-437422.2803,-453646.311
38000,2355.7017,13942.545,62119.9035,-516153.221,-437735.0708,-454033.3175
39000,2386.8963,13856.1825,61659.7883,-514909.0325,-437006.16539999994,-453249.24419999996
40000,2387.1392,13882.6429,61547.5306,-515308.2238,-437490.91109999997,-453760.6932
41000,2359.9975,13877.439,62009.6485,-515286.4403,-437039.3553,-453276.7918
42000,2347.6067,13820.4155,61430.1224,-514563.8172,-436965.6726,-453133.6948
43000,2356.354,13751.9775,62230.0413,-515571.6966,-437233.3238,-453341.65530000004
44000,2338.0507,13835.4943,62143.1972,-514936.0964,-436619.35419999994,-452792.8992
45000,2351.2092,13816.0443,62471.1784,-515812.3842,-437173.9523,-453341.2058
46000,2338.9948,13793.2133,62277.8433,-515931.9965,-437521.9451,-453654.1532
47000,2391.26,13722.1774,61756.674,-515409.3577,-437539.2463,-453652.6837
48000,2369.885,13867.5702,61853.1964,-515035.0538,-436944.4022,-453181.8574
49000,2352.2117,13705.0305,61519.5564,-515064.5655,-437487.76690000005,-453545.0091
50000,2335.3009,13788.1747,62417.7466,-516348.7967,-437807.5745,-453931.0501
51000,2338.1645,13803.083,61970.1332,-514882.8227,-436771.44200000004,-452912.68950000004
52000,2367.0596,13709.7411,61383.6958,-515333.9627,-437873.46619999997,-453950.2669
53000,2356.8655,13869.434,61849.9046,-515452.4299,-437376.2258,-453602.5253
54000,2379.1228,13834.1021,61757.4502,-515112.5234,-437141.8483,-453355.0732
55000,2358.878,13866.885,61836.7958,-516028.4157,-437965.8569,-454191.6199
56000,2357.3965,13821.1991,62722.9493,-516888.6118,-437987.0669,-454165.66250000003
57000,2360.7136,13828.487,62357.757,-516169.0487,-437622.09109999996,-453811.2917
58000,2366.2273,13740.7166,61964.6712,-515292.9414,-437221.3263,-453328.2702
59000,2371.3112,13817.7401,62455.8255,-516110.1388,-437465.262,-453654.31330000004
60000,2381.2532,13864.6877,62439.7181,-515414.6234,-436728.9644,-452974.9053
61000,2345.1118,13753.2194,62654.6317,-515670.6126,-436917.6497,-453015.98089999997
62000,2363.7969,13810.1504,62044.4096,-515230.6714,-437012.3145,-453186.2618
63000,2363.2159,13895.1914,61909.3177,-515685.8771,-437518.15209999995,-453776.55939999997
64000,2349.1144,13907.7882,62038.5636,-515949.0986,-437653.6324,-453910.53500000003
65000,2371.6586,13853.799,62143.0537,-515848.5511,-437480.03979999997,-453705.4974
66000,2357.7667,14023.0406,62331.3461,-515774.7631,-437062.6097,-453443.41699999996
67000,2370.687,13744.9756,62255.8559,-516030.8433,-437659.3248,-453774.9874
68000,2362.9584,13908.6589,62386.8612,-516163.3372,-437504.8587,-453776.476
69000,2350.8643,13835.174,62015.3188,-516039.1908,-437837.83369999996,-454023.872
70000,2352.1429,13765.0255,62275.8038,-516025.843,-437632.8708,-453750.0392
71000,2336.8744,13831.975,61963.0043,-515706.4551,-437574.60140000004,-453743.4508
72000,2333.5898,13701.5972,62369.4018,-516461.5497,-438056.96089999995,-454092.1479
73000,2334.0216,13724.7378,61707.7678,-515443.9617,-437677.4345,-453736.19389999995
74000,2358.1372,13730.9561,62438.7045,-516345.8172,-437818.0194,-453907.1127
75000,2378.7362,13746.5485,62349.6416,-516183.6429,-437708.7166,-453834.0013
76000,2336.9992,13817.9817,62301.1804,-516136.7493,-437680.58800000005,-453835.5689
77000,2350.8521,13824.9114,62147.1828,-515470.9276,-437147.9813,-453323.7448
78000,2350.7305,13846.1125,62465.1112,-516434.773,-437772.8188,-453969.6618
79000,2356.6829,13791.7097,62204.2835,-515897.8866,-437545.21050000004,-453693.6031
80000,2341.4165,13826.9276,61920.1165,-515605.6805,-437517.2199,-453685.564
81000,2361.0161,13825.1941,62371.256,-516221.233,-437663.7668,-453849.977
82000,2357.5293,13739.7436,62031.8697,-515632.3105,-437503.1679,-453600.44080000004
83000,2381.4819,13781.9211,62163.6609,-515467.4417,-437140.3778,-453303.7808
84000,2351.3701,13842.5671,62225.2999,-515858.4221,-437439.18500000006,-453633.12220000004
85000,2366.675,13788.6745,62362.8568,-516353.441,-437835.2347,-453990.5842
86000,2368.883,13841.0156,62341.6583,-516519.1401,-437967.5832,-454177.4818
87000,2362.8292,13813.3179,62222.2018,-515848.4878,-437450.1389,-453626.286
88000,2357.284,13769.977,62199.394,-516250.052,-437923.397,-454050.65800000005
89000,2392.7818,13790.9754,62373.7608,-516212.8928,-437655.3748,-453839.132
90000,2383.1622,13824.5445,62526.5158,-516217.1397,-437482.9172,-453690.6239
91000,2358.5896,13863.8052,62218.1003,-515928.6973,-437488.2022,-453710.597
92000,2361.4846,13907.3019,62238.3191,-516092.4965,-437585.3909,-453854.1774
93000,2367.6134,13876.2035,61883.6531,-514510.2023,-436382.73230000003,-452626.5492
94000,2337.4013,13730.5368,62295.6792,-515835.6795,-437472.06220000004,-453540.0003
95000,2312.9421,13809.895,62417.5068,-515850.5867,-437310.2428,-453433.0799
96000,2399.7916,13886.5525,61634.0876,-515312.7377,-437392.306,-453678.65009999997
97000,2348.3291,13884.8428,62613.892,-516339.7144,-437492.6505,-453725.8224
98000,2391.1363,13814.7281,62227.7977,-515960.8983,-437527.2362,-453733.1006
99000,2366.2598,13886.2067,61910.8371,-516015.2767,-437851.9731,-454104.4396
100000,2357.2121,13789.0824,62468.2173,-516525.5751,-437911.06330000004,-454057.3578
101000,2334.4657,13719.1887,62068.7978,-515388.1513,-437265.6991,-453319.3535
102000,2347.2924,13791.2188,61975.6892,-515507.9001,-437393.6997,-453532.2109
103000,2314.82,13805.5267,61642.6293,-514917.2159,-437154.23990000004,-453274.58660000004
104000,2403.2129,13828.7616,61692.8546,-515380.6718,-437455.84270000004,-453687.8172
105000,2369.5456,13803.6335,61820.2459,-515543.9085,-437550.48350000003,-453723.66260000004
106000,2353.2871,13713.1156,61975.3281,-515539.1718,-437497.441,-453563.8437
107000,2403.8245,13875.7706,62099.5934,-515494.7492,-437115.56070000003,-453395.1558
